Rank              Template      Weighted Combined Scores
236          alpha-amylase      0.6656
237        Extradiol_dioxy      0.6643
238                  cryst      0.6639
239                   PARP      0.6637
240        Ribosomal_L5_NC      0.6627
241         Nitroreductase      0.6623
242                TNFR_c6      0.6607
243                      P      0.6592
244             Mur_ligase      0.6592
245        ribonuclease_T2      0.6592
246              OMPdecase      0.6585
247                    utg      0.6577
248                    HLH      0.6557
249                    phc      0.6534
250                    SCP      0.6526
251           citrate_synt      0.6525
252                   cytb      0.6521
253           fibrinogen_C      0.6514
254        DNA_polymeraseX      0.6507
255          FAA_hydrolase      0.6507
256            NO_synthase      0.6504
257                 ptpase      0.6488
258         Dehydratase_SU      0.6468
259          Ribosomal_L30      0.6467
260        Cytidylyl_trans      0.6463
261                  DISIN      0.6460
262                    KAS      0.6452
263         phycoerythr_ab      0.6448
264                  EF_TS      0.6444
265                   dhfr      0.6416
266                Plectin      0.6410
267             Hpr_kinase      0.6389
268             leukocidin      0.6386
269            aminotran_4      0.6359
270          Peptidase_M17      0.6353
271                    NMT      0.6331
272                    lh2      0.6308
273                    VPR      0.6306
274                  CBD_6      0.6291
275               phosfruc      0.6284
276                  phero      0.6283
277                     PK      0.6204
278                  kazal      0.6200
279                  TFIIS      0.6190
280             fusion_gly      0.6184
281                  SRP54      0.6181
282                   FYVE      0.6179
283           tRNA-synt_2d      0.6178
284              MCR_alpha      0.6163
285          biotin_lipoyl      0.6159
286                  DEFSN      0.6140
287                 mthina      0.6138
288             ATP-synt_g      0.6113
289                     e3      0.6108
290              RNA_pol_H      0.6076
291                  actin      0.6072
292                   COX3      0.6059
293                   E2_N      0.6032
294                    GLA      0.6031
295           NiFeSe_Hases      0.6023
296                  GP120      0.6018
297              CoA_trans      0.6004
298                   DSBA      0.5984
299                    tms      0.5983
300                   LDLa      0.5982
301                   dsrm      0.5972
302            oxidored_q6      0.5939
303             peroxidase      0.5932
304                  ghf33      0.5912
305                zf-CCHH      0.5900
306                    FN1      0.5895
307               GLUCAGON      0.5885
308         Haloperoxidase      0.5875
309          Trypan_glycop      0.5867
310        Glyco_transf_28      0.5847
311        GTP_cyclohydroI      0.5836
312                   GATA      0.5830
313                    P53      0.5815
314        Bac_DNA_binding      0.5814
315                 Pro_CA      0.5814
316                    L15      0.5808
317                 glnasn      0.5798
318        Arginosuc_synth      0.5789
319                Astacin      0.5765
320                 rasgap      0.5764
321            PARATHYROID      0.5763
322                   WD40      0.5703
323                 SRF-TF      0.5695
324         neur_chan_memb      0.5669
325                   PABP      0.5655
326                   p450      0.5637
327                GBP_PSP      0.5631
328            biopterin_H      0.5614
329                     C1      0.5603
330        alk_phosphatase      0.5559
331                    pgk      0.5553
332                    DAO      0.5542
333                annexin      0.5530
334                    pot      0.5512
335                    END      0.5492
336                 Cu_nir      0.5477
337            NHase_alpha      0.5476
338           DNA_ligase_N      0.5461
339          Bacterial_PQQ      0.5397
340                   Sec1      0.5397
341                zf-CCHC      0.5391
342                   AFOR      0.5345
343           NTP_transf_2      0.5333
344                 Fe-ADH      0.5301
345                    Rop      0.5285
346                    GGL      0.5283
347               aakinase      0.5259
348         Ribosomal_S5_N      0.5258
349                    TIL      0.5234
350                  ghf15      0.5225
351   thymid_phosphorylase      0.5207
352           Arch_histone      0.5152
353                Amidase      0.5130
354        RNA_dep_RNA_pol      0.5090
355                 BChl_A      0.5057
356                 fbpase      0.5048
357                  PCI_1      0.5042
358              PEPCK_ATP      0.4940
359            HMG-CoA_red      0.4922
360                 lipase      0.4877
361                thionin      0.4864
362                     WW      0.4853
363                      B      0.4820
364                lyase_1      0.4806
365                   COX1      0.4797
366          Peptidase_M16      0.4794
367          DNA_topoisoIV      0.4674
368                   GAL4      0.4648
369                    SAP      0.4625
370           TonB_dep_Rec      0.4613
371        S_T_dehydratase      0.4605
372                    ldh      0.4487
373           cytochr_c552      0.4464
374                   mofe      0.4457
375        Beta_elim_lyase      0.4448
376             ADP_PFK_GK      0.4441
377                 aldedh      0.4403
378              aconitase      0.4363
379           Pept_C1-like      0.4293
380                     ku      0.4269
381                    cat      0.4202
382                 urease      0.4188
383            Fe_hyd_lg_C      0.4152
384            AMP-binding      0.4073
385            voltage_CLC      0.4031
386        chorismate_bind      0.3941
387            Gly_radical      0.3892
388         ATP-gua_Ptrans      0.3764
389               ATP-synt      0.3536
390        ATP-sulfurylase      0.3379
391                    PGI      0.2954
392               hemocyan      0.2918
393                   CODH      0.2729
394           lipoxygenase      0.2488
395                   PAP2      0.2472
396           Ald_Xan_dh_2      0.1519
397               Sec23_NC      0.1341
398        Glu_syn_central      0.0839
399              psaA_psaB      0.0000
