,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,sum_scores,weighted_combined_scores
ENTH,.,0.9011673720724307,0.9053697004186824,0.9185348832107619,0.7448559670781894,0.45267489711934156,0.9321546102754473,0.9225655456396322
icd,.,0.9540931135608505,0.7329783342140596,0.6938375297497577,0.7119341563786008,0.411522633744856,0.7740305359473014,0.9214485085616602
Fapy_DNA_glyco,.,1.0,0.7226332262916177,0.8319322611660186,0.6337448559670782,0.4403292181069959,0.8210150833835301,0.9113172074548459
S_T_dehydratase,.,0.9687279137590681,0.7547254176659504,0.6272376156263549,0.6707818930041153,0.36213991769547327,0.7283771013471209,0.9110178310290183
fbpase,.,0.9246122976189509,0.759806511930411,0.6155226246269098,0.7325102880658436,0.37448559670781895,0.7371954846750566,0.9092277313561301
Fe-ADH,.,0.9201524001397272,0.8891305231494654,0.7754042634530803,0.6748971193415638,0.3497942386831276,0.8137330158810209,0.904175239323444
COX1,.,0.8889899835089402,0.8991910897930974,0.8679729755598222,0.6666666666666666,0.3292181069958848,0.8298617086753766,0.8983909666124887
arginase,.,0.9638130904896139,0.7876509084996571,0.6414742710444822,0.6666666666666666,0.3662551440329218,0.744349667152738,0.898340637641031
cytochrome_b,.,0.9570013891483953,0.8657574895329471,0.8091178142799116,0.6954732510288066,0.4609053497942387,0.8813614581841202,0.8956792024577923
serpin,.,0.9893376767914734,0.6366814357139985,0.6619518607597465,0.6584362139917695,0.411522633744856,0.7186670802535265,0.8950812894871637
mofe,.,0.907040788971299,0.744603877891146,0.61325273191956,0.7119341563786008,0.3333333333333333,0.7006084560893028,0.8933240948384154
pgk,.,0.9397020236073991,0.7515751392219846,0.689436074682179,0.6707818930041153,0.35802469135802467,0.7381718589156276,0.8930085464616503
DNA_photolyase,.,0.9075119621111807,0.7517377342384494,0.7173860706370644,0.7283950617283951,0.3991769547325103,0.7739708064103512,0.8913808189338003
actin,.,0.9537031771692243,0.7683427502947051,0.7055448182639653,0.6666666666666666,0.38271604938271603,0.7636742487981207,0.8910697234307079
cah,.,0.967322518014249,0.6976139181334169,0.659240620888078,0.6502057613168725,0.3662551440329218,0.7121294979843359,0.8906167915838344
tRNA-synt_2b,.,0.9614937813269211,0.7193203528311888,0.8040778738374138,0.6460905349794238,0.4074074074074074,0.7868941556831959,0.8895381267038225
Hydrolase,.,0.8584937082138476,0.7994796959473216,0.8042626985512062,0.7468879668049793,0.3817427385892116,0.8067342308430248,0.8876890857142324
ricin,.,0.9524480694086778,0.8302304784358373,0.816316406775616,0.6584362139917695,0.4156378600823045,0.8378126586584758,0.8858154950289114
Mur_ligase,.,0.9203676775226042,0.9061217023698217,0.7490883121895164,0.6748971193415638,0.36213991769547327,0.8149565293221739,0.8825750858751947
biopterin_H,.,0.9045590063120954,0.8285638795170924,0.8185123661042584,0.6954732510288066,0.3950617283950617,0.8261306622871613,0.8818394990308878
ung,.,0.9011186300234775,0.7191374334376707,0.7103892797613899,0.7219917012448133,0.3900414937759336,0.7507082693164441,0.8799074315125324
Arginosuc_synth,.,0.9394542515252199,0.6890167066379466,0.7114489041931003,0.7078189300411523,0.43621399176954734,0.7663129411051912,0.87732341881951
OTCace,.,0.9572979032795275,0.7596439169139473,0.6481434530412485,0.6502057613168725,0.35802469135802467,0.7244840731721294,0.8772451082935256
Topoisom_bac,.,0.9970307968512636,0.7666151782447902,0.7754152670034196,0.6954732510288066,0.5349794238683128,0.8742758524487139,0.8770686076246565
peroxidase,.,0.9066142960429581,0.7321043860005706,0.6800472516903898,0.6831275720164609,0.3374485596707819,0.7116395545256831,0.8750483333212119
fibrinogen_C,.,0.9310909282923223,0.6657656192837745,0.6381021369802988,0.6995884773662552,0.3868312757201646,0.7048479945748453,0.8741185880935308
Endonuclease_3,.,0.9025646441424242,0.8222429982521045,0.7461347846189509,0.7219917012448133,0.4107883817427386,0.8115946226972587,0.8727825658761034
Spermine_synth,.,0.9380122992436859,0.7818787854152288,0.7079428237359785,0.6707818930041153,0.3868312757201646,0.7668778927003952,0.8688926072612757
ADP_PFK_GK,.,0.8702161709871077,0.7357830982480453,0.6513125803346504,0.720164609053498,0.3292181069958848,0.6992964212295588,0.8655331882546636
ech,.,0.9929567739262534,0.8050688996382327,0.6837433966471798,0.6872427983539094,0.49382716049382713,0.8339449735408536,0.8642704204782802
gluts,.,0.8801108069246204,0.6963944555099425,0.764365327093284,0.7344398340248963,0.4149377593360996,0.7686930604419764,0.8607660931078094
GroEL,.,0.92601769336377,0.9689646762326737,0.8057263803377525,0.6831275720164609,0.4279835390946502,0.8902705812879514,0.8586596470201779
OMPdecase,.,0.9156803171482653,0.7915938376488791,0.8154930966869044,0.6846473029045643,0.42323651452282157,0.8217755797114167,0.8574857192097385
UPP_synthetase,.,0.8635222629308594,0.6890167066379453,0.6927341705719373,0.7510373443983402,0.3900414937759336,0.729412726272603,0.8549308758264677
ATP-gua_Ptrans,.,0.8835349358635872,0.6831226372911674,0.6455049763294419,0.7489711934156379,0.40329218106995884,0.7211230804166354,0.8532414339973583
Peptidase_M24,.,0.9521109369034176,0.7769602861672323,0.6669098858830528,0.6419753086419753,0.37037037037037035,0.7377208051859918,0.8528457375862104
hormone_rec,.,0.9181580379700561,0.8875655461160118,0.9276351337284179,0.6514522821576764,0.4315352697095436,0.891981893501465,0.8476794711634926
Haloperoxidase,.,0.9051236017124706,0.8368562253566942,0.7147768668623505,0.6707818930041153,0.35802469135802467,0.7669218252096073,0.8465743853382415
lyase_1,.,0.9017075964483294,0.8073045811145898,0.6237196059233893,0.7119341563786008,0.3786008230452675,0.7433692040923294,0.8440298370559985
CPS,.,0.9860354029748898,0.7529368724848655,0.7719943156008267,0.6337448559670782,0.46502057613168724,0.8138666564642493,0.8432388505910773
cat3,.,0.9588860817079214,0.7361692614121423,0.7740602234440316,0.7178423236514523,0.5435684647302904,0.8595357137488965,0.840100095534419
alk_phosphatase,.,0.8772106550119012,0.7086297304987638,0.62523470747533,0.7037037037037037,0.34156378600823045,0.6802597035424163,0.8336094553914454
glnasn,.,0.9194212694054282,0.7422462501524387,0.6030267134064882,0.6954732510288066,0.39094650205761317,0.7160901981083173,0.8316784500904093
ghf15,.,0.8306010707003421,0.8484004715255463,0.8380785649302389,0.6666666666666666,0.2962962962962963,0.7648347843723519,0.8297803316722382
MCR_alpha,.,0.907755672355947,0.7905776187959862,0.7122678477935821,0.7119341563786008,0.4403292181069959,0.7961473234880068,0.8274726235654664
NO_synthase,.,0.8837014711975109,0.715499369944313,0.765857198927842,0.6584362139917695,0.3497942386831276,0.7244737770518013,0.8267283871053576
PGI,.,0.8549924043640381,0.8032193813259669,0.7952824391301061,0.6872427983539094,0.35390946502057613,0.7703559402641761,0.8255025973084363
CASc,.,0.9044493367019505,0.7188122434047437,0.7026183978523305,0.6721991701244814,0.3817427385892116,0.7269438759145147,0.8233936454336016
DUF28,.,0.9826478305726378,0.851753993740094,0.7781563736545802,0.6473029045643154,0.5020746887966805,0.8714107688795041,0.8204428424618144
COX3,.,0.9300023558656993,0.9457135888785033,1.0,0.6790123456790124,0.5473251028806584,1.0,0.8174624688912863
DNA_topoisoIV,.,0.9045630681495082,0.6047111906020136,0.6359719369643978,0.6954732510288066,0.3991769547325103,0.6740418489363817,0.8165616660003164
6PGD,.,0.9022315734745769,0.7953335230275207,0.7247904819219703,0.6831275720164609,0.4074074074074074,0.7772535276739576,0.8162469574771529
thymid_phosphorylase,.,0.848099466274564,0.8060241453599508,0.611472200281104,0.7119341563786008,0.3168724279835391,0.6946490857337305,0.815539662854992
Trypan_glycop,.,0.9093194797598643,0.7488923214503465,0.5847851499158631,0.7242798353909465,0.4279835390946502,0.7327807305240074,0.8123778100720879
ghf6,.,0.9040634621477371,0.7357018007398094,0.7734104550635265,0.6625514403292181,0.4074074074074074,0.7660035949127965,0.8109752399537392
tyrosinase,.,0.8813456054981031,0.6584691679200083,0.629122052218728,0.7366255144032922,0.42386831275720166,0.7078923185072791,0.8082594877472196
WD40,.,0.9081781034468752,0.6224340473964523,0.47727749389006036,0.7078189300411523,0.37037037037037035,0.6158876448381614,0.807312004528149
ATP-synt,.,0.8941525788605734,0.6310719076460359,0.6387449364455892,0.6872427983539094,0.38271604938271603,0.671785460719921,0.8054686605644508
aakinase,.,0.8978610364184343,0.7444006341205681,0.8311192909214352,0.720164609053498,0.5061728395061729,0.8478880662076005,0.8052717140209262
PK,.,0.8877145665613296,0.6552985650989841,0.69663368908452,0.7078189300411523,0.42386831275720166,0.7237348604334768,0.8044537153071638
Peptidase_S21,.,0.8484650316417135,0.6804194951424819,0.6589755226546683,0.7427385892116183,0.3941908713692946,0.7061376284300237,0.8043260081195418
Plectin,.,0.8746720066289186,0.7441160928417587,0.7213307910358022,0.7261410788381742,0.43568464730290457,0.7731151644881915,0.8042982862379264
Ala_racemase_N,.,0.9114316352145057,0.7872647453355608,0.6722043401914911,0.6514522821576764,0.37344398340248963,0.7329836273605889,0.8013204047427229
rasgap,.,0.8975360894254125,0.9625421730823942,0.8830670870046184,0.6748971193415638,0.4609053497942387,0.9156498395348358,0.8007398642953456
Beta_elim_lyase,.,0.8257146802927773,0.8108816714767725,0.6989930598686755,0.6954732510288066,0.30864197530864196,0.7117766333647063,0.7987936086915388
voltage_CLC,.,0.8783439076500646,0.7968781756839214,0.6665053045496292,0.6872427983539094,0.37448559670781895,0.7358792104353578,0.7947292226960095
cat,.,0.9100912288682909,0.5585138815495355,0.6473793176010276,0.6831275720164609,0.41975308641975306,0.6660904797263052,0.794327900461018
PA_phosphatase,.,0.8693875561549022,0.695886346083496,0.7120568940142223,0.6707818930041153,0.35802469135802467,0.6990857647069478,0.7939558277020106
GP120,.,0.9853651998017824,0.5315027844396628,0.6333717630873433,0.6584362139917695,0.5061728395061729,0.7023793161741999,0.79074327795056
ldh,.,0.8541840987188964,0.7585464005528257,0.8127875507158875,0.691358024691358,0.40329218106995884,0.7800050276609616,0.790210245879127
Gly_radical,.,0.7070318529289911,0.7211292223893386,0.7526918526639281,0.7242798353909465,0.18930041152263374,0.6190461522898073,0.7898353729514863
lipase,.,0.8666011356897406,0.6939148815088844,0.6286483755755555,0.6748971193415638,0.3374485596707819,0.6595290198684498,0.7841474081248649
aconitase,.,0.903299836714136,0.730031299540674,0.3564220095074867,0.6995884773662552,0.3292181069958848,0.590360462784332,0.7807039157662647
leukocidin,.,0.9215984142586741,0.6594244136417264,0.568718359552989,0.6337448559670782,0.35390946502057613,0.6352890441767057,0.7772275873287859
GATase_2,.,0.8950136883920811,0.7399699199219587,0.48361575720984057,0.6625514403292181,0.3168724279835391,0.6204034561052912,0.7766115037688354
GFP,.,0.887584587764121,0.6899516279826046,0.8000446359892807,0.6556016597510373,0.4190871369294606,0.7543344076744782,0.776003198770364
tRNA-synt_2d,.,0.8977432431334639,0.7173692126336386,0.760881812647334,0.6790123456790124,0.45267489711934156,0.7752841285667267,0.7758769480366796
annexin,.,0.8756915278195245,0.7688305353440954,0.8266422432096218,0.6790123456790124,0.4444444444444444,0.8081536253544751,0.7724726986724678
NMT,.,0.8616741269080481,0.629547579366697,0.7747301475342057,0.7160493827160493,0.4609053497942387,0.7507944881024614,0.7692324249373907
HMG-CoA_red,.,0.892767492302818,0.6956018048046873,0.7965434809308822,0.6666666666666666,0.45267489711934156,0.7739884088685586,0.7653321878976447
subt,.,0.8539200792870663,0.808056583065733,0.6381417322955669,0.691358024691358,0.36213991769547327,0.7170362690767458,0.7634914834406551
dNK,.,0.8452927366223385,0.7848054957115604,0.8282890031146685,0.6846473029045643,0.4149377593360996,0.7942977095395666,0.7613449907481908
Cu_nir,.,0.87413178225302,0.6188569570342743,0.6163925513439632,0.6831275720164609,0.38271604938271603,0.649591314606262,0.7610482534502737
RNA_pol_A_bac,.,0.9151969584961454,0.5946302995813243,0.6432671336456991,0.7095435684647303,0.4979253112033195,0.7196627163476209,0.7604952651490952
hemocyan,.,0.7901857884432602,0.567395634323813,0.7140837130547938,0.7160493827160493,0.3333333333333333,0.6291084390662336,0.7597405997100988
blmb,.,0.8150482952468379,0.6934474208365552,0.5519406525084392,0.7468879668049793,0.35684647302904565,0.6454120581520751,0.7540712838426918
Isochorismatase,.,0.845105892101351,0.8018373236860323,0.8406995756891261,0.7053941908713693,0.45643153526970953,0.8288899461738367,0.7533481741252022
MIP,.,0.8892052608918171,0.7000325190032974,0.7894954100174366,0.6804979253112033,0.47717842323651455,0.7861454157036015,0.7522360359760568
CoA_trans,.,0.8731813122984314,0.6756432665338852,0.6773525695420888,0.6790123456790124,0.4074074074074074,0.7015279341629759,0.7514325204914492
cytochr_c552,.,0.8423885228722064,0.667859030120732,0.6744276861343109,0.6460905349794238,0.31275720164609055,0.6376056732066455,0.7491870859043694
Bac_rhodopsin,.,0.8632460579867909,0.9007154180724375,0.7337956477919333,0.6597510373443983,0.38589211618257263,0.7887884242900162,0.7456656709239541
DAO,.,0.8999488208485991,0.6197309052477576,0.708647085889592,0.6378600823045267,0.4156378600823045,0.6898938208121979,0.7428380025998294
RNA_dep_RNA_pol,.,0.8364054363631933,0.7212105198975699,0.6547797117167621,0.6995884773662552,0.3786008230452675,0.693205819892104,0.7400943766573609
Transpeptidase,.,0.9696174561524652,0.6396691191415033,0.41300838061832545,0.654320987654321,0.4403292181069959,0.6275573232904677,0.739749301179799
Pept_C1-like,.,0.8525512400789622,0.7605585138815514,0.8418207152070184,0.6995884773662552,0.4773662551440329,0.8222421718037057,0.7385883694806318
aldedh,.,0.8602240509516885,0.865798138287062,0.4353492076256071,0.6954732510288066,0.32510288065843623,0.6521329533940031,0.7379416685750488
ghf33,.,0.8435705175593231,0.6490386569651687,0.5495873773418525,0.6831275720164609,0.3333333333333333,0.6055203247451717,0.7355193160970203
Topoisomerase_I,.,0.8388141059489671,0.6066826551766221,0.8093887112096905,0.7302904564315352,0.5020746887966805,0.7675597623763045,0.7269689004217266
Dala_Dala_ligas_C,.,0.8482050740472961,0.603816918011469,0.7262781269959218,0.6804979253112033,0.4190871369294606,0.6884043751909568,0.7235088943264922
PEPCK_ATP,.,0.824293037198307,0.5925775374984824,0.6915913034086134,0.6707818930041153,0.35390946502057613,0.6336851561935488,0.7232566238878076
Peptidase_C15,.,0.786643866219323,0.7089345961546336,0.5344422653145318,0.7676348547717843,0.36929460580912865,0.6464628662108091,0.7191671594283112
oxidored_q6,.,0.8923572467241281,0.68830535344092,0.6347270337041192,0.6707818930041153,0.4444444444444444,0.7083404552584648,0.7186685875676915
Astacin,.,0.7696775713461742,0.5934108369578538,0.6082793192917318,0.7759336099585062,0.3900414937759336,0.6352691283912782,0.7144363642068916
Ribosomal_L1,.,0.846905286075209,0.6373318157798472,0.7621229432617821,0.6721991701244814,0.43983402489626555,0.7188422864469298,0.702873927338724
FAA_hydrolase,.,0.8714387840483522,0.6708263891711748,0.594823164911711,0.6584362139917695,0.3950617283950617,0.6553990309705726,0.7026780143619589
NiFeSe_Hases,.,0.8143618447240794,0.6065607089142766,0.566950403400635,0.7119341563786008,0.37037037037037035,0.6098757340234744,0.7010451790425197
Bacterial_PQQ,.,0.8107793041260145,0.5421527580179722,0.6215276113660597,0.6707818930041153,0.3333333333333333,0.5752432840440066,0.6975138291565544
LysR_substrate,.,0.8464341129353274,0.6205845290841886,0.4907661524084641,0.7219917012448133,0.4107883817427386,0.617583654036707,0.697132977692245
eIF6,.,0.8513205033428922,0.7400105686760676,0.26412741461559325,0.7178423236514523,0.3236514522821577,0.5443839809417507,0.695770600801443
Peptidase_M16,.,0.8925887714566562,0.6655014023820207,0.7017310925121224,0.6337448559670782,0.4444444444444444,0.7111361510329395,0.6946582772859572
chorismate_bind,.,0.8596960120880281,0.5635949758139975,0.6053601647165116,0.6502057613168725,0.38271604938271603,0.6066225984463974,0.6919597139257377
Heme_oxygenase,.,0.7959170410326816,0.837892768586646,0.63930643190004,0.7053941908713693,0.3651452282157676,0.7132704077512337,0.6892914841186547
AFOR,.,0.779052292094852,0.6539368318361105,0.539470852887632,0.6995884773662552,0.30864197530864196,0.5760431083665679,0.6774442329230944
START,.,0.7385232783902126,0.6141823503109681,0.6093978913145449,0.7593360995850622,0.36099585062240663,0.6145101458905358,0.6715766285518178
ATP-sulfurylase,.,0.7766801790457932,0.671659688630547,0.7197997954667049,0.6748971193415638,0.3497942386831276,0.6562477064655458,0.6673119174455124
Ald_Xan_dh_2,.,0.780283028830922,0.554103491727983,0.6302029676470469,0.6831275720164609,0.34156378600823045,0.579290911705233,0.6618725874648228
tRNA-synt_1_edit,.,0.7641534724648043,0.5442461688549327,0.5967262027439432,0.7261410788381742,0.37344398340248963,0.5851245984932599,0.6520333707596433
GTP_cyclohydroI,.,0.8507518461051041,0.6955814804276305,0.7837095336576598,0.6804979253112033,0.5186721991701245,0.7834245941024512,0.6510544986835963
RhoGEF,.,0.780051504098394,0.7541766594853911,0.8413019414734082,0.6846473029045643,0.4315352697095436,0.7692467461582186,0.6500921353985994
Sua5_yciO_yrdC,.,0.7303508615157153,0.5516035933498713,0.5817990308771499,0.7427385892116183,0.34024896265560167,0.5632077650207514,0.647976894796232
hormone,.,0.6847567365573491,0.6459696760294331,0.7306306773953262,0.7676348547717843,0.35684647302904565,0.6536039929748031,0.6472509754056294
PARP,.,0.7980454438369741,0.6158692736067716,0.5617201015372694,0.7178423236514523,0.4149377593360996,0.6243322636923803,0.6389582388507055
int,.,0.6686271801912314,0.6459493516523754,0.6111722050737615,0.7759336099585062,0.3112033195020747,0.5882152533325085,0.6330141134483246
urease,.,0.8470149556853539,0.6130238608186727,0.540239546941565,0.6213991769547325,0.35802469135802467,0.5756694976324602,0.6320214257963062
DSBA,.,0.7092455543189518,0.6338563473029597,0.6776406180376345,0.7593360995850622,0.38589211618257263,0.6460925616832915,0.6270878389503223
dhfr,.,0.6970275473813334,0.5510548351693063,0.7205486307321686,0.7344398340248963,0.35269709543568467,0.6044278777732887,0.6244938050640204
Glu_syn_central,.,0.7233279446290325,0.6512336896874159,0.7376807743593105,0.6872427983539094,0.3374485596707819,0.6351144721608669,0.6201881220485084
cyclo,.,0.6732901695410936,0.5088614283972273,0.6176992142137645,0.7510373443983402,0.3070539419087137,0.5296352970173468,0.6168291844220231
Fe_hyd_lg_C,.,0.8389847031203035,0.6825129059794377,0.3503709904307013,0.6502057613168725,0.3292181069958848,0.5271212522188057,0.6139682229548306
Pro_CA,.,0.9006312095339448,0.7375716434291333,0.8524731649606156,0.6473029045643154,0.6182572614107884,0.8692559020546402,0.6128560851822096
Binary_toxA,.,0.7309235805909161,0.6311938539083859,0.5609389542589049,0.7551867219917012,0.3983402489626556,0.6122976217911561,0.6002779796418449
proteasome,.,0.7848769669447672,0.6288362261696723,0.6355504485885484,0.7012448132780082,0.44398340248962653,0.6568756235799926,0.5954285228031552
ribonuclease_T2,.,0.722747101879006,0.5824966464777899,0.5991820205201193,0.7344398340248963,0.3775933609958506,0.5895662201097518,0.5949958924801877
Aldolase_II,.,0.8090448995507608,0.6877769196374196,0.5675927312851965,0.6390041493775933,0.37344398340248963,0.6124032264383401,0.5902223863014824
laminin_G,.,0.6792366995133918,0.5141864151863812,0.5756541418551161,0.7551867219917012,0.34024896265560167,0.5321195542602389,0.5842576444405959
PAP2,.,0.7786867267277026,0.56780212186497,0.6735425116403589,0.691358024691358,0.45267489711934156,0.6453717834191826,0.5798859823683266
ku,.,0.8441229274474601,0.5319905694890501,0.7720664150544777,0.6707818930041153,0.5720164609053497,0.7311618000050364,0.5768148249668621
Sec1,.,0.8295571784852597,0.5707491565383574,0.7255407493955732,0.6008230452674898,0.43209876543209874,0.6433697413925131,0.5760078860662754
THAUMATIN,.,0.7930493838192645,0.5779846347709513,0.4821586513545685,0.6639004149377593,0.37344398340248963,0.5419585701557027,0.5702506557412744
SIS,.,0.7155007839346207,0.6005650176822149,0.4826744558761823,0.7385892116182573,0.35269709543568467,0.5417655625525041,0.5697393242136598
Ald_Xan_dh_1,.,0.6033331437809208,0.5252428763058462,0.5570830656967147,0.8132780082987552,0.3070539419087137,0.5099940107684888,0.5692098286516496
transcript_fac2,.,0.7084534960234612,0.6847892362099139,0.42416005533772794,0.7593360995850622,0.35269709543568467,0.5566651935503218,0.5628762468514297
PGAM,.,0.7311713526730952,0.6094264460794335,0.39685416879460195,0.7219917012448133,0.3360995850622407,0.5060439879996652,0.5557641583858205
RuvA,.,0.741829614044209,0.5637169220763424,0.46280855876405885,0.7551867219917012,0.42738589211618255,0.5647906318024397,0.5550410425229519
Nitroreductase,.,0.7543847534870874,0.6236128612658058,0.595341536928404,0.7302904564315352,0.46473029045643155,0.6469958394015791,0.5526676510416548
p450,.,0.7425810539655718,0.7071054022194248,0.6911004053358626,0.6748971193415638,0.4074074074074074,0.6676883296984525,0.547983708296617
Sec23_NC,.,0.7381617748604758,0.5638185439616347,0.6383432544603502,0.6707818930041153,0.3786008230452675,0.5794517601910245,0.5474793555579476
CODH,.,0.7780408945790719,0.7125116865168128,0.6302109146556252,0.6419753086419753,0.3991769547325103,0.6445594852363435,0.5440401117684786
E2_N,.,0.7520370114625052,0.600565017682215,0.47652768053123323,0.7551867219917012,0.4605809128630705,0.6003179997256164,0.5432141109352175
Dehydratase_MU,.,0.6342924685410692,0.6456038372423947,0.5430964179286749,0.7759336099585062,0.3236514522821577,0.5540722956010073,0.5429071540718611
adeno_fiber,.,0.7164471920517965,0.4810780049591548,0.3679590038891088,0.7634854771784232,0.3775933609958506,0.47240298460255303,0.5416787897869823
hexapep,.,0.6024029830133959,0.44622169830495406,0.5761712912551048,0.7759336099585062,0.2946058091286307,0.46815811594583223,0.5387101347030057
RNase_U2,.,0.5559558721983476,0.35224177878948293,0.5042862496421227,0.8464730290456431,0.2946058091286307,0.4145577250256863,0.5373565856834697
phc,.,0.6790173602931022,0.6715580667452586,0.6269820188713333,0.7510373443983402,0.4024896265560166,0.6329029917974618,0.5336652250418169
Ribosomal_L4,.,0.5995190784503277,0.5704442908824919,0.7047044963371102,0.7800829875518672,0.35269709543568467,0.5861593998963329,0.5283877795724615
alpha-amylase,.,0.6559623711382081,0.7254583147026566,0.7314577950617743,0.6790123456790124,0.31275720164609055,0.6229081110015252,0.5242208826248637
hemopexin,.,0.7054030561264694,0.48483801471485505,0.4343573598242003,0.7385892116182573,0.36929460580912865,0.48220233382644206,0.5234952629170125
Flavoprotein,.,0.6408279649382195,0.5266859070769556,0.4524140898680566,0.7759336099585062,0.3278008298755187,0.47886778937046975,0.518783855884454
BChl_A,.,0.842880005199152,0.4494735986342058,0.621467144237053,0.6502057613168725,0.551440329218107,0.6269984094748168,0.5136664715923778
bv,.,0.7132952062194855,0.5205276208284295,0.5442226225729138,0.7095435684647303,0.3941908713692946,0.5386477185972516,0.5125208781488161
capsid_n,.,0.4922581378912565,0.4219543920978862,0.5991873651017127,0.8589211618257261,0.27385892116182575,0.449573788638958,0.5083814795525782
Dwarfin,.,0.7126006320219014,0.5663184423397496,0.40416758246479806,0.7219917012448133,0.3651452282157676,0.49647130912102,0.5030935760557957
Ribosomal_S7,.,0.5384899713234279,0.48410633714077006,0.6159971571017753,0.8215767634854771,0.3070539419087137,0.49533731162000133,0.5027358955399679
IF4E,.,0.6754063868331479,0.513007601317024,0.5048477625625264,0.7136929460580913,0.3360995850622407,0.48619933275306515,0.5006239875828996
YgbB,.,0.5994500272143106,0.465448559001673,0.357737278179778,0.8132780082987552,0.2987551867219917,0.4074145378122281,0.4992755119416742
Pep_deformylase,.,0.635206381958943,0.5272753140116311,0.5312615231624386,0.7427385892116183,0.3278008298755187,0.49422519795356024,0.4946105796015367
PBP,.,0.6459824366150272,0.45120117068412496,0.43245935218640896,0.7551867219917012,0.3278008298755187,0.43688964613738634,0.493585907186404
LMWPc,.,0.5905261704184505,0.5069915857079049,0.5040074231697184,0.7759336099585062,0.3029045643153527,0.46249759483430514,0.4842212375045974
formyl_transf,.,0.7267480117305865,0.5162188528921661,0.27830286060171466,0.7136929460580913,0.35269709543568467,0.42744888554631233,0.4807201593159094
PTS_EIIA_2,.,0.5480231037312039,0.4467907808625706,0.445283736850408,0.8091286307053942,0.26556016597510373,0.39989745095312335,0.47855229293306173
RGS,.,0.4809256115096225,0.40132514938417463,0.5066748584314652,0.8796680497925311,0.2821576763485477,0.4134948135339075,0.4771886680601729
Phage_integrase,.,0.624141936846552,0.5040851997886323,0.7506329661337967,0.7136929460580913,0.37344398340248963,0.5704879337865342,0.4763499823298745
