,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,sum_scores,weighted_combined_scores
Pept_C1-like,.,0.9153630817083382,0.779496320917829,0.9289455956674654,0.6766169154228856,0.43532338308457713,0.9030490524146473,0.7768120513239848
Sec23_NC,.,0.8681804043545878,0.699333878382551,0.9117241728978106,0.6691542288557214,0.3656716417910448,0.8144303046597099,0.7566307319777891
galpha,.,0.7640531164014833,0.6427336451729692,0.8778978598564179,0.765,0.3225,0.7577127535489219,0.7542555320858076
NO_synthase,.,0.9025720779997607,0.8127889989411762,0.9088801571909456,0.654228855721393,0.4054726368159204,0.8823405591018443,0.7480471923985895
thymid_phosphorylase,.,0.89477927981816,0.9278390585838548,0.7533959182397821,0.6666666666666666,0.3482587064676617,0.8451618244333469,0.7470541160500229
Fe-ADH,.,0.8568201938030864,0.8739327981128697,0.7386490757660222,0.705,0.3375,0.8135659244245363,0.7459699606374657
NMT,.,0.8721186744825935,0.7502244977282134,0.8740622922456611,0.6925,0.4025,0.8453480455868183,0.7439772388016279
DNA_ligase_N,.,0.7593683454958727,0.5985980619479789,0.7900233797412152,0.8,0.345,0.7260539827348101,0.7415670595465494
RNA_dep_RNA_pol,.,0.8871515731546835,0.8140622696385267,0.8871848291306021,0.6467661691542289,0.3706467661691542,0.8511070168286979,0.7396511438717989
Beta_elim_lyase,.,0.8493240818279698,0.8822023562209301,0.834591303371527,0.6741293532338308,0.32587064676616917,0.8352390752779225,0.7393964550596213
icd,.,0.8700586194520875,0.7944673037487782,0.6914897219671561,0.72,0.375,0.789226088191308,0.7357434597210223
ATP-sulfurylase,.,0.8386577341787295,0.7605580946509254,0.9110050902254694,0.6965174129353234,0.3781094527363184,0.842726560465824,0.7344636908850705
Peptidase_M17,.,0.7845148941260917,0.7162214686842452,0.6335123120507963,0.7675,0.285,0.6835832451149766,0.7337317244194216
Glyco_transf_28,.,0.8280655580811102,0.8245298950556927,0.7537321893914456,0.7075,0.3325,0.7873520214979187,0.7172303758574319
S_T_dehydratase,.,0.8022610360090919,0.7268633311442029,0.6754078163530627,0.755,0.3325,0.7256711729760207,0.714742118776266
NTP_transf_2,.,0.7918794114128483,0.7360174773156806,0.8437631107107054,0.74,0.36,0.7974788345566716,0.7140779182520446
SRP54,.,0.7113841368584759,0.6946562839259686,0.7503904550119391,0.8125,0.3,0.7164362397475936,0.7107622221552485
CODH,.,0.859799019021414,0.8204822345230566,0.7319327187626649,0.6791044776119403,0.34577114427860695,0.783659037509098,0.7079454642160768
ghf6,.,0.8071372173704988,0.7226548364182226,0.7587787620329784,0.735,0.3525,0.759266290957391,0.7073940894727669
Sec1,.,0.904400047852614,0.7175885593277175,0.9005768627782698,0.6492537313432836,0.4502487562189055,0.8576056233664462,0.7021379806795678
KAS,.,0.7872305299676995,0.6910643202744943,0.6873156432371579,0.735,0.3,0.6891246183987297,0.7014084558321622
GP120,.,0.7530852972843641,0.4953023012692578,0.8016938656056821,0.775,0.3675,0.6859149494661044,0.6853933492236696
ghf33,.,0.7574973082904652,0.6701692779885059,0.7065474952958558,0.755,0.3125,0.6895657866001733,0.6785114155857064
DAO,.,0.7549898313195358,0.6492742357025151,0.6650499939531491,0.7625,0.31,0.6656202724516336,0.6725018480304481
psaA_psaB,.,0.8999234358176814,0.8447950034177365,0.9448513612718226,0.6616915422885572,0.5074626865671642,0.9522107881044016,0.6710430803865233
Trypan_glycop,.,0.8268979543007536,0.706705445577734,0.6337147371777037,0.7475,0.4025,0.7357794359185986,0.6625626297491043
Transpeptidase,.,0.7869075248235435,0.6464596373188963,0.6362685231517953,0.7525,0.35,0.6777415852136309,0.6601065293211389
glnasn,.,0.7614284005263787,0.6697403868062399,0.5092124983141856,0.785,0.3075,0.6220735209354566,0.657495828756686
lipoxygenase,.,0.8424045938509391,0.649207221455289,0.7877078689912392,0.6318407960199005,0.34328358208955223,0.7106450197861965,0.6467678568486372
Fe_hyd_lg_C,.,0.8414930015552099,0.8141694924340891,0.7149117677832618,0.6675,0.37,0.772059925419399,0.6367631144897083
phosfruc,.,0.772692905849982,0.6922303681762825,0.45963319925800383,0.7675,0.305,0.607752264570125,0.6356151256476108
lipase,.,0.8739131475056824,0.8154025545831015,0.7280444322941243,0.6194029850746269,0.373134328358209,0.7727887586778092,0.6246226120500822
ku,.,0.904813972963273,0.6998297838120439,0.9085795556651689,0.6592039800995025,0.5572139303482587,0.9006088998607641,0.619614154617915
tms,.,0.6309510707022371,0.5027810912600084,0.8230919680155561,0.8,0.285,0.6256484947553725,0.6181935893885198
aminotran_4,.,0.6730111257327431,0.5482837651284723,0.6109247178532592,0.805,0.2825,0.5768362320509101,0.6131915321635222
HMG-CoA_red,.,0.8686637157554731,0.8381739957915075,0.6774336706321099,0.66,0.415,0.7925263853435665,0.6120262692862376
OTCace,.,0.7379566933843761,0.6925788422618667,0.4980004839179245,0.775,0.305,0.6123413053603023,0.6068123646253677
p450,.,0.7804354587869361,0.9010199568428241,1.0,0.6492537313432836,0.3855721393034826,0.8952681579385224,0.6064664321151184
ATP-gua_Ptrans,.,0.8051656896757985,0.6948171181193169,0.6442089215849136,0.6975,0.365,0.6915556412738906,0.6035282786209317
WD40,.,0.7590070582605575,0.6700084437951579,0.6091343521088053,0.7325,0.33,0.6491645502877467,0.6002512426139481
annexin,.,0.6955568847948319,0.7188082186272858,0.8483418167593567,0.7525,0.35,0.7549233614532415,0.5966530930227345
TyrKc,.,0.6473716951788491,0.5588720161906472,0.756225623632452,0.795,0.305,0.6339015812160521,0.5924124618294445
Cu_nir,.,0.7155616700562267,0.573963624666607,0.6741287842500597,0.75,0.3275,0.6253806364865829,0.5857058371123641
ldh,.,0.700593372412968,0.6885713902775773,0.7290319289012634,0.77,0.3525,0.7051493979305921,0.5827526135729474
ptpase,.,0.6534250508434022,0.5613381404886733,0.6662024413480945,0.7825,0.275,0.5843301056356917,0.5807867834294579
leukocidin,.,0.6517860988156478,0.493814584980774,0.6692772055633746,0.7975,0.3,0.5739013207950837,0.5774699675560792
fbpase,.,0.7273884435937312,0.7103644234764359,0.4705734132281997,0.7925,0.34,0.6252495963346735,0.5708936630831858
arginase,.,0.7047685129800214,0.7089705271340709,0.47290375447441485,0.7475,0.2475,0.5616147199002053,0.564985908272153
sugbp,.,0.6448642182079196,0.6383107048558572,0.6064850596498058,0.785,0.2575,0.5818093714359509,0.5640489842009955
Fapy_DNA_glyco,.,0.6335231487019978,0.4864430177855882,0.6977931393551136,0.7925,0.2925,0.5700562148102791,0.560817065148469
rasgap,.,0.7072137815528173,0.765610968891994,0.7849218588902805,0.74,0.37,0.7559386225825712,0.55538434296154
AP_endonucleas1,.,0.6357171910515611,0.5070297945343255,0.6249340165000895,0.7825,0.265,0.535046084751579,0.5500033369432533
Haloperoxidase,.,0.5975236272281372,0.5828095053008334,0.6075143937556413,0.815,0.25,0.5501035802097756,0.5406265171074305
biopterin_H,.,0.6704653666706544,0.6300277438983574,0.62336809338376,0.765,0.3075,0.6074743250728137,0.5363030454372744
tyrosinase,.,0.6244096183754037,0.5726501454209206,0.6453549250920871,0.8,0.2925,0.5829105873457974,0.5358717762864157
tRNA-synt_2b,.,0.658480679507118,0.542078245835071,0.6808948239466165,0.7625,0.3175,0.5935197898125917,0.5285574995972916
aakinase,.,0.6842373489651872,0.6440739301175465,0.6856915711994608,0.7475,0.3375,0.6485061472626368,0.5283094941548784
alpha-amylase,.,0.6768034453882043,0.8537078982991735,0.9122637609170288,0.7039800995024875,0.35323383084577115,0.8088035939459128,0.5215635927003903
Mur_ligase,.,0.6226247158751046,0.6259130691184985,0.6129923777831225,0.7875,0.28,0.5805582007880921,0.5155366808632171
Peptidase_S11,.,0.6030171073094867,0.5770462800391435,0.6167875198178743,0.7825,0.255,0.5427094082151909,0.5053283333572077
CoA_trans,.,0.6698743868883836,0.6204983179424025,0.5996965459657483,0.76,0.3375,0.6039596712114546,0.49275668503591563
peroxidase,.,0.7534992223950233,0.6218386028869766,0.27331018544468644,0.73,0.3075,0.48346411050027877,0.4904701637471385
RNA_pol_A_bac,.,0.5317908840770427,0.3813780809800248,0.6515984047694027,0.8675,0.295,0.4999019044316702,0.4891991253933036
Topoisom_bac,.,0.5873860509630338,0.4497996274007945,0.6810653481134674,0.8075,0.3175,0.5462673023652569,0.482576478172195
Endonuclease_3,.,0.5236846512740758,0.5093350846390017,0.6562039267332296,0.8425,0.255,0.5236700348377222,0.4799439800683872
Hydrolase,.,0.4986984089005861,0.5159292865663302,0.7223396913592199,0.8325,0.2275,0.5277650458214641,0.4783621979521725
Extradiol_dioxy,.,0.6509056107189855,0.565694066558555,0.35072263689577776,0.8,0.285,0.4699420167297811,0.47733084831730954
FAA_hydrolase,.,0.6255676516329705,0.5469032716355545,0.490466538748594,0.81,0.3125,0.5231558658098024,0.47720657181565795
ech,.,0.6030290704629739,0.5364088405195037,0.6187525234137123,0.7975,0.315,0.5572364259811098,0.47087258889754025
CASc,.,0.5246584519679386,0.45109970379703584,0.6707998845662965,0.82,0.2425,0.49262257877037924,0.4704017150811829
ATP-synt_g,.,0.6040339753559038,0.5801691439600156,0.7150055916384962,0.7975,0.355,0.6295999353602086,0.46857911863913915
Peptidase_S21,.,0.4921306376360808,0.43318009408801256,0.6539538633771798,0.86,0.2425,0.4817118049112902,0.46799879209791895
ung,.,0.5220768034453881,0.44736030880166255,0.6083262599191285,0.8325,0.2375,0.46811954306046477,0.4651700965961066
LysR_substrate,.,0.4911735853571001,0.4058784897669342,0.6798165078009472,0.8475,0.2375,0.4737582143065167,0.464867426409616
MCR_alpha,.,0.5939538222275391,0.5901542667971276,0.54771799414895,0.795,0.275,0.5297073486949423,0.4642936941811734
PA_phosphatase,.,0.6314056705347529,0.5592606988245739,0.36993562439340405,0.79,0.27,0.4572615639716041,0.45590641018906586
OMPdecase,.,0.5318889819356382,0.49535591266704004,0.5989141497074582,0.835,0.2625,0.4984594473366814,0.4553692949263893
BChl_A,.,0.752893886828568,0.5341303561137166,0.6504074532872278,0.72,0.48,0.663868386960252,0.4535413260852224
cah,.,0.591400885273358,0.4244280333999117,0.48046076281703076,0.7925,0.26,0.4285540155917272,0.4512612122808741
Ala_racemase_N,.,0.5278669697332216,0.4939754191741253,0.557540843154795,0.83,0.24,0.46876709505909764,0.4489122352284398
ENTH,.,0.5722263428639788,0.6176703167093401,0.5075434411456269,0.825,0.2825,0.5309522022099165,0.4486199782180572
hormone_rec,.,0.5319894724249311,0.5430834595435057,0.7180960462427824,0.8025,0.27,0.55522905855586,0.44765057402089226
CPS,.,0.5770044263667902,0.47566712683117296,0.5023707562062601,0.815,0.28,0.4690305665180687,0.4468732302281278
tRNA-synt_1_edit,.,0.4437372891494197,0.35963865917895066,0.6935800682037218,0.8675,0.2175,0.44181252430421664,0.444205172774261
subt,.,0.5680009570522789,0.572891396710945,0.37721372492467764,0.815,0.22,0.4302795300261335,0.44174750833176274
fibrinogen_C,.,0.5491948797703073,0.397649140207215,0.49024368320650236,0.8175,0.2425,0.40788573466883,0.44075229105520836
Topoisomerase_I,.,0.49048211508553646,0.34082105855705763,0.719089317932208,0.8625,0.3025,0.49515482651181275,0.4387000860522199
Zn_dep_PLPC,.,0.5380452207201817,0.5914409403439237,0.5334335029450584,0.8225,0.2475,0.5021614544112613,0.43635639348244826
Sua5_yciO_yrdC,.,0.42349324081827966,0.3401777217836595,0.642851586160321,0.8875,0.205,0.408659204722848,0.43373387590028145
ricin,.,0.5631845914583083,0.5108362037769298,0.505641512276636,0.795,0.245,0.4568859168524483,0.4327778237245505
eIF6,.,0.4980045459983251,0.4719411346852412,0.5021633654640227,0.84,0.2025,0.414890032190525,0.4325487246095864
UPP_synthetase,.,0.502107907644455,0.43850102531798935,0.6251773343052457,0.845,0.265,0.479321920362159,0.43209201243578604
Ribosomal_L1,.,0.49152530206962547,0.3894197906474995,0.6678061944381881,0.845,0.2675,0.4735114453665655,0.43035949069880725
MIP,.,0.5162914224189495,0.4367318491911451,0.6443357823079335,0.845,0.2975,0.5049355312409775,0.43015520694424564
gluts,.,0.5058786936236391,0.48537078982992515,0.5238490475976337,0.85,0.24,0.45106393028542774,0.43002060155111044
Dala_Dala_ligas_C,.,0.49289388682856794,0.39575933843536093,0.7204508785089145,0.8275,0.2675,0.49064220285792876,0.4283002422592162
blmb,.,0.46898672089962906,0.3911889667743459,0.587418147762954,0.8575,0.22,0.4190814108872114,0.4280147773459448
Cytidylyl_trans,.,0.5501710730948677,0.4511935237431561,0.5821561825992694,0.81,0.2825,0.47941566848476425,0.4268258069908096
Astacin,.,0.44650317023567404,0.3719558778196336,0.6359666370948482,0.87,0.2275,0.42980765823250155,0.421370011012186
DUF28,.,0.57005622682139,0.4850625242926704,0.5157407922576359,0.815,0.3025,0.48434818843065214,0.4200387669615678
cat3,.,0.5561047972245483,0.45201109755934865,0.5589938549196567,0.8275,0.3225,0.4958413142359747,0.41308098341737753
dNK,.,0.4883861705945686,0.5031429681950474,0.5921787742116078,0.835,0.24,0.4724947111287119,0.40813830364344805
hormone,.,0.3964589065677712,0.4061599496052949,0.718053327619399,0.8825,0.215,0.4562902279319938,0.40245538063289027
COX3,.,0.5787654025601148,0.599134175925812,0.8012881023792999,0.75,0.3575,0.643583059414525,0.39666579204691704
tRNA-synt_2d,.,0.5398564421581528,0.4569701518542943,0.5454225780844205,0.8125,0.2875,0.46591519731140163,0.39658494320311943
Spermine_synth,.,0.6382127048690034,0.5806650493895056,0.2642817784943409,0.78,0.29,0.4303008987177583,0.39610355357546184
GFP,.,0.5148606292618734,0.41036844433127306,0.49066278007875175,0.82,0.2425,0.40041191872469345,0.39211416443885383
GTP_cyclohydroI,.,0.488245005383419,0.39496857031805715,0.6421266434780127,0.8525,0.305,0.48214179427232184,0.3909898044090806
E2_N,.,0.4375308051202296,0.3833751055474482,0.7006344479921568,0.88,0.285,0.48362095473656286,0.39032570305847025
Bac_rhodopsin,.,0.4996147864577102,0.5439412419080387,0.550441694535685,0.815,0.2375,0.46761358960547994,0.38528522232415074
Peptidase_M24,.,0.5928699605215934,0.5266381632735183,0.08348238141293163,0.8225,0.225,0.3093065249454703,0.380245027667593
Aldolase_II,.,0.47018303624835495,0.4587393279811387,0.5279280537700927,0.8475,0.235,0.42478059422715947,0.37977543041236544
Plectin,.,0.5081684412011005,0.44969240460522636,0.4954980101869054,0.8375,0.275,0.4353775551410009,0.37537262638158675
GroEL,.,0.5559086015073572,0.6181394164399412,0.28960385823056234,0.8225,0.2475,0.42250255638256085,0.37518679473903205
oxidored_q6,.,0.5735901423615264,0.49424347616304015,0.37573909375710207,0.8,0.285,0.4204721198364378,0.37164856262150486
SIS,.,0.4133795908601507,0.3709908726595365,0.5543008521367465,0.875,0.2075,0.37753754925169003,0.36733918044504776
RuvA,.,0.4307931570762052,0.36020157885567233,0.6893374740673327,0.85,0.255,0.44316218474883406,0.3654754997554013
RRF,.,0.4238114607010407,0.42496414737774046,0.6275151014155406,0.87,0.2475,0.44654353783198936,0.3642057685273689
dhfr,.,0.3999377916018662,0.3322700406106425,0.4957969556229089,0.905,0.21,0.34628985218675723,0.3639197318260739
ribonuclease_T2,.,0.4172700083742074,0.3816059294206018,0.5747048986031434,0.88,0.2325,0.40348565130126884,0.3635213615210765
Peptidase_C15,.,0.4562052877138413,0.4443178619774666,0.4999619630150142,0.845,0.2175,0.3942529503290064,0.36207167236345195
Heme_oxygenase,.,0.4633951429596841,0.5360067550361277,0.45681128598003656,0.85,0.2175,0.41852948438093374,0.3616150288361175
Pro_CA,.,0.5155975595166885,0.4384340110707621,0.7448242523561487,0.8225,0.3775,0.5684957661818262,0.36135462181831984
Cys-protease-3C,.,0.38216772341189126,0.3618233236386141,0.5381787723292655,0.8925,0.185,0.35295183234363314,0.35852222499265257
adeno_fiber,.,0.41568130159109934,0.3181032287464393,0.5245628528108175,0.88,0.22,0.3524231778428018,0.35640011471284266
cyclo,.,0.3847063045818877,0.27961024513812344,0.46080088055567164,0.905,0.1825,0.29416645917315243,0.3553435455582437
Flavoprotein,.,0.3720588587151572,0.3619171435847346,0.643241032656052,0.8775,0.1925,0.38794953465256327,0.35440863338418954
Isochorismatase,.,0.4843785141763368,0.5004355926069977,0.601228912032248,0.81,0.26,0.4714293982826086,0.3542063225557988
proteasome,.,0.45771982294532837,0.4006513784830722,0.5557075371787907,0.8525,0.2625,0.42067440792275296,0.3533963921879311
PTS_EIIA_2,.,0.3161861466682617,0.33563415582153583,0.6252056311468532,0.9125,0.1525,0.3458985473619625,0.34729126770217833
Dehydratase_MU,.,0.372369900705826,0.3859216469421487,0.628261944823505,0.8625,0.1775,0.3796891176448975,0.34327299173232556
int,.,0.3908936475654982,0.3816863465172775,0.6344096048450902,0.8525,0.2,0.39285559063195563,0.33952651590387206
capsid_n,.,0.28316784304342624,0.27017463912828377,0.6395090555838082,0.955,0.175,0.33823342866475403,0.3388719284515798
Ald_Xan_dh_1,.,0.34878813255174057,0.32330353433140613,0.5703147558915181,0.9,0.1775,0.3370560953059816,0.33749629093867156
transcript_fac2,.,0.4133556645531762,0.42142579512405026,0.5254072104471409,0.8625,0.21,0.38214170416858123,0.3370265434052279
Ribosomal_S7,.,0.31065916975714797,0.326587232445624,0.6665340627092405,0.9175,0.1825,0.37058541704226855,0.3326401881810261
uce,.,0.32041392511065914,0.28288054040289445,0.5827318701907578,0.935,0.1925,0.334505604276384,0.33194639928653463
THAUMATIN,.,0.4626869242732384,0.3715940008845962,0.48830609001960473,0.8175,0.22,0.353118609713253,0.33131892343999914
hemopexin,.,0.41086972125852367,0.3306080872793634,0.4733033816758677,0.88,0.22,0.3350072424412701,0.33045838459247967
Pep_deformylase,.,0.3675583203732503,0.29522456474247066,0.557970841291057,0.88,0.185,0.3234032807342765,0.32900349157171077
NusB,.,0.2817418351477449,0.3421479406521901,0.6663911825024519,0.9275,0.155,0.35819311539215565,0.32724030350314154
RNase_U2,.,0.32409379112334,0.22692364396671166,0.6292331034680728,0.9125,0.1925,0.32320212735187875,0.3262369203805388
Nitroreductase,.,0.4359660246440961,0.4140542279288646,0.615845034881497,0.8475,0.2725,0.44337528674143967,0.32601743461851823
cryst,.,0.3692857997368106,0.25031161624961984,0.5077134132825534,0.8975,0.1975,0.2980414732452339,0.3259468871130912
bv,.,0.4135303265940901,0.34682553510877284,0.567225938799075,0.855,0.23,0.3741038216068225,0.32580745315190507
RGS,.,0.2794807991386529,0.29100266716704604,0.699816912905984,0.93,0.1725,0.3582008790565697,0.3241133453547919
Binary_toxA,.,0.4231917693504007,0.3948479446730452,0.54552917227614,0.86,0.245,0.39648510865284825,0.3239342688433547
DSBA,.,0.41120708218686436,0.4047124418651467,0.5661516116004078,0.86,0.235,0.399883951092878,0.322316527816994
PGAM,.,0.4234453882043306,0.3544919649917654,0.36015876040916117,0.8675,0.1875,0.28636265610513284,0.32214778021340973
TIR,.,0.3125062806555808,0.26758788918524656,0.6356397822997805,0.925,0.1975,0.34438267231458297,0.32169495897500905
Ribosomal_S8,.,0.28819954540016746,0.2481001460910638,0.573821725035763,0.9425,0.16,0.29416805270911817,0.32111125117992934
IF4E,.,0.39017107309486776,0.34074064146038135,0.44536984476239105,0.8825,0.2,0.31262094039141264,0.3108605210375216
Amidase_2,.,0.3033472903457351,0.28797362319229713,0.5983141993391947,0.92,0.175,0.3229561059949279,0.3083935232552763
Dwarfin,.,0.41486302189257085,0.37802736861857694,0.4812289071489064,0.8625,0.2275,0.3547305470092974,0.30830097836688175
PARP,.,0.464416796267496,0.35973247912507167,0.2847809001722673,0.8675,0.24,0.29569063471353196,0.3079072746849831
Phage_integrase,.,0.3555138174422777,0.28507860771200483,0.5813152048192383,0.8975,0.2225,0.3458512545228125,0.30744896271840616
LMWPc,.,0.3406484029190094,0.3336639369530039,0.5711976348660062,0.8825,0.175,0.3303016045483592,0.30478085972297797
MoCF_biosynth,.,0.32782150974997004,0.3321896235139671,0.5918983960897937,0.895,0.18,0.33985564338616714,0.3045724954365314
Ribosomal_L14,.,0.2680942696494796,0.20700700969026337,0.6206266437752597,0.93,0.1475,0.27842018744272223,0.3039652762513947
RhoGEF,.,0.45011843521952377,0.47887040784871715,0.499981711354763,0.8325,0.255,0.41563418506894406,0.30085397163014904
hexapep,.,0.34316066515133387,0.22787524627736308,0.4905998008955454,0.8975,0.18,0.26479155246608854,0.2972992280070895
Syntaxin,.,0.2556860868524943,0.33263191754567645,0.7569869790578531,0.94,0.2025,0.4041748929302353,0.2928473821269102
ghf22,.,0.28292140208158867,0.24304727184999966,0.5943386762186528,0.9175,0.155,0.2862472205956212,0.2926789593455244
Bcl-2,.,0.29789927024763724,0.36498639610782097,0.5437285946415814,0.92,0.165,0.3257460764886738,0.2879492352628817
laminin_G,.,0.3877281971527694,0.2949967163018928,0.40123454273747733,0.875,0.195,0.2707174630913226,0.28739468223780906
START,.,0.4271826773537504,0.3337309512002325,0.44961194525663617,0.8325,0.2175,0.3133181241869912,0.2868221782116764
GAF,.,0.29608087091757385,0.28967578507191205,0.5689265890648477,0.9125,0.165,0.301988050717193,0.28638306971771677
formyl_transf,.,0.41762411771743024,0.34099529559985386,0.3304848801551527,0.865,0.205,0.2727741531000078,0.2835549843291258
Fimbrial,.,0.32502213183395134,0.2435565801289404,0.5558635679061352,0.895,0.1875,0.29189777223452873,0.2827315074780706
Flavin_Reduct,.,0.3469481995454001,0.3038694026350069,0.5309539845689801,0.895,0.2125,0.32480957364975943,0.2820492156710852
YgbB,.,0.347127646847709,0.2825320663173047,0.473475689324013,0.885,0.1775,0.2753850163651098,0.28175834641764225
phc,.,0.39027395621485816,0.4333141225824697,0.37254564310806776,0.8975,0.2225,0.3355479278439515,0.2811944768760228
BAG,.,0.2486541452326833,0.28794681749340434,0.7321475645628721,0.925,0.175,0.35658111871972653,0.28049285060158946
transketolase_C,.,0.2926833353271922,0.2863116698610178,0.5798033885974737,0.9125,0.1725,0.3066312996760367,0.27827629496867057
DNA_polymeraseX,.,0.3913673884435937,0.33039364168823043,0.42337613391192863,0.875,0.22,0.3051676936921182,0.27666516790984946
Ribosomal_L5_NC,.,0.37990908003349677,0.3621315891758678,0.44251344023010647,0.89,0.23,0.3309188847925184,0.2757217537801281
