,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,co_evolution,sum_scores,weighted_combined_scores
gluts,.,0.8731408031730293,0.6844513836545714,0.8578723890808709,0.6538461538461539,0.4326923076923077,0.6603236820093332,0.7971041148590017,0.7338995741542281
sh2,.,0.9404953726656752,0.5894260794659208,0.628782005781292,0.7115384615384616,0.5384615384615384,0.6603236820093332,0.7697441498842893,0.7331878076757584
SAM_PNT,.,0.6619980168567179,0.4912781307203636,0.4812529038859319,0.7745098039215687,0.43137254901960786,0.0,0.4094543858892881,0.7307663902315793
cyclo,.,0.8873326722855727,0.5445246042855608,0.3713313290000963,0.7019230769230769,0.34615384615384615,0.6603236820093332,0.6062762940115398,0.7304555431197307
EFTU_C,.,0.8683895223929928,0.5466781522558404,0.5473621474508331,0.7549019607843137,0.46078431372549017,0.6575628846886113,0.7013151443222605,0.7294795053399915
ghf22,.,0.9656874896711287,0.6459028749865396,0.5006504775447289,0.7019230769230769,0.4807692307692308,0.7581877979608387,0.7650796823700862,0.7274769141142317
parv,.,0.9391629482730127,0.7348982448584053,0.8080723552519229,0.6634615384615384,0.5,0.7581877979608387,0.8679107815115429,0.7274247137546109
RuBisCO_small,.,0.9617418608494462,0.7164854097125015,0.8068944682763257,0.75,0.5865384615384616,0.9139261173704013,0.9652116519881773,0.727181682370747
YgbB,.,0.9351243596099817,0.532357058253472,0.526124938474813,0.6730769230769231,0.4519230769230769,0.6603236820093332,0.6846735999634185,0.7259605912447846
Fimbrial,.,0.9179474467030243,0.41181221061699175,0.558955930143388,0.7596153846153846,0.5192307692307693,0.7581877979608387,0.7277282034558885,0.7244326490046843
int,.,0.827187654933069,0.770970173360612,0.7167452653960446,0.75,0.38461538461538464,0.8156063139053394,0.8272494990511791,0.7236535308080869
intb,.,0.9192385556106428,0.5862495962097547,0.4584990453883388,0.75,0.4230769230769231,0.8563932664904687,0.7475834305160919,0.7223013489449917
Ribosomal_L22,.,0.9495021484052223,0.7379670507160566,0.6895311516429309,0.7692307692307693,0.6057692307692307,0.8156063139053394,0.9159518648849557,0.7208087414300907
actin,.,0.6548194513303587,0.5248734790567465,0.5748692782699675,0.7019230769230769,0.375,0.0,0.40683681462470656,0.7195518932832929
utg,.,0.6041150223103618,0.5620221815440949,0.7125947264355252,0.803921568627451,0.49019607843137253,0.0,0.5069413929416955,0.7184444637209083
Band_41_M,.,0.9562159147248388,0.7611715300958313,0.8808591852654329,0.6442307692307693,0.5192307692307693,0.8156063139053394,0.9187986682238568,0.7183319205506846
COX3,.,0.7885163609320774,0.774254334015291,0.7032949589308954,0.6442307692307693,0.5576923076923077,0.0,0.5934905171870096,0.717327965144056
Ald_Xan_dh_1,.,0.9347731779871096,0.6161839129966631,0.4955949870239185,0.6923076923076923,0.4423076923076923,0.7581877979608387,0.7317180612928975,0.714055746960083
Ribosomal_S8,.,0.9618348206907948,0.5691288898460196,0.6807863378356678,0.6826923076923077,0.5480769230769231,0.7581877979608387,0.8083590984951939,0.712664428833192
TNFR_c6,.,0.7719695091720377,0.34769031980187415,0.21807142307541563,0.7549019607843137,0.5294117647058824,0.0,0.34541875121110305,0.7078254207611477
DUF101,.,0.9441621219633118,0.7568105954560131,0.7386368192311538,0.7211538461538461,0.5096153846153846,0.9547703412709324,0.9328261022699373,0.707580933607268
AP_endonucleas1,.,0.7916563377954057,0.6208678798320241,0.6930079027327153,0.7596153846153846,0.4423076923076923,0.6603236820093332,0.7400532458264912,0.7057540496469349
SCP,.,0.9471161791439431,0.5844190804350171,0.471195497566182,0.6923076923076923,0.47115384615384615,0.7581877979608387,0.7273266155103412,0.7051709804782361
Ribosomal_L14,.,0.9765637911089076,0.5497469581134917,0.41085815563733447,0.7307692307692307,0.5288461538461539,0.8156063139053394,0.7531355685400802,0.7026842204158943
Trypan_glycop,.,0.6457713601057676,0.7983202325831806,0.8613856135574653,0.6153846153846154,0.375,0.0,0.5430145533120945,0.7026098141369106
Hpr_kinase,.,0.8711370021484053,0.6526865510929244,0.5898916302825711,0.75,0.4326923076923077,0.8563932664904687,0.7943106405355284,0.7025031105453845
RGS,.,0.952569823169724,0.7031334122967581,0.6257596818688074,0.6826923076923077,0.5288461538461539,0.7581877979608387,0.8231629002638238,0.7020923403384739
DHHA2,.,0.9308172202941661,0.6657693550123825,0.5081427309119593,0.7115384615384616,0.49038461538461536,0.7581877979608387,0.7685163303460627,0.701771034765285
TIR,.,0.9382540076020494,0.607408205017768,0.6213924313843228,0.7115384615384616,0.5480769230769231,0.7581877979608387,0.8037113290054692,0.7015783602737239
LysR_substrate,.,0.8507168236655098,0.47534187574028264,0.6430301853228868,0.7596153846153846,0.46153846153846156,0.8156063139053394,0.7512172660689739,0.7003431500080421
Pep_deformylase,.,0.9111717071558421,0.564552600409174,0.44083433605580435,0.7692307692307693,0.5192307692307693,0.7581877979608387,0.7387128363199325,0.7002897818713705
KSI,.,0.9134750454470336,0.6891353504899319,0.5466026400251046,0.7788461538461539,0.5288461538461539,0.8563932664904687,0.841376400565267,0.7000649548869518
Amidase_2,.,0.9125867625185918,0.6091848820932497,0.44322532976897044,0.7115384615384616,0.4423076923076923,0.7581877979608387,0.7134415415629494,0.6992485624859939
Syntaxin,.,0.9438935713105272,1.0,1.0,0.625,0.625,0.6603236820093332,1.0,0.6970818494629653
MIF,.,0.9379647992067427,0.6608161946807352,0.7263831804608802,0.7019230769230769,0.5288461538461539,0.8880501893948454,0.8796995807218647,0.6935244565605582
PGM_PMM_III,.,0.9147145099983474,0.6829977387746322,0.7422798530117781,0.6730769230769231,0.5192307692307693,0.7581877979608387,0.8346871029377808,0.6920013387865723
fkbp,.,0.9733928276317964,0.5775815656293729,0.4884889210668366,0.6730769230769231,0.5,0.8156063139053394,0.7577559771813189,0.6883313416856064
phosfruc,.,0.7271938522558254,0.5684289867556797,0.6810627502859034,0.7307692307692307,0.33653846153846156,0.6603236820093332,0.6627934251378703,0.6841198127078734
Hydrolase,.,0.8328478763840687,0.86787983202326,0.8594705951768417,0.6538461538461539,0.46153846153846156,0.6603236820093332,0.8480061607467827,0.6835132064974031
Ribosomal_S7,.,0.9519191042802843,0.7396360503930224,0.713454381928539,0.6538461538461539,0.5576923076923077,0.7581877979608387,0.8593927653152911,0.6828862735850908
S-AdoMet_syntD2,.,0.9668339943810941,0.592494885323572,0.6145966494014142,0.6538461538461539,0.5480769230769231,0.7581877979608387,0.7888080213058866,0.6827409938749485
tryp_alpha_amyl,.,0.8957816889770286,0.6923656724453534,0.6690262487989742,0.7019230769230769,0.5192307692307693,0.7581877979608387,0.8188597939946745,0.682440201426685
Histidine_kinase,.,0.8962464881837713,0.5215354797028116,0.5328530483697425,0.7596153846153846,0.5096153846153846,0.8563932664904687,0.771864897496685,0.6814767290557967
ung,.,0.8481759213353165,0.5149671583934532,0.5593946988368561,0.7019230769230769,0.4519230769230769,0.6603236820093332,0.6722919360208214,0.6814294835076977
dutpase,.,0.9838869608329202,0.508937224076667,0.5884628527661859,0.7211538461538461,0.6057692307692307,0.8880501893948454,0.8363799422548222,0.6809856740093214
transcript_fac2,.,0.8204635597421913,0.7086787983202342,0.6590757790432765,0.7211538461538461,0.4230769230769231,0.7581877979608387,0.7760811229700627,0.6808097571718507
Skp1,.,0.9193831598082961,0.843167869064284,0.7852882205318156,0.6634615384615384,0.5480769230769231,0.7581877979608387,0.9012773692882388,0.6804501450748593
PAN,.,0.794011320442902,0.6063314310326249,0.5858372892884309,0.7549019607843137,0.45098039215686275,0.6575628846886113,0.7054048755082952,0.6796250256044875
uce,.,0.9319637250041315,0.5375255733821477,0.46814277916468894,0.6923076923076923,0.47115384615384615,0.8156063139053394,0.7250744187747874,0.6791072874198164
DUF50,.,0.9192901999669475,0.5534079896629713,0.36683060295026176,0.7307692307692307,0.47115384615384615,0.8156063139053394,0.7075845640115267,0.6760064092387849
msb,.,0.9796624524871923,0.6722838376224831,0.5530854415577722,0.6634615384615384,0.5,0.9139261173704013,0.8323211137757074,0.6747921144220859
SCP2,.,0.8997479755412329,0.6504791644233859,0.703720292550623,0.7115384615384616,0.5096153846153846,0.8880501893948454,0.8559956780943561,0.6742744519584699
CARD,.,0.8387250041315485,0.5512544416926897,0.3518502828496955,0.5980392156862745,0.5294117647058824,0.0,0.41792026717555575,0.6741120570592527
Phage_integrase,.,0.9040344571145266,0.6613545816733069,0.7447390391854977,0.6826923076923077,0.5096153846153846,0.8563932664904687,0.854728131452052,0.6725471550125779
Amino_oxidase_D2,.,0.9452569823169724,0.5618068267470661,0.6849060328945008,0.6634615384615384,0.5480769230769231,0.8156063139053394,0.8137570827132156,0.6724835086309112
Sua5_yciO_yrdC,.,0.8931478268054868,0.4608054269408867,0.4981052879764298,0.6538461538461539,0.38461538461538464,0.8156063139053394,0.6633240379731498,0.6705900231327745
DAO,.,0.653724590976698,0.45466781522558464,0.4889037053152818,0.6634615384615384,0.38461538461538464,0.0,0.3522596697569258,0.6701855615179068
Ribosomal_S5_N,.,0.5523260618079656,0.33616883816087095,0.423337068425753,0.8431372549019608,0.45098039215686275,0.0,0.3406988098659162,0.6698870383694309
cytc,.,0.9969116674929763,0.5383869925702602,0.4579942012045632,0.6538461538461539,0.5192307692307693,0.8563932664904687,0.756177273556125,0.669089682311703
Frataxin_Cyay,.,0.9102834242274004,0.7232690858188872,0.7051447415133205,0.6923076923076923,0.5,0.9139261173704013,0.8799774239506071,0.6672655210775531
SpoU_methylase_N,.,0.6307015369360436,0.4278023042963292,0.43588438655441475,0.7254901960784313,0.4215686274509804,0.0,0.3511083809138064,0.6666436059953209
cks,.,0.6214262105437118,0.22989124582750087,0.5035194571208387,0.803921568627451,0.5490196078431373,0.0,0.3705598607936345,0.666174492467261
DNA_ligase_N,.,0.7342794579408363,0.5436093463981916,0.604858468002799,0.6923076923076923,0.6057692307692307,0.0,0.5092799380044926,0.6661491517083509
IF4E,.,0.8742873078829945,0.5176590933563056,0.6870638287344106,0.6538461538461539,0.46153846153846156,0.7581877979608387,0.7355969718962565,0.6656545041234779
lipocalin,.,0.8233866303090398,0.5738128566813826,0.5220156508674694,0.75,0.4230769230769231,0.8156063139053394,0.7224933756462834,0.6652349912392566
Dala_Dala_ligas_C,.,0.8674599239795074,0.5450629912781306,0.7191693027676891,0.6923076923076923,0.49038461538461536,0.8156063139053394,0.7876216654837336,0.6652129984911377
ANATO,.,0.6066455957692943,0.3586734144503087,0.25247165589720144,0.8137254901960784,0.4411764705882353,0.0,0.30162139325123505,0.6648059991572745
tetR,.,0.5233639067922657,0.4704963928071507,0.7428770988074692,0.7843137254901961,0.45098039215686275,0.0,0.44805179075102164,0.6647926200618091
Glyco_transf_28,.,0.6780077673111882,0.6525788736944119,0.6167698198855696,0.6634615384615384,0.4807692307692308,0.0,0.4831113287013878,0.6635640262139959
tcl1_mtcp1,.,0.9437283093703519,0.710509314094972,0.8172214039363489,0.6634615384615384,0.5480769230769231,0.9547703412709324,0.9365265238639969,0.6623164489809238
NusB,.,0.9435630474301768,0.9084742112630588,0.7771660088565993,0.6442307692307693,0.5480769230769231,0.8563932664904687,0.9482964632142261,0.6609580770853022
Mur_ligase_C,.,0.9122252520244587,0.7422741466566164,0.543430685344163,0.6923076923076923,0.5,0.8156063139053394,0.80986552006933,0.6599708278507096
DMRL_synthase,.,0.9230292513634111,0.6812749003984071,0.5635275687831426,0.6923076923076923,0.5096153846153846,0.8563932664904687,0.8158196306088146,0.6591838137770673
tRNA-synt_1_edit,.,0.8941084118327549,0.5216969958005818,0.4288748497098958,0.6634615384615384,0.4230769230769231,0.7581877979608387,0.6584209584721692,0.6576897637121407
CH,.,0.9396277474797554,0.7682782383977599,0.7643107720836482,0.5961538461538461,0.5,0.8156063139053394,0.8621027107759156,0.6568673082332844
tRNA-synt_2b,.,0.7705957692943315,0.5437170237967046,0.6508008380174553,0.7596153846153846,0.49038461538461536,0.6603236820093332,0.7129742168655,0.6564966790635518
cryst,.,0.8471430342092215,0.3774631204910102,0.5533276040312884,0.7211538461538461,0.5288461538461539,0.6603236820093332,0.6580839935892382,0.6557802640208125
Levi_coat,.,0.9358060651132044,0.5478087649402396,0.5640733213472606,0.7403846153846154,0.7019230769230769,0.6603236820093332,0.793583022890832,0.654261462618009
Dehydratase_SU,.,0.9192798710956867,0.703025734898246,0.7558894880979083,0.6538461538461539,0.625,0.6603236820093332,0.8425688428884531,0.6534468914105676
adeno_fiber,.,0.8756610477607008,0.43000969096586766,0.5532464259096722,0.6923076923076923,0.5384615384615384,0.6603236820093332,0.676192863799944,0.6530420762423691
gln-synt_N,.,0.9442654106759213,0.5930332723161412,0.578102163848719,0.6862745098039216,0.5784313725490197,0.8128275297929438,0.806079730973202,0.6516758283736133
mdm2,.,0.8041336142786315,0.6734144503068805,0.7418736312575127,0.6764705882352942,0.47058823529411764,0.6575628846886113,0.7565527352633444,0.6515383631157013
DNA_PPF,.,0.9121426210543712,0.4963928071497808,0.6641506416158364,0.6442307692307693,0.5769230769230769,0.6603236820093332,0.7360605845347031,0.6500392880179438
DAP_epimerase,.,0.9383882829284416,0.6110153978679865,0.44569843590905694,0.6634615384615384,0.4326923076923077,0.9358099197884518,0.757439072679685,0.649536383544629
phc,.,0.9433874566187408,0.7372671476257147,0.7407892694255259,0.6826923076923077,0.6346153846153846,0.8156063139053394,0.9120666781614201,0.6490365362889319
HMG_box,.,0.6016360932077343,0.4044363088187791,0.5317986316140862,0.7843137254901961,0.5294117647058824,0.0,0.41273440577189846,0.6488610930022187
B_lectin,.,0.8951103123450669,0.4966620006460655,0.5542749423030995,0.7307692307692307,0.5865384615384616,0.7581877979608387,0.7558194208232526,0.6483006272067737
Propep_M14,.,0.8135742026111386,0.6133843006352975,0.703347563867514,0.7352941176470589,0.5686274509803921,0.6575628846886113,0.7764194778601453,0.6446829127862989
HIT,.,0.9380164435630474,0.5725745665984711,0.6586022400005147,0.6538461538461539,0.5673076923076923,0.8156063139053394,0.8098975779941293,0.6444222486804794
Ribosomal_S30AE,.,0.917007519418278,0.6471950037687092,0.5809558397404798,0.7211538461538461,0.5961538461538461,0.8156063139053394,0.831046357012198,0.6441996251177142
Egg_lysin,.,0.8974549661213023,0.72757618175945,0.9298906288018982,0.6730769230769231,0.5961538461538461,0.8880501893948454,0.9583544507048921,0.6440389952725154
UreE,.,0.9100355313171375,0.445730591148918,0.39674145295733765,0.7307692307692307,0.5,0.8880501893948454,0.71176887227309,0.6438815880137556
hpr,.,0.7966555114857049,0.5635296651232908,0.4616147170446925,0.7156862745098039,0.43137254901960786,0.6575628846886113,0.6399507244567194,0.6398292657785402
hemopexin,.,0.8377747479755412,0.4430924948853241,0.4278874190965523,0.7211538461538461,0.4230769230769231,0.8156063139053394,0.6523170571592847,0.6397482507383362
CPS,.,0.8318666336142786,0.4871325508775714,0.4450623277433729,0.7115384615384616,0.4326923076923077,0.7581877979608387,0.6516978142970165,0.639377386804445
VAT-N,.,0.8429185258634937,0.5426940885108212,0.567008719386511,0.7115384615384616,0.5,0.7581877979608387,0.7267305877736774,0.6373765023175911
protg,.,0.43835729631465875,0.2817379132120174,0.4537538624950006,0.8627450980392157,0.37254901960784315,0.0,0.28298561390984783,0.6364011104214171
toxin,.,0.46285737894562884,0.1118229783568427,0.45060715771056975,0.8529411764705882,0.4019607843137255,0.0,0.2451701262892135,0.6363956992277368
dCMP_cyt_deam,.,0.8971244422409518,0.7400129212878208,0.54145390820027,0.6634615384615384,0.4807692307692308,0.8156063139053394,0.7900959544639462,0.6362445394009454
ptpase,.,0.7700070236324575,0.43603962528265433,0.5362747818864267,0.75,0.4807692307692308,0.6603236820093332,0.6420013357153581,0.632969334507
aminotran_4,.,0.7882891257643365,0.5725207278992137,0.5734458937057176,0.7115384615384616,0.4230769230769231,0.7581877979608387,0.6987873268951623,0.6322983373696015
Clp_N,.,0.913175508180466,0.7760848497900303,0.6254199968441768,0.6442307692307693,0.5192307692307693,0.8156063139053394,0.8356432735459529,0.6321259361931548
tRNA-synt_2d,.,0.7816993058998513,0.4384085280499631,0.5639886188841173,0.7115384615384616,0.46153846153846156,0.6603236820093332,0.6373336150211953,0.6303266469085336
Heme_oxygenase,.,0.8101037018674598,0.8109184882093251,0.6430353180887349,0.6730769230769231,0.38461538461538464,0.8563932664904687,0.8017422400993773,0.6295984475312822
THAUMATIN,.,0.8320628821682367,0.5414019597286526,0.4155839191723257,0.7115384615384616,0.41346153846153844,0.8156063139053394,0.6702237891630941,0.6292287956451668
Zn_dep_PLPC,.,0.7896835233845646,0.6817056099924631,0.3957435675859072,0.7115384615384616,0.3173076923076923,0.8563932664904687,0.6768855297077467,0.6277581182523202
ISP,.,0.8984155511485704,0.5527080865726286,0.5085461379236628,0.7019230769230769,0.49038461538461536,0.9358099197884518,0.7752455650653896,0.6277256332110236
HLH,.,0.505629234837217,0.2143318617422207,0.5432464734528029,0.8823529411764706,0.5686274509803921,0.0,0.3724395464308506,0.6245364944544398
RuvA,.,0.8786564204263757,0.7346828900613758,0.6629934039701257,0.6153846153846154,0.4807692307692308,0.7581877979608387,0.7878221064140536,0.624060349579843
GAF,Fold,0.9210977524376137,0.6375040379024441,0.5917728244458547,0.6057692307692307,0.4519230769230769,0.8880501893948454,0.7776882444605201,0.6237051461246552
Isochorismatase,.,0.7806354321599736,0.6404113276623241,0.5323397717849306,0.7019230769230769,0.33653846153846156,0.8880501893948454,0.7142823828442145,0.6235555061908035
hexapep,.,0.8981470004957858,0.34402928825239765,0.42649341192946083,0.6923076923076923,0.4519230769230769,0.9547703412709324,0.681371848095894,0.6225490148774939
MBD,.,0.5672719385225582,0.28701410573920644,0.44712131192738175,0.7941176470588235,0.5098039215686274,0.0,0.3405167932462462,0.6224132622713504
Plectin,.,0.7819781854238969,0.674222030795736,0.5770839602935857,0.6730769230769231,0.4230769230769231,0.6603236820093332,0.6878499702413309,0.6218985394935267
TIMP,.,0.8582155842009584,0.484009906320662,0.4822317956583944,0.7115384615384616,0.5,0.8156063139053394,0.7059845642936834,0.6205944387089883
MoCF_biosynth,.,0.92584903321765,0.5721976957036714,0.35240892646168104,0.6826923076923077,0.5,0.8563932664904687,0.7171101696956143,0.6194623544703853
Hint,.,0.8468744835564369,0.5265963174329709,0.5636469942889819,0.7019230769230769,0.5288461538461539,0.7581877979608387,0.7278235927286445,0.6185734771876256
icd,.,0.6888117666501404,0.6682459351782056,0.6151368434403052,0.7307692307692307,0.375,0.6603236820093332,0.6727552228490316,0.6182677287991439
PBP,.,0.8352545033878698,0.393291698072575,0.31191771639415583,0.7307692307692307,0.41346153846153844,0.8563932664904687,0.6149267571441167,0.6176777358827927
CBD_6,.,0.9069058833250702,0.372186927963821,0.38413475322194,0.7307692307692307,0.5769230769230769,0.8156063139053394,0.6869011591627021,0.61763432162422
GEL,.,0.8740910593290365,0.653440292882524,0.6746736158166392,0.625,0.46153846153846156,0.8563932664904687,0.7920631656879152,0.6172418559512843
Astacin,.,0.8462134357957363,0.6047162700549148,0.4661293157542962,0.6923076923076923,0.4326923076923077,0.8563932664904687,0.7197233245509317,0.6167581732859412
Cys-protease-3C,.,0.8580503222607834,0.49310864649510183,0.6391387445978527,0.6153846153846154,0.4326923076923077,0.8156063139053394,0.7066821699224458,0.6166934382311658
GroEL,.,0.7924826474962817,0.5773662108323474,0.5965598263715407,0.6923076923076923,0.4423076923076923,0.7581877979608387,0.7082161286496934,0.6166343641035483
galpha,.,0.7566621219633118,0.7141165069451922,0.780648578657898,0.625,0.40384615384615385,0.6603236820093332,0.7320822122903922,0.6158337717551128
lacI,.,0.42454759543877046,0.40540540540540726,0.5739096639360589,0.8333333333333334,0.39215686274509803,0.0,0.34756177728527876,0.615784485797944
Bcl-2,.,0.9137332672285572,0.841337353289545,0.7040801065325657,0.5769230769230769,0.4423076923076923,0.9139261173704013,0.8645456750618304,0.6149837042408839
PDZ,.,0.8467402082300446,0.6175837191773458,0.6539196437359052,0.6764705882352942,0.49019607843137253,0.8536122175359834,0.7901235492920418,0.6139254501543714
Aldolase_II,.,0.8559845480085937,0.5254657047485736,0.5189237626030985,0.6538461538461539,0.4423076923076923,0.8156063139053394,0.6944106645015272,0.613506827707979
Cytidylyl_trans,.,0.7986489836390679,0.688543124798105,0.6738923000493809,0.6730769230769231,0.41346153846153844,0.8563932664904687,0.7800046218614719,0.6131648602437104
TNF,.,0.8957713601057677,0.3809087972434603,0.4059044925680271,0.7115384615384616,0.4807692307692308,0.9714971825291777,0.7044559954952347,0.6110991850228058
PH,.,0.8772620228061478,0.5893184020674062,0.45799611712176913,0.7156862745098039,0.5,0.9111427998787873,0.7645766639297227,0.6105119148403672
Peptidase_S24,.,0.916997190547017,0.5606223753634108,0.5070853101873505,0.7450980392156863,0.6568627450980392,0.8536122175359834,0.8199631778548839,0.6080062902585361
