,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,co_evolution,sum_scores,weighted_combined_scores
PTS_EIIA_2,.,0.9521592594256956,0.6769357782219495,0.5979610137396948,0.711864406779661,0.4406779661016949,0.9684485875624276,0.7471734305026978,0.794589901082633
Fz,.,0.9474857322608189,0.5799513339706254,0.5638154188242713,0.788135593220339,0.5338983050847458,0.9684485875624276,0.7560795571424899,0.7910679156913719
PARP,.,0.8449018109917766,0.4828365342834786,0.6364857079180598,0.7966101694915254,0.4745762711864407,0.8298828245835991,0.6724214933434057,0.7908497462158471
HIT,.,0.9052442367321262,0.6081950117319873,0.6230292052607028,0.7931034482758621,0.5431034482758621,0.8680630721454595,0.7452412498485377,0.7892377832532061
TIR,.,0.9567878488293714,0.6007213000782122,0.6205247789893276,0.7627118644067796,0.5847457627118644,0.8704980660468059,0.7598480763038303,0.7870532029349929
Fapy_DNA_glyco,.,0.8470138857682111,0.550795168158511,0.5266516934931817,0.7288135593220338,0.4152542372881356,0.6751975205782411,0.5874083680858733,0.7866618603806302
rnasemam,.,0.9434323462005124,0.5962457634483344,0.4457815752647872,0.7627118644067796,0.5169491525423728,0.8298828245835991,0.6802760170960462,0.7851478031091544
Plectin,.,0.8142991956140747,0.6650299817502359,0.6967205577628016,0.8389830508474576,0.4322033898305085,1.0,0.773396190190571,0.7841024090324454
Histidine_kinase,.,0.9249539387947693,0.5948553054662357,0.6359258439726985,0.7542372881355932,0.5508474576271186,0.8298828245835991,0.7320132342220316,0.7831819758135804
ech,.,0.8432750640363098,0.6663335361084554,0.36317486888575934,0.7711864406779662,0.4067796610169492,0.6751975205782411,0.58270811933101,0.7830933454614811
MIF,.,0.9258347189143038,0.6546449986964439,0.7355702596650222,0.7327586206896551,0.5603448275862069,0.8274495750331852,0.7705850847497269,0.7829264995617166
Peptidase_S11,.,0.8320675863928462,0.6248805075171621,0.49797987301949664,0.8135593220338984,0.3983050847457627,0.9020193239574325,0.6733516515266518,0.781463556488567
DNA_PPF,.,0.8516424751718872,0.5494481619883524,0.6929377975358271,0.8017241379310345,0.5258620689655172,0.8274495750331852,0.7210052287767048,0.7808564571944486
CBD_6,.,0.9268053745562398,0.40822977318154036,0.38625733606854,0.7966101694915254,0.5254237288135594,0.8298828245835991,0.6216399835419885,0.7805079010423424
Astacin,.,0.8800431402507529,0.5587903015555739,0.4505252421018197,0.7796610169491526,0.4745762711864407,0.7726980282097137,0.6330303627166887,0.7791641526903493
S-AdoMet_syntD2,.,0.9856289039680044,0.5758234118362712,0.44824022035545996,0.7627118644067796,0.5508474576271186,0.927783131409948,0.7215262444212077,0.7775080165664457
DNA_polymeraseX,.,0.8642520109648139,0.5706091944034042,0.4251641399004651,0.788135593220339,0.4576271186440678,0.7726980282097137,0.6230350383558355,0.773521635533536
Skp1,.,0.9116883116883118,0.8365342834796197,0.6859806203762482,0.8017241379310345,0.603448275862069,0.8680630721454595,0.8421862477699921,0.7729137102858934
START,.,0.8742281939513773,0.44034066220561285,0.5141371026598439,0.7288135593220338,0.4745762711864407,0.6751975205782411,0.5777765964979896,0.7726465688594004
COX3,.,0.8333887565721477,0.8660380637872582,0.8062298753310736,0.8389830508474576,0.559322033898305,0.9020193239574325,0.8682380224505151,0.7724049833193454
Flavin_Reduct,.,0.9184739136296229,0.568914573737723,0.40872354928218363,0.7711864406779662,0.5169491525423728,0.7726980282097137,0.6437774908441938,0.7722555225722051
SRP54,Fold,0.7993259335819891,0.7311636395237676,0.778234191125011,0.8135593220338984,0.5,0.8298828245835991,0.7746994702282604,0.7680552911530258
biopterin_H,.,0.7315508021390374,0.6465195098635594,0.7349526381788982,0.8135593220338984,0.3220338983050847,0.9495713952910112,0.7075549068405513,0.766785074693438
hemopexin,.,0.8624365254123041,0.5477535413226706,0.5114790282576736,0.7796610169491526,0.4406779661016949,0.8704980660468059,0.6584660839770393,0.7659514159580848
L15,.,0.8411540017076351,0.46832362909533204,0.5562832966722537,0.8389830508474576,0.6016949152542372,0.6751975205782411,0.6503050160005878,0.7638704634550133
tetR,.,0.4566305666651688,0.4410793430086023,0.5226722977744774,0.9224137931034483,0.39655172413793105,0.0,0.3218796471228824,0.7631048922780235
Ribosomal_L14,.,0.9882712443266078,0.5688276701138413,0.4047613750610974,0.7203389830508474,0.5423728813559322,0.8298828245835991,0.6695561482504814,0.7626728420144843
Zn_dep_PLPC,.,0.828589403675909,0.7332058746849739,0.3962554241353188,0.7966101694915254,0.3644067796610169,0.8704980660468059,0.6524012956031311,0.7623992830495793
UCR_14kD,.,0.8590661933222489,0.6682888676457787,0.6758112439568204,0.8620689655172413,0.6379310344827587,0.8274495750331852,0.795439383794088,0.7600634923477245
ung,.,0.8856693479530852,0.5917702268184563,0.48894910768345873,0.7711864406779662,0.4491525423728814,0.9020193239574325,0.6786219688188639,0.7600301357681362
Ribosomal_L4,.,0.8665887745472521,0.6042408968453965,0.5508454473252185,0.788135593220339,0.5254237288135594,0.7726980282097137,0.6836940573235115,0.7599445844825321
PBP,.,0.8511930975598797,0.48244546797601173,0.4992714148477213,0.7711864406779662,0.4152542372881356,0.8704980660468059,0.6260389930358435,0.7596941844650796
tyrosinase,.,0.7646879072484609,0.620622229946988,0.6852333273923148,0.7966101694915254,0.3983050847457627,0.8298828245835991,0.6803653790506872,0.7589718077847809
aminotran_4,.,0.8310519929897094,0.6270965499261297,0.6170203963987863,0.788135593220339,0.4491525423728814,0.8704980660468059,0.7035278921901474,0.7585950202766637
CASc,.,0.8496472385745744,0.5092986877552778,0.5047710151840318,0.8135593220338984,0.4491525423728814,0.927783131409948,0.6694918951636317,0.7580051228749444
sugbp,.,0.827861411944457,0.7804379942643599,0.6851405135909567,0.788135593220339,0.4406779661016949,0.927783131409948,0.7741365445187767,0.7576631719009981
ENTH,.,0.806273311463623,0.8395324585035198,0.8071683118186627,0.8050847457627118,0.4661016949152542,0.9495713952910112,0.833275144438367,0.7566129595771839
eIF6,.,0.8171482496742012,0.6246197966455175,0.4193040471408662,0.8135593220338984,0.3898305084745763,0.8704980660468059,0.637965113089265,0.7555538428044417
fibrinogen_C,.,0.8382689974385478,0.4412966020683047,0.5539054491681032,0.7711864406779662,0.4406779661016949,0.8298828245835991,0.6221711247005952,0.7552498184127042
cryst,.,0.8691412393834541,0.41526896671591035,0.5443997025877227,0.7711864406779662,0.5169491525423728,0.7726980282097137,0.6259847455751135,0.7529753288006242
Trypan_glycop,.,0.7026737967914438,0.7875206396106702,0.7990441230626195,0.847457627118644,0.3983050847457627,0.8704980660468059,0.762362171549723,0.7518642841159073
FAA_hydrolase,.,0.7759852604143263,0.5138611280090374,0.6235859445916592,0.7796610169491526,0.3813559322033898,0.8298828245835991,0.629867982410662,0.7512630470345322
LysR_substrate,.,0.8852738956545186,0.49687146954027883,0.6000660792179027,0.7627118644067796,0.5084745762711864,0.8704980660468059,0.6879143424848283,0.7502816519101035
glnasn,.,0.7360805284680718,0.6211871035022153,0.5383129696686028,0.8135593220338984,0.3305084745762712,0.8298828245835991,0.6206676304835084,0.749553517100072
proteasome,.,0.7965397923875435,0.5533153732510627,0.5024626186117976,0.8220338983050848,0.5,0.6751975205782411,0.615384959679055,0.7494853386141479
DUF28,.,0.8628948905765516,0.7183019031893619,0.6693306342616521,0.8135593220338984,0.5847457627118644,0.8298828245835991,0.781718374343334,0.748800363276039
RRF,.,0.9120747764346381,0.6629442947770909,0.6645054006409286,0.7203389830508474,0.5338983050847458,0.8298828245835991,0.7407221311854782,0.7483069335307428
Mur_ligase,.,0.8081876600907744,0.5841661597288591,0.5564181333489776,0.7796610169491526,0.3644067796610169,0.927783131409948,0.6606119156168501,0.7480026645471023
CPS,.,0.8670022019502991,0.5252020509255206,0.5364175243680069,0.7372881355932204,0.4406779661016949,0.8298828245835991,0.638364502252863,0.7469678452275069
E2_N,.,0.8766188828472568,0.6215781698096797,0.6115130722069694,0.7966101694915254,0.5338983050847458,0.9020193239574325,0.7456376747417393,0.7457732243440053
ISP,.,0.8917718959241453,0.5615277657078281,0.5821741385868517,0.7711864406779662,0.4830508474576271,0.9684485875624276,0.7234098063906713,0.7452456366667553
ATP-synt_g,.,0.8351772794679369,0.6131485182932109,0.6589723462060008,0.8050847457627118,0.559322033898305,0.7726980282097137,0.719772924546301,0.7438203262035369
CoA_trans,.,0.7339954163483576,0.5696532545407116,0.666471500487663,0.7796610169491526,0.3644067796610169,0.7726980282097137,0.6252557329851086,0.7433108345860087
THAUMATIN,.,0.8606300274120345,0.5481446076301372,0.4798489870669659,0.7711864406779662,0.4152542372881356,0.927783131409948,0.6559125984006849,0.7428189639781034
Ala_racemase_N,.,0.8580326248146318,0.557877813504821,0.5435880042864608,0.7627118644067796,0.423728813559322,0.927783131409948,0.6746498607320429,0.7425978861731412
bv,.,0.8635419943378422,0.40336317024419793,0.523610487162458,0.7627118644067796,0.4745762711864407,0.8298828245835991,0.6175362563184231,0.7425022249415049
tms,.,0.8362647732889948,0.5021725905970269,0.5184492698126858,0.7542372881355932,0.4406779661016949,0.7726980282097137,0.6087626492701085,0.7421221780348378
tRNA-synt_2b,.,0.8189008223610301,0.503910663074649,0.5567118152192315,0.8135593220338984,0.4661016949152542,0.8704980660468059,0.6630069872803113,0.7414356716599819
PGM_PMM_III,.,0.9069159214487934,0.7356826279655836,0.7162933336989344,0.7155172413793104,0.4827586206896552,0.9660109724401723,0.793473212159282,0.7409348711179129
tryp_alpha_amyl,.,0.8850222441917945,0.6178413139827921,0.5278410476768333,0.8017241379310345,0.5086206896551724,0.9471341549743543,0.7313472645837497,0.7400548244285936
Ribosomal_L1,.,0.8867927919831036,0.47823064221777906,0.5440915773468006,0.7966101694915254,0.5508474576271186,0.8704980660468059,0.6887536559415345,0.739229401351513
GEL,.,0.8768705343099807,0.6771530372816529,0.5870129706570012,0.7796610169491526,0.5084745762711864,0.9020193239574325,0.7427173076521077,0.7384226316606808
Binary_toxA,.,0.8708129241001213,0.5710002607108693,0.26212235607404316,0.8559322033898306,0.5,0.8704980660468059,0.636750544226527,0.7367016949042895
EF_TS,.,0.8558666247247564,0.734943947162596,0.5738646888920277,0.7966101694915254,0.5084745762711864,0.8704980660468059,0.7451142591800525,0.7364963218681329
Me-amine-deh_L,.,0.9140160877185101,0.575345441904926,0.4000774385762184,0.7372881355932204,0.4576271186440678,0.8704980660468059,0.6432240641829521,0.7358568951538694
Bac_rhodopsin,.,0.8712443266076485,0.7689232641001117,0.6804512963483141,0.7372881355932204,0.4915254237288136,0.8704980660468059,0.7661773588157647,0.735499502856042
Haloperoxidase,.,0.7617130274569722,0.6522986008516539,0.4174029902878694,0.788135593220339,0.288135593220339,0.8704980660468059,0.5965180202129933,0.7347167740076759
Ribosomal_L5_NC,.,0.9039680043140254,0.5547927348570418,0.5019769004909151,0.8050847457627118,0.5677966101694916,0.9020193239574325,0.7174558080691875,0.7308746471565091
rasgap,.,0.7432076573945088,0.7765273311897096,0.767195247270187,0.7966101694915254,0.4067796610169492,0.8704980660468059,0.7505497471532184,0.7303508005528571
Spermine_synth,.,0.7807576506538446,0.5666985313287541,0.3964120519087727,0.8135593220338984,0.3559322033898305,0.8704980660468059,0.5980180503931964,0.7289460569746307
GFP,.,0.8405877859165056,0.5848613887199079,0.503946356109753,0.7372881355932204,0.4322033898305085,0.7726980282097137,0.6212106123539071,0.7288046063603812
tRNA-synt_2d,.,0.8293263829596011,0.4944816198835486,0.5448726831223315,0.7796610169491526,0.4661016949152542,0.8298828245835991,0.640441275318116,0.7280917101823698
UreE,.,0.9236866939289086,0.47179977405057566,0.5961270085611247,0.7457627118644068,0.559322033898305,0.9020193239574325,0.7076950184152788,0.7273906240504636
EFTU_C,.,0.757425965038422,0.49004953506560955,0.6269362007940984,0.7931034482758621,0.43103448275862066,0.7702682598741274,0.6204790462942569,0.7254090659132387
