Rank              Template      Weighted Combined Scores
261                     S4      0.6294
262            adeno_fiber      0.6293
263                     e3      0.6284
264                SAM_PNT      0.6279
265                 rasgap      0.6273
266                  sugbp      0.6272
267                    CPS      0.6266
268                  GP120      0.6242
269                annexin      0.6238
270                  toxin      0.6232
271              CoA_trans      0.6211
272                thionin      0.6195
273                  cryst      0.6193
274                  HSP20      0.6189
275                   TIMP      0.6188
276         Nitroreductase      0.6175
277                  TyrKc      0.6165
278        AP_endonucleas1      0.6158
279              THAUMATIN      0.6144
280                 mthina      0.6117
281          Peptidase_M24      0.6116
282             Mur_ligase      0.6109
283         PA_phosphatase      0.6107
284                     KH      0.6098
285           NiFeSe_Hases      0.6095
286         Ribosomal_L6_D      0.6091
287           citrate_synt      0.6088
288                   6PGD      0.6081
289                    il8      0.6081
290             proteasome      0.6070
291                    ngf      0.6067
292               B_lectin      0.6066
293                    GFP      0.6049
294           tRNA-synt_2b      0.6013
295                   dsrm      0.5979
296         Spermine_synth      0.5963
297                 fbpase      0.5956
298                 glnasn      0.5941
299                    PBD      0.5939
300                   Hint      0.5911
301              Levi_coat      0.5903
302           Ribosomal_L1      0.5895
303          biotin_lipoyl      0.5895
304                   COX1      0.5895
305                   UreE      0.5891
306             planttoxin      0.5867
307                    END      0.5861
308                    ldh      0.5860
309                    NMT      0.5858
310                GBP_PSP      0.5810
311                  phero      0.5801
312                    GLA      0.5798
313                    cks      0.5790
314             peroxidase      0.5782
315             leukocidin      0.5775
316                   GAL4      0.5755
317                Dwarfin      0.5752
318                    pgk      0.5740
319               GLUCAGON      0.5738
320        alk_phosphatase      0.5722
321                    KAS      0.5722
322        Desulfoferrodox      0.5692
323         neur_chan_memb      0.5678
324                   LDLa      0.5652
325                    VPR      0.5637
326                    P53      0.5630
327                zf-CCHC      0.5609
328                    DAO      0.5608
329           Pept_C1-like      0.5603
330          DNA_topoisoIV      0.5586
331                    Rop      0.5566
332            biopterin_H      0.5563
333                   WD40      0.5551
334                zf-CCHH      0.5541
335                 BChl_A      0.5538
336         TPK_B1_binding      0.5519
337                   subt      0.5514
338           NTP_transf_2      0.5499
339               phosfruc      0.5473
340                    pot      0.5271
341                   p450      0.5269
342                   FYVE      0.5258
343            PARATHYROID      0.5250
344                    L15      0.5213
345          Ribosomal_L30      0.5210
346                  protg      0.5190
347                     PK      0.5152
348                 kunitz      0.5119
349                  kazal      0.5101
350            voltage_CLC      0.5093
351                  ghf15      0.5007
352         DNA_photolyase      0.4931
353         ATP-gua_Ptrans      0.4924
354                  DISIN      0.4922
355                     C1      0.4909
356                CAT_RBD      0.4890
357            HMG-CoA_red      0.4859
358                 Cu_nir      0.4798
359              aconitase      0.4783
360                 lipase      0.4721
361                  ghf33      0.4693
362          alpha-amylase      0.4584
363                     ku      0.4568
364                lyase_1      0.4559
365                  PCI_1      0.4543
366               GATase_2      0.4534
367             ADP_PFK_GK      0.4492
368                     WW      0.4485
369                    FN1      0.4471
370            NO_synthase      0.4442
371           cytochr_c552      0.4343
372              PEPCK_ATP      0.4269
373          Peptidase_M16      0.4263
374                 aldedh      0.4211
375                  DEFSN      0.4141
376           TonB_dep_Rec      0.4068
377            AMP-binding      0.3999
378            Fe_hyd_lg_C      0.3939
379                   AFOR      0.3929
380        Beta_elim_lyase      0.3895
381                   mofe      0.3862
382                   Sec1      0.3829
383                  TFIIS      0.3760
384                    PGI      0.3660
385            Gly_radical      0.3633
386                 urease      0.3620
387        chorismate_bind      0.3495
388        ATP-sulfurylase      0.3489
389        RNA_dep_RNA_pol      0.3365
390               hemocyan      0.3357
391               ATP-synt      0.3119
392          Bacterial_PQQ      0.2984
393                   CODH      0.2940
394                   PAP2      0.2928
395           lipoxygenase      0.2062
396           Ald_Xan_dh_2      0.1317
397              psaA_psaB      0.1157
398               Sec23_NC      0.0726
399        Glu_syn_central      0.0000
