Rank              Template      Weighted Combined Scores
229                    pot      0.5026
230                    KSI      0.5024
231               ATP-synt      0.5001
232               GATase_2      0.4986
233             gln-synt_N      0.4984
234                  EF_TS      0.4982
235                     Sm      0.4974
236                 Fe-ADH      0.4969
237                    PAH      0.4963
238          RuBisCO_small      0.4962
239                    NMT      0.4929
240          Ribosomal_L30      0.4924
241         Me-amine-deh_L      0.4903
242                     PX      0.4861
243                   subt      0.4854
244                    L15      0.4842
245                   E2_N      0.4809
246              MCR_alpha      0.4802
247               aakinase      0.4735
248            NHase_alpha      0.4723
249                    TIL      0.4723
250                    HIT      0.4719
251                 rasgap      0.4704
252                  ghf15      0.4703
253        Bac_DNA_binding      0.4694
254             planttoxin      0.4688
255         Ribosomal_S5_N      0.4680
256          Peptidase_S24      0.4679
257                    ldh      0.4628
258                HMG_box      0.4613
259                    RGS      0.4599
260                 fbpase      0.4538
261                   cat3      0.4538
262                   6PGD      0.4526
263          Bacterial_PQQ      0.4525
264                  ANATO      0.4524
265              Rhodanese      0.4502
266          Peptidase_M16      0.4499
267                  pilin      0.4488
268                   parv      0.4484
269                    Rop      0.4484
270           NTP_transf_2      0.4481
271                     CH      0.4453
272              aconitase      0.4445
273         DNA_photolyase      0.4445
274                   ACPS      0.4444
275                 SRF-TF      0.4410
276                   ghf6      0.4408
277                     KH      0.4391
278                  kazal      0.4375
279        Ribosomal_S30AE      0.4369
280                    sh2      0.4363
281                   cytc      0.4341
282                 lipase      0.4278
283          Ribosomal_L22      0.4255
284          Trypan_glycop      0.4253
285                   RING      0.4242
286                thionin      0.4213
287                    ngf      0.4202
288        myb_DNA-binding      0.4201
289            voltage_CLC      0.4143
290              Levi_coat      0.4142
291           Arch_histone      0.4132
292           TonB_dep_Rec      0.4125
293                     PK      0.4103
294                 urease      0.4082
295           NiFeSe_Hases      0.4068
296                  TFIIS      0.4046
297                DNA_PPF      0.4035
298   thymid_phosphorylase      0.4034
299              PEPCK_ATP      0.4028
300          ATP-synt_DE_N      0.4019
301           cytochr_c552      0.4017
302        chorismate_bind      0.4008
303               Elicitin      0.4006
304             ADP_PFK_GK      0.3980
305            NO_synthase      0.3964
306          DNA_topoisoIV      0.3952
307                   mofe      0.3931
308                  DEFSN      0.3922
309                annexin      0.3915
310                   AFOR      0.3908
311        Beta_elim_lyase      0.3892
312                   LDLa      0.3879
313            AMP-binding      0.3869
314                   WD40      0.3867
315                    hpr      0.3858
316                   UcrQ      0.3853
317             Propep_M14      0.3814
318           urease_gamma      0.3812
319                      P      0.3754
320                   mdm2      0.3743
321         Colicin_Pyocin      0.3732
322                    GGL      0.3697
323                  phero      0.3673
324                     WW      0.3672
325                   COX1      0.3665
326                   MMOB      0.3649
327           Pept_C1-like      0.3638
328                 mthina      0.3616
329                    MBD      0.3595
330               UCR_14kD      0.3586
331                   GATA      0.3577
332                    cat      0.3556
333                    IF3      0.3552
334                   BRCT      0.3523
335                   GAL4      0.3481
336                     e3      0.3475
337                SNAP-25      0.3460
338             fusion_gly      0.3450
339                    GLA      0.3444
340                    PDZ      0.3427
341         ATP-gua_Ptrans      0.3421
342            HMG-CoA_red      0.3399
343                    SAP      0.3380
344                 aldedh      0.3372
345                 BChl_A      0.3362
346                    VPR      0.3349
347         Ribosomal_L6_D      0.3345
348                SAM_PNT      0.3233
349                zf-CCHH      0.3222
350        7kD_DNA_binding      0.3222
351         TPK_B1_binding      0.3144
352                    PGI      0.3125
353         phycoerythr_ab      0.3069
354          Ribosomal_S15      0.3066
355                GBP_PSP      0.3033
356                   Sec1      0.2996
357                  SRP19      0.2972
358                    lh2      0.2955
359               GLUCAGON      0.2939
360          alpha-amylase      0.2837
361               hemocyan      0.2813
362                zf-CCHC      0.2772
363                    P53      0.2763
364                    cks      0.2724
365                   FYVE      0.2723
366                    END      0.2718
367         neur_chan_memb      0.2679
368                    il8      0.2670
369                     C1      0.2645
370              RNA_pol_H      0.2642
371                  toxin      0.2637
372                   dsrm      0.2596
373                  protg      0.2563
374        RNA_dep_RNA_pol      0.2562
375              RNA_pol_K      0.2495
376                   SUI1      0.2471
377                   PABP      0.2464
378                    hip      0.2380
379                 SRP54M      0.2335
380                  PCI_1      0.2183
381                  DISIN      0.2172
382           Ald_Xan_dh_2      0.2151
383                    PBD      0.1985
384                 kunitz      0.1948
385            Gly_radical      0.1938
386                CAT_RBD      0.1933
387                   PAP2      0.1817
388                    HLH      0.1744
389                    FN1      0.1674
390                      B      0.1566
391                   tetR      0.1443
392                   lacI      0.1347
393                     S4      0.1181
394                   CODH      0.1169
395        Glu_syn_central      0.0963
396               Sec23_NC      0.0866
397           lipoxygenase      0.0643
398            PARATHYROID      0.0233
399              psaA_psaB      0.0000
