,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,sum_scores,weighted_combined_scores
WD40,.,0.9071261402216595,0.5583638939823453,0.5167640010996661,0.6887966804979253,0.36929460580912865,0.6275959042031454,0.8397436422803221
icd,.,0.950869684594968,0.7207242873812392,0.725652770024182,0.6099585062240664,0.4066390041493776,0.7789323244309281,0.8387009914546998
fibrinogen_C,.,0.9355853755268009,0.6266877812968878,0.6149209335718948,0.6473029045643154,0.3941908713692946,0.6998577504067279,0.8386755214260053
Amidase,.,0.9214342059960515,0.6910735122520479,0.5694194244701586,0.6182572614107884,0.3112033195020747,0.6563812685526051,0.8386673259229107
ech,.,0.9932752526683258,0.8011543590598508,0.7976611127516402,0.5975103734439834,0.4854771784232365,0.8847806114635836,0.8365998539354443
Cytidylyl_trans,.,0.9465027391469204,0.6897607934655834,0.8969100203845813,0.5975103734439834,0.45228215767634855,0.8474580697286372,0.8352970339610231
gluts,.,0.9097628687606505,0.7733788964827536,0.8924167515289416,0.606694560669456,0.401673640167364,0.8478473046683331,0.8352275113027177
aconitase,.,0.8982092037079813,0.6132480413402347,0.6422974283448555,0.6556016597510373,0.36099585062240663,0.6802728237421274,0.8337391521902655
Arginosuc_synth,.,0.9319680454650449,0.6724662443740713,0.7780611897988132,0.6099585062240664,0.4024896265560166,0.7712740556774298,0.8336136780704351
Peptidase_S21,.,0.8790722202125945,0.6634647441240314,0.7318596134669523,0.6694560669456067,0.38493723849372385,0.7444695115850982,0.8313087364453352
GATase_2,.,0.8877058718419184,0.6751958659776706,0.6665081504034494,0.6597510373443983,0.36099585062240663,0.7126085022149095,0.8300709732191863
leukocidin,.,0.9212991008973593,0.5992873812302183,0.5101208280729174,0.6680497925311203,0.36929460580912865,0.6388221355791444,0.8296319754512029
hormone_rec,.,0.9355853755268009,0.8454117352892206,0.9530150193000033,0.5899581589958159,0.4476987447698745,0.9239178037509137,0.8287632993516613
GroEL,.,0.9306039197911536,0.8992332055342598,0.7713666291293572,0.6141078838174274,0.4024896265560166,0.8615727862982103,0.8282610433054028
Hydrolase,.,0.885744668796388,0.7841306884480803,0.8824068502226079,0.6234309623430963,0.39330543933054396,0.8418067525217098,0.8236856021947127
GP120,.,0.9830464892286371,0.45676362727121866,0.5385597488873523,0.6721991701244814,0.4979253112033195,0.6714163410567857,0.8215325848546262
Peptidase_C15,.,0.8190463323323934,0.6926154359059944,0.8071243553520646,0.7112970711297071,0.38493723849372385,0.7794088960706648,0.8206727943158535
citrate_synt,.,0.9456572427228471,0.7236206034339162,0.8289890576162757,0.5850622406639004,0.42323651452282157,0.8165017111023427,0.8179078751744759
S_T_dehydratase,.,0.9666813393709333,0.6852183697282919,0.5602639198787781,0.6016597510373444,0.3817427385892116,0.6904891492091108,0.8141052923662735
NTP_transf_2,.,0.9000265851968394,0.6947824637439647,0.7977965135566382,0.6390041493775933,0.4190871369294606,0.7938644689715317,0.8124203024101015
MIP,.,0.9130358987321913,0.6660693448908215,0.7996028112420682,0.6652719665271967,0.4811715481171548,0.8240324560057196,0.8096812183270303
COX1,.,0.8750800824576925,0.8269919986664483,0.8906150782414826,0.5892116182572614,0.34439834024896265,0.8244966158040128,0.8088745987610014
mofe,.,0.8998304648922865,0.5893690615102637,0.5440358198812666,0.6804979253112033,0.3900414937759336,0.6532966068426416,0.804206386602938
Mur_ligase,.,0.9240622180770623,0.8369311551925334,0.863364323984538,0.5767634854771784,0.4024896265560166,0.8558230168448645,0.8017070668471493
pgk,.,0.9315888795429089,0.6768419736622818,0.6389130940416395,0.6099585062240664,0.3817427385892116,0.7081062473843045,0.7990202991141666
Spermine_synth,.,0.9400482020126302,0.6953658943157232,0.6894545502998315,0.5850622406639004,0.3817427385892116,0.7294305354094958,0.7967071741972854
Bac_rhodopsin,.,0.8895276115597667,0.8962535422570513,0.9102130025138305,0.602510460251046,0.40585774058577406,0.8966461018197958,0.7947434899035807
DNA_topoisoIV,.,0.8960736715028481,0.63218869811636,0.6653395101704423,0.6721991701244814,0.42738589211618255,0.7300437094504421,0.7944483949553666
PK,.,0.8773855855934383,0.6686114352392174,0.772132162942622,0.6431535269709544,0.3983402489626556,0.7569626328035101,0.7925774213628097
6PGD,.,0.8932931214071851,0.80550925154193,0.761273645418799,0.6265560165975104,0.3941908713692946,0.8060711162379248,0.7912270667066063
subt,.,0.8568321776762795,0.6886564427404651,0.6827114922364,0.6639004149377593,0.36099585062240663,0.7137995868753579,0.7906493741745749
Dala_Dala_ligas_C,.,0.8800528217353597,0.611310218369739,0.7815774566085488,0.6569037656903766,0.4309623430962343,0.7574422291346635,0.7886785488171648
NO_synthase,.,0.8814343803252112,0.640940156692789,0.7414892560147056,0.6016597510373444,0.34024896265560167,0.6946246315746044,0.7878249400406693
Extradiol_dioxy,.,0.9319288214041342,0.7161193532255442,0.764146180355048,0.5767634854771784,0.3941908713692946,0.7664949307998729,0.7874263391324428
DAO,.,0.8948054268667385,0.5932030338389839,0.749997403674868,0.6265560165975104,0.4024896265560166,0.7194540055129475,0.786744144724553
lyase_1,.,0.8954722359022188,0.7965702617102894,0.7611028954021923,0.5892116182572614,0.35269709543568467,0.7713188263818995,0.7838288382788692
ENTH,.,0.9037528709833472,0.8611643607267897,0.9965246081655503,0.6016597510373444,0.4730290456431535,0.9500367224074368,0.7833521977749885
HMG-CoA_red,.,0.8900723901835251,0.6663402233705708,0.8628184098850817,0.6390041493775933,0.4605809128630705,0.821465408648389,0.7797397209574101
biopterin_H,.,0.9077014264483485,0.7313302217036199,0.6898262852740161,0.6141078838174274,0.38589211618257263,0.7444970845451642,0.7795775901333641
blmb,.,0.8471612675473195,0.6734039006501205,0.5651397205021704,0.6861924686192469,0.34309623430962344,0.6578423146482911,0.7789233689597022
GFP,.,0.910120243537836,0.6686114352392143,0.6755624277070412,0.6234309623430963,0.401673640167364,0.7244569147984858,0.7769487820535784
cytochrome_b,.,0.9483419117807289,0.7920903483914051,0.7577536947666119,0.6099585062240664,0.4730290456431535,0.8467317430622067,0.7769134107848873
ADP_PFK_GK,.,0.8628116678506523,0.6801550258376501,0.6835866399575026,0.6307053941908713,0.34024896265560167,0.6912758463450355,0.7746361240586614
UPP_synthetase,.,0.8957729537025335,0.7052217036172772,0.7574152123490236,0.6401673640167364,0.4351464435146444,0.786987182802986,0.7741842145062873
OMPdecase,.,0.9313796845513858,0.7376021003500617,0.8142505134355417,0.5899581589958159,0.4435146443514644,0.8206100681514421,0.7740814761171423
Heme_oxygenase,.,0.8274097737643331,0.8505375895982763,0.9634986078798565,0.6317991631799164,0.3891213389121339,0.8796299708482941,0.7731221760138065
Transpeptidase,.,0.9651080187055189,0.6067677946324489,0.574044351503625,0.6224066390041494,0.45643153526970953,0.7023174190828484,0.7722855409115356
fbpase,.,0.9252171487594302,0.7212035339223296,0.604895571884209,0.6265560165975104,0.4066390041493776,0.7265284534859154,0.7720030789409705
tyrosinase,.,0.8826851920453606,0.658380563427247,0.8213750255468596,0.6390041493775933,0.44398340248962653,0.7917297417387515,0.7682909629194384
PA_phosphatase,.,0.8722777412170791,0.6338348058009724,0.6129391047126338,0.6307053941908713,0.3360995850622407,0.6460364352813142,0.7679759122047354
peroxidase,.,0.9053044005038113,0.6867602933822349,0.5765329830286554,0.6058091286307054,0.34024896265560167,0.6577054334313135,0.7668884722868974
lipase,.,0.861578289046463,0.6445657609601654,0.665605648192654,0.6307053941908713,0.34024896265560167,0.6690701977585728,0.766456910755633
Topoisom_bac,.,1.0,0.6930530088348147,0.8013553796934455,0.5643153526970954,0.5228215767634855,0.8468823956311494,0.7660130884830315
hemocyan,.,0.7779874570169666,0.5462993832305487,0.7947592246452195,0.6763485477178424,0.3236514522821577,0.6594843188051118,0.7640779819304124
aakinase,.,0.8960388056709276,0.6804675779296606,0.647768816156079,0.6639004149377593,0.43983402489626555,0.7441533680261578,0.7612776892949819
PARP,.,0.8268955027435052,0.577262877146204,0.7848936986111326,0.6736401673640168,0.39748953974895396,0.7166704925287064,0.7609457692849108
ATP-synt,.,0.8867034791742029,0.6083722287047947,0.6997129542123857,0.6141078838174274,0.3775933609958506,0.6868115981513723,0.7605155110763667
Haloperoxidase,.,0.9073527681291431,0.7468328054675863,0.7376785169477328,0.5892116182572614,0.3900414937759336,0.7616199354775347,0.7573362348980176
ghf6,.,0.9013384121228498,0.7325595932655491,0.7720347370667248,0.5892116182572614,0.3941908713692946,0.769001620247314,0.7570718646202661
ATP-synt_g,.,0.9611725379274878,0.7258501416902917,0.7759078663164927,0.6265560165975104,0.5477178423236515,0.869434660887512,0.7545002383381407
ghf15,.,0.8238360259924777,0.7866311051842013,0.7662662316858654,0.6058091286307054,0.2946058091286307,0.7235450815397537,0.7504706922153065
alk_phosphatase,.,0.8725828172463838,0.6595057509585037,0.5824725323497213,0.6348547717842323,0.34854771784232363,0.6509420018408487,0.7488619651482985
RNA_pol_A_bac,.,0.9392157802755272,0.5486539423237305,0.6352605054662931,0.6527196652719666,0.5062761506276151,0.7255619918876395,0.7475294781504563
Trypan_glycop,.,0.9052608182139106,0.720807634605773,0.788246896607671,0.6141078838174274,0.45228215767634855,0.8060235006745343,0.7465490425737643
Plectin,.,0.8930577770417214,0.7463743957326275,0.7955949474141287,0.6317991631799164,0.46443514644351463,0.8265080839395917,0.7414333141515963
ATP-gua_Ptrans,.,0.8827374907932414,0.5828679779963433,0.7033934655297179,0.6597510373443983,0.45643153526970953,0.7268000217444132,0.7408671130246954
NMT,.,0.8585580363563463,0.5956617769628366,0.8478622838608315,0.6597510373443983,0.4730290456431535,0.7874484879080519,0.740423098636023
oxidored_q6,.,0.8947051875999669,0.671111851975336,0.6525573998499422,0.6514522821576764,0.44398340248962653,0.7383999275997173,0.7389860811572764
thymid_phosphorylase,.,0.8420926472318708,0.756542757126195,0.5961251268035397,0.6514522821576764,0.3360995850622407,0.6851189314974915,0.7374727551444464
eIF6,.,0.874012316355126,0.7401858643107246,0.48818449662742264,0.6485355648535565,0.34309623430962344,0.6493418774898924,0.7369249778420583
urease,.,0.8288349146440852,0.5518419736622873,0.5928347696726495,0.6970954356846473,0.38589211618257263,0.6341412284784466,0.734516983564932
COX3,.,0.9367708138120994,0.8882522087014567,0.9891889805299129,0.5892116182572614,0.5560165975103735,1.0,0.7313835654178689
START,.,0.7777041721326122,0.5619269878313154,0.7080526052702069,0.702928870292887,0.3598326359832636,0.6559994004441424,0.7299268939522248
Aldolase_II,.,0.8441410148572026,0.6806134355726023,0.6783277785038779,0.6485355648535565,0.3807531380753138,0.7054019326921499,0.7254921068155916
Isochorismatase,.,0.8666164017589812,0.7009084847474686,0.7116345150172425,0.6610878661087866,0.4476987447698745,0.7684387283194853,0.7248407871065562
chorismate_bind,.,0.8541954491372886,0.5304634105684375,0.6759260503898701,0.6182572614107884,0.3651452282157676,0.6290716221187154,0.7179000136023259
CoA_trans,.,0.8817830386444164,0.6460035005834375,0.6213442027586885,0.6141078838174274,0.3817427385892116,0.6699929309071966,0.7159071306951658
THAUMATIN,.,0.8255313770696141,0.5851808634772575,0.5038140310112912,0.6736401673640168,0.3305439330543933,0.5783111637766877,0.7158477990365395
ATP-sulfurylase,.,0.7713367995781235,0.6465035839306646,0.647042844459354,0.6763485477178424,0.3029045643153527,0.6291319705878088,0.7129249443248269
Bacterial_PQQ,.,0.8031518712056168,0.48745624270712834,0.6018349258440555,0.6804979253112033,0.34854771784232363,0.5794368955964152,0.7115610881086216
Ribosomal_L1,.,0.8774901830891999,0.6358976496082753,0.752882205022684,0.6234309623430963,0.4435146443514644,0.7462627666585642,0.7111166321465185
Peptidase_M16,.,0.8874225869575639,0.5550091681947077,0.7584307771712283,0.6141078838174274,0.45228215767634855,0.719535474692684,0.7096852105945904
cytochr_c552,.,0.8387803931994195,0.626500250041685,0.7066379117943115,0.5975103734439834,0.33195020746887965,0.6523259320932411,0.705873635960195
proteasome,.,0.8110664150515796,0.6373145524254098,0.736468021994107,0.694560669456067,0.4351464435146444,0.7387021873565001,0.7051235498715102
tRNA-synt_2d,.,0.9031645100696881,0.6858851475245963,0.7930903264452664,0.5850622406639004,0.45228215767634855,0.7812176243726934,0.7040462174351054
dNK,.,0.8662895345847262,0.7680863477246287,0.8399011476148982,0.5941422594142259,0.4225941422594142,0.8102001712004615,0.7024672377908273
rasgap,.,0.8897803888411905,0.7922362060343459,0.8269631794068504,0.5850622406639004,0.44398340248962653,0.8292487549005247,0.7007001238479278
PGI,.,0.8492357845465917,0.6855517586264487,0.7438867712237822,0.6224066390041494,0.4024896265560166,0.7342510108998833,0.699774684222469
Topoisomerase_I,.,0.8660934142801732,0.601266877812975,0.7021669811322603,0.6610878661087866,0.47280334728033474,0.7341893848546863,0.6972112893714526
annexin,.,0.8749144697560699,0.7623145524254106,0.8247155260438843,0.6016597510373444,0.44813278008298757,0.8185970966154993,0.69556422326278
FAA_hydrolase,.,0.8754156660899277,0.5943698949825087,0.653968193939413,0.6141078838174274,0.4066390041493776,0.669798149471403,0.6940847500611209
Cu_nir,.,0.8681897224243956,0.5652400400066804,0.49651829860560687,0.6265560165975104,0.35684647302904565,0.5761394409046483,0.6896102457180816
tRNA-synt_1_edit,.,0.8034961712958323,0.5575720953492351,0.5867193168745262,0.6694560669456067,0.35564853556485354,0.6002648592358637,0.6809195912707623
PEPCK_ATP,.,0.8170720545998928,0.5500708451408715,0.7529606630289376,0.6141078838174274,0.36929460580912865,0.6531877281918352,0.6757662687357087
LysR_substrate,.,0.8783879782611538,0.6186656109351676,0.3967322786603433,0.6610878661087866,0.39748953974895396,0.5919468378303601,0.6735584162571103
GTP_cyclohydroI,.,0.8788717416790514,0.6724454075679397,0.816056732741345,0.606694560669456,0.48535564853556484,0.797400622659822,0.6702475971376272
adeno_fiber,.,0.7555295030311483,0.4493248874812563,0.4311356355519797,0.7531380753138075,0.3514644351464435,0.5061403665512624,0.6674142231396305
Fimbrial,.,0.5994046659199568,0.3754375729288261,0.6865965547843218,0.8242677824267782,0.301255230125523,0.5249285308565801,0.6648978177440361
formyl_transf,.,0.7684995925055894,0.5522587097849753,0.6552489170384963,0.6694560669456067,0.34309623430962344,0.6066130389243705,0.6628293749866395
voltage_CLC,.,0.870216298904777,0.6783005500916911,0.6700964089002417,0.6058091286307054,0.42323651452282157,0.7115963989646223,0.6603935753886537
RhoGEF,.,0.8156512719491309,0.7183905650941906,0.8974399450402059,0.6234309623430963,0.4476987447698745,0.8148995381169407,0.6587412133875371
Beta_elim_lyase,.,0.8201053819769799,0.6314177362893907,0.5826522960233901,0.6099585062240664,0.31950207468879666,0.5965143832119928,0.6562142230785518
Gly_radical,.,0.6970115623815107,0.621499416569439,0.7633242132106117,0.6307053941908713,0.21991701244813278,0.5838813432986257,0.6553578466991538
AFOR,.,0.7685213836505398,0.638960660110029,0.6257459634002415,0.6514522821576764,0.3153526970954357,0.6112619230395527,0.6512684540777126
aldedh,.,0.851576153514258,0.7388939823303927,0.5749842799861347,0.5975103734439834,0.35269709543568467,0.6581130974387054,0.6504762689324977
Fe_hyd_lg_C,.,0.8313583292293344,0.676612768794805,0.4492638340530869,0.6265560165975104,0.31950207468879666,0.5720642748130857,0.6447499966938376
Pept_C1-like,.,0.8452392885626997,0.7054300716786217,0.8539740920063166,0.6182572614107884,0.4896265560165975,0.8189172704256213,0.6405921554750372
cyclo,.,0.7149936151945296,0.4546591098516526,0.612175569579848,0.6903765690376569,0.29707112970711297,0.5177624926708411,0.6368666500751278
Flavoprotein,.,0.6814221772840389,0.4933530588431502,0.6532322092453864,0.7364016736401674,0.32217573221757323,0.5652943626368327,0.6367021639456666
ldh,.,0.8537509097803018,0.768482247041178,0.7366681643706988,0.5809128630705395,0.4107883817427386,0.7533076983989233,0.6336744906871674
cat,.,0.896518210859835,0.4439073178863217,0.532012042245835,0.5892116182572614,0.42323651452282157,0.5646058924095043,0.6321489883266579
Sua5_yciO_yrdC,.,0.7692666408078415,0.5036881146857893,0.5615915139945844,0.6652719665271967,0.3389121338912134,0.5459044118260286,0.6266081650835377
hemopexin,.,0.7437840759029162,0.46455659276547034,0.5952025594083279,0.6778242677824268,0.3305439330543933,0.5350377608401689,0.6252952997574478
Ald_Xan_dh_2,.,0.7625331770181869,0.5795340890148457,0.590128830632796,0.6556016597510373,0.3278008298755187,0.577050312761669,0.6220301719708866
E2_N,.,0.7889004624080959,0.6152900483413991,0.6711911763351529,0.6861924686192469,0.4476987447698745,0.6960429410143273,0.6179326322858323
Glu_syn_central,.,0.7069526827078549,0.5667402900483521,0.7279202534326847,0.6804979253112033,0.34024896265560167,0.6203085555948455,0.6075256811182445
DSBA,.,0.7494672065059643,0.6004334055676032,0.7607484235407722,0.6610878661087866,0.39748953974895396,0.6798166890790625,0.6035586947875229
Astacin,.,0.8073706368680024,0.5518211368561554,0.4123644669293821,0.6694560669456067,0.3723849372384937,0.5356397921836378,0.6011874380432551
MCR_alpha,.,0.9121773276211479,0.7717119519920027,0.41547931003198474,0.5892116182572614,0.42738589211618255,0.6582363611268134,0.59849951142886
TonB_dep_Rec,.,0.7830822267063556,0.48818553092183053,0.40463052382868014,0.6348547717842323,0.2863070539419087,0.447983080802736,0.5980418216813308
PAP2,.,0.7717813389351104,0.5200450075012588,0.7706757519104545,0.6804979253112033,0.47717842323651455,0.7004617123146242,0.593004743078807
ribonuclease_T2,.,0.7628251783605214,0.6049341556926234,0.6016308448912258,0.6610878661087866,0.3682008368200837,0.610713259263241,0.5927233190736351
RNase_U2,.,0.5929196211827361,0.31017669611602267,0.4581109833958639,0.8368200836820083,0.2928870292887029,0.404974365230941,0.5920549262834315
TNF,.,0.5713028053920008,0.3050091681947032,0.6024945491868408,0.8242677824267782,0.29707112970711297,0.44923321143119743,0.5910089358682454
DNA_polymeraseX,.,0.7147626290580561,0.529859143190542,0.6106964284559586,0.7071129707112971,0.36401673640167365,0.5814463025390981,0.5890645697745861
Dwarfin,.,0.7508836309277362,0.5892023670611868,0.4689293950444873,0.702928870292887,0.36401673640167365,0.5609897300851102,0.5853321153293971
PGAM,.,0.7728142392057564,0.5444449074845897,0.5620092382146924,0.6359832635983264,0.3472803347280335,0.5555484848327639,0.5806585203051691
SIS,.,0.7562965513334002,0.5759709951658712,0.5727792847349603,0.6652719665271967,0.3682008368200837,0.586337593420967,0.5772593651257212
RNA_dep_RNA_pol,.,0.8294058426417841,0.5418194699116605,0.6776287302088994,0.5975103734439834,0.43568464730290457,0.6444936634447278,0.5744450161478322
laminin_G,.,0.7200491608230081,0.41404817469578925,0.4579751025156529,0.7196652719665272,0.3514644351464435,0.47478288778385186,0.5716164776444038
PBP,.,0.6846603414236592,0.4573678946491159,0.6059827364953373,0.698744769874477,0.32217573221757323,0.5176228986209659,0.5700358755850679
transcript_fac2,.,0.747706481993977,0.6686739456576184,0.6474536124875989,0.6485355648535565,0.3682008368200837,0.6438945470993429,0.5657793356645664
Ribosomal_S7,.,0.5762232459217873,0.4774545757626326,0.6741736582926526,0.799163179916318,0.32217573221757323,0.5501426630913627,0.5607048553419745
Pro_CA,.,0.9165922135880864,0.6602767127854706,0.8153457511482125,0.5933609958506224,0.6348547717842323,0.8626380925314087,0.5601647108919281
Cys-protease-3C,.,0.6992647667693757,0.5353600600100116,0.46230140807039743,0.702928870292887,0.3054393305439331,0.49183808137268736,0.5584481640076228
hormone,.,0.725466439457662,0.5949533255542693,0.6916412439081885,0.6485355648535565,0.3598326359832636,0.6195261807727468,0.5569277327334995
dhfr,.,0.7375038679282288,0.5524045674279152,0.5940544938273105,0.6694560669456067,0.3723849372384937,0.581185373310257,0.556776853496845
Flavin_Reduct,.,0.6424770430287948,0.4224037339556654,0.49114849079049183,0.7698744769874477,0.3305439330543933,0.4720460743095154,0.5492297079505932
lipoxygenase,.,0.683810486770596,0.5202742123687351,0.6658830728810998,0.6887966804979253,0.34854771784232363,0.5736927756435292,0.5491115134947653
PTS_EIIA_2,.,0.587040370275135,0.4281546924487468,0.4933679960700455,0.7866108786610879,0.2719665271966527,0.43586006993912607,0.5419592332684605
cryst,.,0.6728059585706753,0.34459909984998105,0.323778860113333,0.7740585774058577,0.3305439330543933,0.38668915183484387,0.5416467883468485
Binary_toxA,.,0.768146575957394,0.641294382397077,0.6339934596120561,0.6401673640167364,0.4100418410041841,0.6491916129728996,0.5401694750010819
hexapep,.,0.6417928010773541,0.36849891648608746,0.467379153801794,0.7489539748953975,0.301255230125523,0.41995232261380977,0.5401219162124601
capsid_n,.,0.5282914434890238,0.39737872978830324,0.6826102453537047,0.803347280334728,0.27615062761506276,0.4847408047005096,0.5398088364868564
Sec23_NC,.,0.7264644738963876,0.5209826637773068,0.6323013610426215,0.6804979253112033,0.4024896265560166,0.5961497385347571,0.539404076664853
Recep_L_domain,.,0.5857241851201347,0.32915902650442214,0.6211196059385892,0.7656903765690377,0.29707112970711297,0.4486736049965494,0.5372101839653215
NiFeSe_Hases,.,0.8048820881146738,0.5629271545257643,0.5557002661184273,0.5892116182572614,0.3775933609958506,0.5668055580722073,0.5324014842370581
int,.,0.7073405650879709,0.5645940990165129,0.5138037985510351,0.6736401673640168,0.32217573221757323,0.5227375119745564,0.5320207827189559
RuvA,.,0.781168964179716,0.529317386231046,0.6771107584463355,0.6108786610878661,0.41841004184100417,0.6180904466375146,0.5312615820744763
Ald_Xan_dh_1,.,0.6439196168245072,0.4338848141356946,0.5194984899185185,0.7196652719665272,0.2928870292887029,0.4531674782228905,0.528823662686661
Bcl-2,.,0.5564368863068804,0.5195240873479003,0.7094848361875601,0.7489539748953975,0.26778242677824265,0.5310956212213074,0.5240281548464161
TIR,.,0.5785374655155132,0.35583013835639693,0.5439610849072779,0.8075313807531381,0.3305439330543933,0.45582095031866027,0.5198368250567782
Sec1,.,0.8200443667711189,0.5434655775962746,0.7160269680781335,0.5850622406639004,0.4730290456431535,0.6670135334478338,0.5176475187528347
Clp_N,.,0.5581888943608875,0.45484664110685646,0.6572618822044348,0.7866108786610879,0.3138075313807531,0.518345892935947,0.5150741826244883
GAF,.,0.5525057637578393,0.3874395732622157,0.6236545010382362,0.7824267782426778,0.28870292887029286,0.46324619784965104,0.5139655033617038
Ribosomal_L5_NC,.,0.6980444626521567,0.48510168361394423,0.48872920564011957,0.7196652719665272,0.38493723849372385,0.5206805868954418,0.5107004533267601
phc,.,0.7208728661021307,0.6235622603767376,0.5504109737747648,0.6778242677824268,0.38493723849372385,0.5940717664162088,0.5089069496053288
