,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,co_evolution,sum_scores,weighted_combined_scores
Glu_syn_central,.,0.7327604734650991,0.6589009719155664,0.7035615946769769,0.6827309236947792,0.3293172690763052,0.0,0.5007016348692874,0.7866781027423125
THAUMATIN,.,0.7695200872423922,0.5921875322424265,0.4822704014180053,0.7206477732793523,0.3603238866396761,0.0,0.4500936423899413,0.7852521567502242
Heme_oxygenase,.,0.7717887078414672,0.8364870720785825,0.7201535135773464,0.6639676113360324,0.3805668016194332,0.0,0.574451351010811,0.7760610102241756
phosfruc,.,0.9692781010451575,0.7590846247498009,0.6925450532404067,0.7389558232931727,0.39759036144578314,0.9052163864067281,0.8769271966991478,0.7605008960143061
NMT,.,0.8627962141896249,0.66430738119313,0.8378716076339888,0.5742971887550201,0.4819277108433735,0.0,0.5878405918731265,0.7515563650051718
Peptidase_M24,.,0.9464366736449967,0.8520459751140073,0.7575182485203912,0.6626506024096386,0.3614457831325301,0.7552092254411448,0.8415741170275742,0.7471788211264643
serpin,.,0.9922707698185901,0.6744805101009085,0.7826936325193055,0.6265060240963856,0.40963855421686746,0.7552092254411448,0.8153410711937341,0.7388558509790505
tubulin,.,0.9282598485994252,0.7740451084377179,0.5890920331932249,0.7028112449799196,0.3413654618473896,0.7552092254411448,0.7737003651142795,0.7340872963779675
sugbp,.,0.9796819155117928,0.9234229586677963,0.7916067554744844,0.642570281124498,0.3815261044176707,0.8498096046627562,0.9063355610315595,0.724874079722641
RuvA,.,0.7198930166285911,0.5636078496110322,0.5459607937527741,0.7327935222672065,0.3967611336032389,0.0,0.45954970499457554,0.7235945122440278
GTP_cyclohydroI,.,0.8239192211865284,0.6732217659561368,0.717390134470023,0.631578947368421,0.4898785425101215,0.0,0.5641879712449852,0.7207001214427585
E2_N,.,0.7298271868308563,0.5836858504777077,0.6157578999293319,0.728744939271255,0.44129554655870445,0.0,0.49849218684692737,0.7171681188174607
Pro_CA,.,0.872340340850295,0.7555353789645334,0.8477687598286482,0.6234817813765182,0.6153846153846154,0.0,0.6692564709650787,0.7120832601381395
Transpeptidase,.,0.9742173258933192,0.6931759559233248,0.6856829675269276,0.6666666666666666,0.44176706827309237,0.7552092254411448,0.808657190605499,0.7032973967192844
ptpase,.,0.9669497799040015,0.7932977033078179,0.7246021927890453,0.6666666666666666,0.37349397590361444,0.9052163864067281,0.8679216362792642,0.7028028075212122
peroxidase,.,0.9135376949222699,0.8542333010049333,0.8024989004239083,0.6385542168674698,0.3172690763052209,0.8498096046627562,0.8528426506162204,0.6897246511392008
TyrKc,.,0.989958368821989,0.8405934669115366,0.7771527937114996,0.6184738955823293,0.4497991967871486,0.7552092254411448,0.8681881759913115,0.6876205495517599
Amidase,.,0.9308070717282113,0.7965993272941154,0.5654371024561284,0.7068273092369478,0.3293172690763052,0.9052163864067281,0.8135106690801682,0.6866648749943899
WD40,.,0.9067358131611836,0.656858092074042,0.6473301188975318,0.7309236947791165,0.39759036144578314,0.8498096046627562,0.8010317689243206,0.6763651865473699
Fapy_DNA_glyco,.,0.9962786662102892,0.7410495037246498,0.799272617337918,0.642570281124498,0.4497991967871486,0.9052163864067281,0.8967783684562899,0.6760031165148477
aminotran_4,.,1.0,0.775241947132747,0.7388505707262104,0.6586345381526104,0.41365461847389556,1.0,0.9112664270374881,0.6732397435144118
tRNA-synt_2b,.,0.9559569200888344,0.7209921380078884,0.8705032210521277,0.6666666666666666,0.4779116465863454,0.8498096046627562,0.8989028050217646,0.6710257265284022
ung,.,0.8739721556671735,0.7130682404407721,0.6217343234987974,0.7692307692307693,0.3684210526315789,0.904109562925963,0.8180439314067123,0.6708292460617884
SRP54,.,0.9850868045881858,0.8590000206351549,0.766617321293626,0.6265060240963856,0.42570281124497994,0.8498096046627562,0.8908204702720693,0.6703758857287823
BChl_A,.,0.8435009989890708,0.46973855265059045,0.6173325079406663,0.6265060240963856,0.5461847389558233,0.0,0.4995889984813782,0.667150988292172
DNA_ligase_N,.,0.9728163531724868,0.7118094962959959,0.7810426919285167,0.6506024096385542,0.4538152610441767,0.8498096046627562,0.865054035009055,0.6665860854045017
ghf6,.,0.9027080165887906,0.8217329398898088,0.8657047483772923,0.6345381526104418,0.39759036144578314,0.7552092254411448,0.8532814003464003,0.6611509906098595
int,.,0.6488533515884324,0.5701904624337155,0.49450426925017726,0.708502024291498,0.3076923076923077,0.0,0.3959088917725748,0.657239663195037
arginase,.,0.9650035422321636,0.8789542106023401,0.5539285643140587,0.6506024096385542,0.3614457831325301,0.8498096046627562,0.8205998492627292,0.6562829618334276
Binary_toxA,.,0.7086454345005453,0.6408245805905841,0.6183063439772108,0.680161943319838,0.41295546558704455,0.0,0.487828387758991,0.6552886637467586
Spermine_synth,.,0.9374656721883035,0.8000660324797281,0.7906843153943949,0.6465863453815262,0.40963855421686746,0.8498096046627562,0.8690385498692598,0.6521398795099143
ricin,.,0.938556202090315,0.8288727017601786,0.8101690617051004,0.6153846153846154,0.42105263157894735,0.754105377324612,0.8506880530128158,0.6501003986314339
NO_synthase,.,0.8858923639026642,0.719011163616107,0.7785589182894221,0.6586345381526104,0.3493975903614458,0.8498096046627562,0.8154813752712533,0.6447984320552911
OMPdecase,.,0.8878983021165833,0.8430490497513491,0.8458019553465338,0.6558704453441295,0.42105263157894735,0.754105377324612,0.861690359986871,0.6402225433919253
OTCace,.,0.9593638310235858,0.80902168754256,0.7883523828591386,0.6305220883534136,0.36947791164658633,1.0,0.9030380424741952,0.6376730616171766
adeno_fiber,.,0.6948784894966847,0.4861434968325098,0.3249901870268222,0.7165991902834008,0.3562753036437247,0.0,0.35403503498028926,0.6359716188165074
DAO,.,0.9002324341105018,0.6486040321082968,0.709050338872942,0.6746987951807228,0.3815261044176707,0.8498096046627562,0.794001788018592,0.6355129191832869
Zn_dep_PLPC,.,0.8995359277862244,0.9967396463135296,0.8835179527204494,0.6072874493927125,0.38866396761133604,0.754105377324612,0.8955747094483464,0.634753229723888
Fe-ADH,.,0.9216171682838881,0.8954210602340017,0.8518225375192273,0.606425702811245,0.3493975903614458,0.9052163864067281,0.8955886227715658,0.6302375794223891
cah,.,0.9612503681533429,0.7266874393842524,0.7218026985725503,0.642570281124498,0.40160642570281124,0.9445473405148166,0.859105241794673,0.6294554587801192
tms,.,0.9862887755020816,0.7643053176781345,0.8215901425242655,0.570281124497992,0.39759036144578314,0.9052163864067281,0.8720978712739424,0.6284431115672389
PTS_EIIA_2,.,0.5309845813399986,0.4966055178390906,0.4130463091003339,0.805668016194332,0.2591093117408907,0.0,0.33364075080476957,0.6278855253383249
biopterin_H,.,0.9012354032174612,0.8499205546728282,0.8530126163547845,0.606425702811245,0.39357429718875503,0.7552092254411448,0.848255717320683,0.62514877991943
uce,.,0.5379854649080213,0.42467138523761694,0.4753672473078121,0.8097165991902834,0.3076923076923077,0.0,0.34752487320854636,0.623286499877968
Peptidase_M17,.,0.9698631663575505,0.8145725428695272,0.6226044002534363,0.6144578313253012,0.3614457831325301,0.9052163864067281,0.8284874329522106,0.6229926262211987
Peptidase_M16,.,0.8962722981524673,0.6587771610160803,0.7610981228885381,0.6706827309236948,0.40562248995983935,0.8498096046627562,0.8157473560408235,0.6219656858281676
hormone_rec,.,0.8906445270523057,0.8869606487691135,0.8504075274779371,0.6437246963562753,0.4331983805668016,0.754105377324612,0.8759198218084335,0.6202111270974804
Haloperoxidase,.,0.9021746917462011,0.8743113018716131,0.7956974723293055,0.6666666666666666,0.3614457831325301,0.975062860954856,0.9082067408839445,0.6199917778325562
tyrosinase,.,0.8813989031020403,0.7108602793999356,0.7291735487207871,0.6867469879518072,0.43775100401606426,0.7552092254411448,0.8043327697154049,0.6189053291193399
Extradiol_dioxy,.,0.9327851496891592,0.8133757041744913,0.7731703505272305,0.5783132530120482,0.3855421686746988,0.7552092254411448,0.8146740948761578,0.6168133314121486
galpha,.,0.986268875321388,0.8052041848084022,0.8111555631097918,0.5542168674698795,0.40963855421686746,0.8498096046627562,0.8640541617291158,0.6167244214711134
mofe,.,0.9104054064810909,0.8695445822413854,0.7856222525824811,0.6305220883534136,0.357429718875502,0.9052163864067281,0.8758363485863281,0.615996352802741
DNA_photolyase,.,0.9111536532751718,0.7382637584862096,0.821031719814397,0.6184738955823293,0.42971887550200805,0.7552092254411448,0.8245156103244905,0.6148582840309467
S_T_dehydratase,.,0.9710412570546141,0.8144074616702109,0.6689671537381503,0.6224899598393574,0.3855421686746988,0.9445473405148166,0.8614731793873364,0.613701752021055
GATase_2,.,0.8956076321172997,0.8428426982522028,0.7448680716495103,0.6144578313253012,0.3253012048192771,0.8498096046627562,0.8242480038906642,0.6128895075070809
KAS,.,0.9830331059406019,0.7361383380450287,0.6965572698926535,0.6385542168674698,0.42971887550200805,0.975062860954856,0.8759263475123855,0.6107835352371948
YgbB,.,0.581252437772135,0.4364334206888039,0.31268158993973505,0.7854251012145749,0.29959514170040485,0.0,0.3086517280971214,0.6076198781696577
PA_phosphatase,.,0.8678707602665033,0.6958172551123597,0.6626820857163453,0.678714859437751,0.3493975903614458,0.8498096046627562,0.777450196977231,0.6074879536517193
ghf15,.,0.8338135910274065,0.8829986999855579,0.8664122892264187,0.6345381526104418,0.285140562248996,0.9052163864067281,0.8617852686073504,0.6032423242123277
leukocidin,.,0.9220947726205354,0.6921029281277811,0.6630124243141247,0.6546184738955824,0.3654618473895582,0.9445473405148166,0.8156294917344404,0.602868933754169
tRNA-synt_2d,.,0.8890962929943405,0.7776356245228165,0.7875186899272811,0.6626506024096386,0.4578313253012048,0.7552092254411448,0.8400849946141223,0.6017169646420797
Bacteriofer,.,0.5536469071139166,0.6733043065557927,0.548929756685917,0.7530364372469636,0.30364372469635625,0.0,0.42444884660272353,0.5996252228706693
urease,.,0.8524003597952671,0.6414436350880158,0.609293062502499,0.7028112449799196,0.3493975903614458,0.8498096046627562,0.7499322914102198,0.5989218580341161
Fe_hyd_lg_C,.,0.8418055035939727,0.7753863931821483,0.6768203985588925,0.7028112449799196,0.3293172690763052,0.9052163864067281,0.8127203366294647,0.5986322569250039
ATP-synt_g,.,0.9537758602848113,0.8645508759621212,0.818869936736934,0.6265060240963856,0.5261044176706827,0.7552092254411448,0.8997844244778223,0.5980017367264148
MIP,.,0.862633032707937,0.694971213965872,0.766347174544466,0.6963562753036437,0.46153846153846156,0.754105377324612,0.813995612649817,0.5978472689487171
AP_endonucleas1,.,0.986913641175862,0.7697529972555293,0.777748370556498,0.5943775100401606,0.42168674698795183,0.975062860954856,0.8943788603775142,0.596470572579306
DNA_topoisoIV,.,0.9080611651953799,0.6284847609417923,0.7415364528284365,0.6224899598393574,0.42570281124497994,0.7552092254411448,0.7711193164568043,0.5958239036106814
actin,.,0.9565021850398402,0.7918532428138118,0.7574951391499392,0.5983935742971888,0.40562248995983935,0.9052163864067281,0.8637181199912295,0.5934033731261787
Peptidase_S11,.,0.9641876348237243,0.8715255566331697,0.7329130389732188,0.5622489959839357,0.3815261044176707,0.8498096046627562,0.8490421263551551,0.5932225796487083
aconitase,.,0.9071338167750563,0.7278842780792844,0.5899503223775092,0.5983935742971888,0.3333333333333333,0.7552092254411448,0.7240481149270042,0.592416159792933
GroEL,.,0.9195037690942234,1.0,0.8217855152329088,0.5943775100401606,0.42971887550200805,0.7552092254411448,0.893005630170181,0.592350003952469
Bcl-2,.,0.5004577041559538,0.54813148717526,0.4309018895797735,0.7975708502024291,0.24696356275303644,0.0,0.33880691838562993,0.5921071850789412
Histidine_kinase,.,0.5667611261910259,0.3440498545221952,0.5884449887348089,0.7935222672064778,0.41700404858299595,0.0,0.39036844908354285,0.5905017837930757
glnasn,.,0.9198977926719575,0.7167412971255283,0.6017874076932922,0.6706827309236948,0.39759036144578314,0.9052163864067281,0.8073239307685922,0.586932215967284
Ribosomal_L14,.,0.4485102724732741,0.3210829326675071,0.4875560608247229,0.8380566801619433,0.2550607287449393,0.0,0.29057573064025494,0.5859964464910061
AMP-binding,.,0.868137422687798,0.7926373785105598,0.715447155927987,0.6385542168674698,0.3132530120481928,0.9052163864067281,0.8132445036864494,0.5845484609055064
lyase_1,.,0.9045388332126056,0.8937289779410258,0.7213753722758351,0.6104417670682731,0.3614457831325301,0.8498096046627562,0.8432489602999947,0.5816219988256924
capsid_n,.,0.4766133076488335,0.42128722065166163,0.5942387587065001,0.7935222672064778,0.2874493927125506,0.0,0.35243183662453564,0.5769186326189698
CPS,.,0.9612424080810654,0.7717546067972233,0.6837373018487927,0.6194331983805668,0.46153846153846156,0.848703526525783,0.8446560361790799,0.5764526063005002
Mur_ligase,.,0.9163834207614606,0.8984956975712414,0.7765858079945953,0.5823293172690763,0.36947791164658633,0.8498096046627562,0.8576111102873257,0.5757184849328547
Amidase_2,.,0.5112714623448781,0.4130744309857447,0.3724905933218004,0.8016194331983806,0.27125506072874495,0.0,0.2959729931479646,0.5756348137639961
Bacterial_PQQ,.,0.8146815573085404,0.5695920430861974,0.6123256030757461,0.7068273092369478,0.3253012048192771,0.8498096046627562,0.7147861905364697,0.5755387927204436
DUF28,.,0.9530634338159791,0.8182868698541115,0.7605470450173403,0.5910931174089069,0.4817813765182186,0.754105377324612,0.8481167686566595,0.5754631382715711
GFP,.,0.8608539565539256,0.6514104124966509,0.6157491936083709,0.659919028340081,0.3805668016194332,0.754105377324612,0.7270182335393424,0.5730929960614077
MATH,.,0.5308094597498946,0.3386847155444605,0.3593388333873866,0.8016194331983806,0.30364372469635625,0.0,0.28608719402338983,0.5725253212457151
ADP_PFK_GK,.,0.8717711956824569,0.7038030581292236,0.654102920035559,0.6465863453815262,0.3493975903614458,0.8498096046627562,0.7694500715465767,0.5724762385029607
ENTH,.,0.8986722599441203,0.9330183033779736,0.9463502170990997,0.6144578313253012,0.4578313253012048,0.8498096046627562,0.9428428217402481,0.5695311093538269
cytochrome_b,.,0.9599608364443949,0.8711541239347123,0.8590151409728923,0.5742971887550201,0.5140562248995983,0.7552092254411448,0.8966412708331126,0.5682873847575203
LysR_substrate,.,0.8213242376240776,0.5732857349208712,0.6647056783413534,0.7206477732793523,0.38866396761133604,0.848703526525783,0.7533118897254437,0.5651027245554988
Jacalin,.,0.47518447467503006,0.3161717669878891,0.3664483214822271,0.8016194331983806,0.22672064777327935,0.0,0.2450194790246465,0.5643711004799427
cat,.,0.9148192665589404,0.5986876044654532,0.7075774300058372,0.5903614457831325,0.41767068273092367,0.7552092254411448,0.74415043788743,0.5640551206160476
Ribosomal_S7,.,0.5220573602808314,0.483068859495267,0.5608154970793339,0.7530364372469636,0.3076923076923077,0.0,0.367298644721745,0.5620172700660152
Ribosomal_S8,.,0.48303708597674067,0.35948494665814007,0.39400893064308257,0.8097165991902834,0.2631578947368421,0.0,0.2792336584955116,0.5619552226783742
RNA_dep_RNA_pol,.,0.8401697087409554,0.6962299581106506,0.7261293101483887,0.6546184738955824,0.39759036144578314,0.7552092254411448,0.7679168343938733,0.558881407660996
Pept_C1-like,.,0.854991363321579,0.8098058232393093,0.9100383020796714,0.6546184738955824,0.4899598393574297,0.7552092254411448,0.8802449668082901,0.558405918178169
fibrinogen_C,.,0.9201286347680038,0.6920616578279472,0.6672905599547357,0.6072874493927125,0.3967611336032389,0.848703526525783,0.7852058797828371,0.5573827024233516
cat3,.,0.9302379265603732,0.7295969955221759,0.6733792520704205,0.6558704453441295,0.5303643724696356,0.754105377324612,0.8244332373551131,0.5540627002456695
ATP-gua_Ptrans,.,0.8840416470981557,0.7227873960504368,0.6569777615482719,0.6987951807228916,0.42570281124497994,0.9445473405148166,0.840892843793825,0.5506352719698526
Ald_Xan_dh_2,.,0.7880789957572816,0.6434865149295372,0.6678459730721733,0.678714859437751,0.3373493975903614,0.7552092254411448,0.7126065690542251,0.5494640841308986
GAF,.,0.49701895293209264,0.4221745320979788,0.33174948418631156,0.8097165991902834,0.27530364372469635,0.0,0.28660544009117567,0.5493563158876388
Ala_racemase_N,.,0.8836834438456701,0.7791213553166499,0.6992974679725623,0.6234817813765182,0.3805668016194332,0.848703526525783,0.8081395586698631,0.5489445977058182
Trypan_glycop,.,0.9103536660112874,0.8465157549369573,0.8017017883714794,0.606425702811245,0.43775100401606426,0.8498096046627562,0.8741201232230165,0.5482944144579162
GP120,.,0.985771370804047,0.56709518994656,0.7690700674678966,0.6265060240963856,0.5261044176706827,0.975062860954856,0.8733019445474902,0.5476506694113694
MIF,.,0.4029030383595883,0.299085862858794,0.5053950168888295,0.854251012145749,0.2591093117408907,0.0,0.2823810271362358,0.5464661479986728
NusB,.,0.4731387360997238,0.5192629124450647,0.42424966919563195,0.8137651821862348,0.2793522267206478,0.0,0.3348495893684917,0.5459862835221975
BAG,.,0.41262228661036243,0.4208538825034585,0.6872224098838455,0.805668016194332,0.27530364372469635,0.0,0.3603591958334175,0.5449255289763618
Band_41_M,.,0.3760099341702023,0.3639627741895568,0.5274227792324937,0.8704453441295547,0.24696356275303644,0.0,0.30016255476858944,0.5448105459489655
alk_phosphatase,.,0.8781989540465028,0.7097047110047257,0.6301676135178854,0.6184738955823293,0.3453815261044177,0.8498096046627562,0.7573104718430925,0.5439915737438424
ghf33,.,0.8454551967331864,0.7080745341614945,0.6191649377035864,0.6746987951807228,0.3253012048192771,0.9445473405148166,0.7810447588057857,0.5422692752723106
RuBisCO_small,.,0.42223407388539086,0.3252099626503802,0.58947108061136,0.8380566801619433,0.3076923076923077,0.0,0.3273260109801253,0.539604788920884
chorismate_bind,.,0.8666170488828038,0.5920843564928547,0.7019136278501378,0.6666666666666666,0.37349397590361444,0.975062860954856,0.7973097181447686,0.5388006931224527
msb,.,0.390843528859242,0.34658797796166335,0.4828734395442388,0.8421052631578947,0.22267206477732793,0.0,0.27248213930336734,0.5380759172760728
HMG-CoA_red,.,0.8944414815286523,0.6836425166628888,0.7025491892802904,0.6586345381526104,0.46586345381526106,0.8498096046627562,0.8192665624947689,0.536379972268176
DMRL_synthase,.,0.5609701736091763,0.4558304616083077,0.30318818890108173,0.7611336032388664,0.3157894736842105,0.0,0.30352330172654146,0.5353091305254851
6PGD,.,0.9077507223765592,0.828645715111122,0.7349195414126367,0.6104417670682731,0.42971887550200805,0.8498096046627562,0.8487854497095364,0.5352078156216185
GEL,.,0.393494232927635,0.34757846515755203,0.5539924106677727,0.8340080971659919,0.24696356275303644,0.0,0.2977288768198854,0.5347917677691051
Cytidylyl_trans,.,0.922043032150732,0.7391510699325269,0.8173213939457605,0.5910931174089069,0.46153846153846156,0.848703526525783,0.8539384651304085,0.5343226364594743
TonB_dep_Rec,.,0.8014996776170727,0.45453044716370355,0.5156593931027881,0.6947791164658634,0.30522088353413657,0.8498096046627562,0.6434386886571836,0.5322463811022078
NTP_transf_2,.,0.9025726953600739,0.7602608282949194,0.8041494110729211,0.6024096385542169,0.41767068273092367,0.9052163864067281,0.8573884621404179,0.5313532499581801
Ribosomal_L4,.,0.5799907663161582,0.5368440601721044,0.4601904817626581,0.7165991902834008,0.3522267206477733,0.0,0.3726227526778503,0.5271933529733545
lipase,.,0.8685951268437517,0.7296382658220025,0.6447084414338329,0.6305220883534136,0.3293172690763052,0.9445473405148166,0.7893960398774073,0.5263304202943726
COX3,.,0.925191240736466,0.9824601225727932,1.0,0.5983935742971888,0.5502008032128514,0.8498096046627562,1.0,0.5259672030315756
PGI,.,0.8601176498682609,0.7877468479808561,0.7731372091820086,0.6345381526104418,0.3453815261044177,1.0,0.8597871982001262,0.5247690932146382
rnasemam,.,0.4271892188781074,0.3397990136398361,0.326476222553771,0.8461538461538461,0.24696356275303644,0.0,0.24514084053804847,0.5216595854363785
Peptidase_C15,.,0.7626983053006121,0.7202080023111401,0.5467818034022439,0.757085020242915,0.3522267206477733,0.848703526525783,0.7450880110970813,0.517962817979858
Amino_oxidase_D2,.,0.38589236390266424,0.26650296114401384,0.4426671835761095,0.8582995951417004,0.25101214574898784,0.0,0.2500795705095046,0.5157709519577778
Gly_radical,.,0.7149856320695392,0.7659767648212001,0.7645479040410085,0.6666666666666666,0.17670682730923695,0.975062860954856,0.7662512754967605,0.5143415213056489
CBD_6,.,0.5384232688832815,0.35704999896824596,0.2692167268776238,0.7692307692307693,0.3076923076923077,0.0,0.2604161544733501,0.5125759580032956
DHHA2,.,0.42302212104085907,0.3999092053403798,0.42809713753364476,0.8016194331983806,0.23076923076923078,0.0,0.2720199354856339,0.508810619370799
sh2,.,0.3474253146218568,0.28666350261034773,0.34423979549317835,0.902834008097166,0.22267206477732793,0.0,0.22217225270527544,0.5074874776639339
CH,.,0.3655862195228733,0.35638967417098516,0.5758935730726893,0.8218623481781376,0.22672064777327935,0.0,0.2895169988671821,0.5067915310961748
phc,.,0.6588472223327788,0.6382245517013734,0.23529282044527924,0.6882591093117408,0.3765182186234818,0.0,0.3591022462026315,0.5058547633686417
Beta_elim_lyase,.,0.8276644351930716,0.8039454406636282,0.7870198858103307,0.6265060240963856,0.3132530120481928,1.0,0.8479811946497128,0.5025631285987627
fbpase,.,0.9252270610617145,0.7805039103609126,0.5474197832548857,0.6184738955823293,0.3815261044176707,0.975062860954856,0.8118477558532066,0.5011905269132927
Ribosomal_L1,.,0.8214675189250719,0.632859412723636,0.7199314486501189,0.6518218623481782,0.4331983805668016,0.754105377324612,0.7522163221288739,0.5009460574040119
thymid_phosphorylase,.,0.8508123253759144,0.842285549204516,0.7459600162747294,0.606425702811245,0.3333333333333333,0.9445473405148166,0.8382592438087115,0.5009104017533951
phoslip,.,0.4470694993910545,0.37002950826437997,0.32944283088390725,0.8218623481781376,0.27125506072874495,0.0,0.2598738207797465,0.5002571561845186
voltage_CLC,.,0.8847500935308493,0.8132931635748402,0.6679241149899343,0.606425702811245,0.40562248995983935,0.8498096046627562,0.8117399327393835,0.49860012075152965
mdm2,.,0.2988330534041249,0.2808650254844105,0.5418962854320392,0.8785425101214575,0.19838056680161945,0.0,0.24845386413738543,0.49741403881134605
Elicitin,.,0.34094183575186865,0.317657497781723,0.5205379603476166,0.8623481781376519,0.23481781376518218,0.0,0.27004530734400767,0.497269522840089
RhoGEF,.,0.7564695487435026,0.7695672809062999,0.7821761975920681,0.6882591093117408,0.4048582995951417,0.754105377324612,0.7916464224190369,0.4962964081726669
CUB,.,0.3648897131985958,0.25521553414085646,0.33040631192952996,0.8704453441295547,0.2145748987854251,0.0,0.20321304699327097,0.49629557991247447
Egg_lysin,.,0.4433043852038177,0.4653226305689145,0.5352523414270828,0.7813765182186235,0.291497975708502,0.0,0.336788488655173,0.49493836599872965
UreE,.,0.46058968215431395,0.3106002765110113,0.4217275142959223,0.7894736842105263,0.291497975708502,0.0,0.26937519769074414,0.49481931877496294
cytochr_c552,.,0.8437995016994755,0.7065062627680028,0.7185426650571557,0.606425702811245,0.3413654618473896,0.9052163864067281,0.7823254841574147,0.494245111664301
oxidored_q6,.,0.8901947829686293,0.7484368873939911,0.6448825320245715,0.6104417670682731,0.46586345381526106,0.7552092254411448,0.7804303842279824,0.4910230330146957
BRCT,.,0.26856487856909744,0.19469263944202664,0.45862721346566176,0.9109311740890689,0.17408906882591094,0.0,0.19526694150180185,0.4899272883691232
PEPCK_ATP,.,0.8273141920128635,0.5999463486102288,0.7001572082103401,0.6465863453815262,0.3293172690763052,1.0,0.7771807288471567,0.4890370383916663
Levi_coat,.,0.45727033201461476,0.3070923010255679,0.5409747052355013,0.8299595141700404,0.3967611336032389,0.0,0.34103654126613053,0.4883883754817917
hormone,.,0.6642003709393682,0.6769154577908076,0.7657570794571097,0.7530364372469636,0.3522267206477733,0.754105377324612,0.7391307041614898,0.48820695834247924
HIT,.,0.3806347361634044,0.3080827882214582,0.5553552902687409,0.8178137651821862,0.2631578947368421,0.0,0.2835746662623341,0.48665199347965227
cyclo,.,0.6509946110310681,0.4989579249293329,0.6099047442498512,0.7651821862348178,0.29959514170040485,0.754105377324612,0.6315698006197682,0.4824798050478089
IF3,.,0.30131659595469124,0.27939992984049106,0.5191100878815321,0.8704453441295547,0.20242914979757085,0.0,0.24128788291187123,0.4807471189487703
FAA_hydrolase,.,0.8675045969417402,0.7766038670270946,0.6735521961497567,0.6465863453815262,0.3895582329317269,1.0,0.8467089109505757,0.48056458762240495
UPP_synthetase,.,0.8376941262626665,0.6780916613359222,0.6772074178141215,0.6761133603238867,0.41295546558704455,0.9434401439853326,0.8110951265014698,0.4805589221201119
