,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,sum_scores,weighted_combined_scores
Isochorismatase,.,0.8925265239837477,0.8772232233800845,0.7677405131155667,0.8136645962732919,0.36645962732919257,0.8059212066979152,0.8970796172917161
YgbB,.,0.9357294964392461,0.7737209120112848,0.6474542151009175,0.8679245283018868,0.4716981132075472,0.7985200080229554,0.8950058028748022
MCR_alpha,.,0.8866245821564206,0.870276058397971,0.8290663853751641,0.8385093167701864,0.422360248447205,0.8512756219308092,0.8917435566157708
Peptidase_S21,.,0.9618459049749453,0.7531667058424097,0.5648936258772121,0.7950310559006211,0.38509316770186336,0.7155142861064197,0.8913665698731988
rasgap,.,0.8352258724953082,0.8136018177544497,0.7182381522533351,0.9130434782608695,0.40372670807453415,0.79406563399577,0.8907656307728137
tms,.,0.9174549613593423,0.6617305231267473,0.6185023061194904,0.8136645962732919,0.37267080745341613,0.6888372323144766,0.8833435683442251
Peptidase_M24,.,0.9053288089325321,0.768549714017081,0.7398892708178646,0.8136645962732919,0.39751552795031053,0.773397066578666,0.8828452988623747
Zn_dep_PLPC,.,0.8864097363083164,0.8296116378071994,0.7866912071687442,0.8322981366459627,0.40993788819875776,0.8155149453352714,0.8823971375781616
RuvA,.,0.9556280133709946,0.7493797174123118,0.7792931879659727,0.8322981366459627,0.5217391304347826,0.8482928489957801,0.8821683011883835
IF4E,.,0.9296443037414773,0.7802240852464153,0.8264325191370381,0.8012422360248447,0.453416149068323,0.8316637905660635,0.882146081258702
Haloperoxidase,.,0.8399019291893361,0.7378359319909139,0.7365738248446344,0.8509316770186336,0.34782608695652173,0.734129927169379,0.8793231647928854
DSBA,.,0.9312114146335299,0.7982710439029476,0.8180226223706462,0.8260869565217391,0.4968944099378882,0.8595762558049436,0.8744083525950622
Dala_Dala_ligas_C,.,0.9608285466942176,0.6574211914649137,0.6602400785686848,0.8074534161490683,0.4658385093167702,0.7477171794951926,0.8712121336067674
RRF,.,0.9694223806183769,0.7780302436731176,0.7674165066742603,0.8322981366459627,0.5527950310559007,0.869921699240326,0.8710789682153821
Fapy_DNA_glyco,.,0.9290503181614251,0.6381467262137963,0.5847216231871071,0.7888198757763976,0.36024844720496896,0.6596931597441782,0.870715340133795
DMRL_synthase,.,0.907047575717364,0.8358014051032929,0.7476420245177662,0.8553459119496856,0.4779874213836478,0.8431987744167965,0.8686085264795507
Arginosuc_synth,.,0.8349351987008146,0.8117213821201908,0.7555772668088699,0.8260869565217391,0.32919254658385094,0.7497288612396082,0.8643659376300564
CASc,.,0.9174865563370047,0.7227140954321093,0.6923564594113648,0.7950310559006211,0.39751552795031053,0.7383537102244899,0.864317070005864
ENTH,.,0.8602933277726174,0.8712162762150997,0.8611651196439627,0.8385093167701864,0.42857142857142855,0.8558098936787863,0.8629557695108374
ribonuclease_T2,.,0.9384656215048056,0.7398991877562751,0.7472553343770643,0.8012422360248447,0.4658385093167702,0.7971770253587501,0.8604376284487284
ricin,.,0.9086526005826114,0.8415471806524047,0.7253524452377901,0.7763975155279503,0.37267080745341613,0.773282166668006,0.8594622067669447
START,.,0.9138089009371071,0.5949228237875119,0.779886036124148,0.7888198757763976,0.42857142857142855,0.73165187112036,0.8576407172922836
MoCF_biosynth,.,0.896994053825204,0.7891300373475402,0.7323559100658474,0.8490566037735849,0.46540880503144655,0.8113020598488657,0.8550956424990833
tRNA-synt_1_edit,.,0.980512217777862,0.7158713990963469,0.6120232130705258,0.7577639751552795,0.42857142857142855,0.7276974350957762,0.8548563564849685
OMPdecase,.,0.9083492887970529,0.7865444383504397,0.780011978954696,0.8136645962732919,0.453416149068323,0.8144752873647666,0.8544475439146465
ech,.,0.9249619280519169,0.766173052312675,0.6628680754028895,0.8260869565217391,0.453416149068323,0.77640084149089,0.8542472325670779
CPS,.,0.9420295349851189,0.792629737000183,0.6733170337812584,0.7763975155279503,0.4161490683229814,0.7648243625414756,0.853068782103321
dhfr,.,0.9359948942516099,0.6970148084306211,0.7287484132948827,0.8012422360248447,0.4658385093167702,0.7747627110750911,0.8525886526955139
OTCace,.,0.8694116383259717,0.7670349186450424,0.7446574518048091,0.8074534161490683,0.37267080745341613,0.751032711551271,0.8511726298154888
Mur_ligase,.,0.8874207755935116,0.7215388231606997,0.6964083429471996,0.8074534161490683,0.38509316770186336,0.7288108470844372,0.8507061740397107
peroxidase,.,0.8316366830328652,0.6949515526652572,0.6592654506208007,0.84472049689441,0.33540372670807456,0.6825036927928322,0.8491304883288713
Phage_integrase,.,0.9263521070690602,0.738227689414715,0.8042404563588144,0.84472049689441,0.546583850931677,0.8559394516357665,0.846760538335407
cyclo,.,0.9557227983039818,0.7801979680848269,0.5904860875370573,0.7763975155279503,0.4161490683229814,0.7361950910249566,0.8456574453331054
dNK,.,0.8938092800768391,0.7987933871346888,0.7374717669203694,0.8012422360248447,0.40993788819875776,0.7791203762734151,0.8432183510477932
Plectin,.,0.8747827845285713,0.7659641150199793,0.7792344939267589,0.8322981366459627,0.4409937888198758,0.7973779370042124,0.8421875768337505
Aldolase_II,.,0.9427941334445477,0.7978270521559724,0.6230750704817588,0.8136645962732919,0.4658385093167702,0.7798029639449962,0.8407159463456563
arginase,.,0.88567673282655,0.7751051215753874,0.5939709022574303,0.8074534161490683,0.35403726708074534,0.7001459040973733,0.8406695395648606
Cytidylyl_trans,.,0.9070918086860912,0.7224006894930683,0.6162300603785198,0.782608695652174,0.36645962732919257,0.692616478511316,0.8386587233631444
LMWPc,.,0.9234390501285916,0.8375251377680294,0.7124421734241599,0.8050314465408805,0.4591194968553459,0.8129207440723145,0.8380411344722005
Pro_CA,.,0.9019355083315957,0.7695682833189708,0.8025095192716507,0.8509316770186336,0.5279503105590062,0.8534021089174372,0.8359289282105465
phosfruc,.,0.8762867054652992,0.699966047689938,0.7236621336326704,0.8074534161490683,0.39751552795031053,0.7312569360333403,0.835445901177372
Heme_oxygenase,.,0.893487011304683,0.84611768393011,0.7838043427681252,0.8136645962732919,0.453416149068323,0.8314990018449595,0.8353297850875184
S_T_dehydratase,.,0.8721919963602586,0.6829898926584671,0.6951908827978628,0.8322981366459627,0.4161490683229814,0.7291286426392067,0.8347218582809274
Ald_Xan_dh_1,.,0.9430658502524439,0.7884248739846939,0.5994128562886424,0.8050314465408805,0.4591194968553459,0.7629050738529428,0.8298261193212508
MIP,.,0.9337453318420504,0.7240460706730405,0.45555463891407894,0.84472049689441,0.4472049689440994,0.6962949717814936,0.8288868997078174
Bacteriofer,.,0.8922042552115915,1.0,0.8932085741019725,0.8176100628930818,0.5031446540880503,0.9422956810341018,0.828769727377649
serpin,.,0.8719518745300248,0.6824675494267279,0.8317876021540022,0.8198757763975155,0.45962732919254656,0.7877038009942605,0.8279275495717574
TyrKc,.,0.916778828837368,0.7934132518477903,0.7932110791482213,0.7763975155279503,0.453416149068323,0.811397320954289,0.8278642467160666
Peptidase_C15,.,0.9059354325036493,0.8004126511530718,0.6716548032458801,0.7950310559006211,0.4161490683229814,0.7608442884700515,0.8269075028494357
Dehydratase_MU,.,0.8704100396201021,0.9374232808378377,0.6276712549165369,0.84472049689441,0.40993788819875776,0.7962862624220962,0.8250498179753936
cytochrome_b,.,0.8512887591388473,0.7475776332628192,0.7593692086390107,0.8385093167701864,0.42857142857142855,0.7735263776897301,0.8232066338165177
citrate_synt,.,0.8460882258156244,0.7082713050745653,0.7445399486400304,0.8509316770186336,0.43478260869565216,0.759240573132742,0.821752941361775
sugbp,.,0.9093540090867156,0.8163702368826545,0.7026404223239441,0.7950310559006211,0.4409937888198758,0.7872402898377321,0.8207614916040822
Fe-ADH,.,0.8181835415442361,0.7793883360756351,0.7724643474951053,0.8260869565217391,0.36645962732919257,0.7515081412622869,0.8194350317907323
Nitroreductase,.,0.9285827124920223,0.7012719057692823,0.6991729472805153,0.8385093167701864,0.5403726708074534,0.8025149670174655,0.8165133194125729
Ribosomal_L4,.,0.8838947760863933,0.9019561754028572,0.8440002972296835,0.8136645962732919,0.484472049689441,0.8797581316251539,0.8156848597716612
tRNA-synt_2d,.,0.8917366495421889,0.6488286453028301,0.6151170219120193,0.8136645962732919,0.4161490683229814,0.6893541515600937,0.8154866161433159
LysR_substrate,.,0.9478556488660563,0.6542610149129011,0.7693975264030148,0.7453416149068323,0.4720496894409938,0.7607468856089369,0.814302797395109
transcript_fac2,.,0.8913385528236432,0.8412337747133614,0.7569208615993405,0.8260869565217391,0.484472049689441,0.834855220176807,0.8137848919718683
Ribosomal_S7,.,0.8428529001029996,0.7320118049570397,0.7705399118891221,0.8616352201257862,0.46540880503144655,0.7900688854672436,0.8127057997806497
Binary_toxA,.,0.9071802746235459,0.7567186398182257,0.7945282424399872,0.7888198757763976,0.4782608695652174,0.8086916410463952,0.8109582998739601
CoA_trans,.,0.8302149090380593,0.6712110527827849,0.6882460352847848,0.8385093167701864,0.38509316770186336,0.69910385818799,0.8106057577003853
eIF6,.,0.8825804250156395,0.7787876413591349,0.6679051364688201,0.7763975155279503,0.37267080745341613,0.7219411095669857,0.8100732624321101
hexapep,.,0.9072371455833382,0.7592520044921531,0.6909647968881264,0.7763975155279503,0.422360248447205,0.7492720112998906,0.8098289761753908
KAS,.,0.8910731550112794,0.7560918279401404,0.588303263891124,0.8136645962732919,0.40993788819875776,0.7151774401303705,0.809063224986612
PTS_EIIA_2,.,0.8576519876400448,0.8103110553945027,0.6981174519897145,0.8238993710691824,0.41509433962264153,0.7664217848779481,0.805828617147735
SRP54,.,0.8968613549190221,0.7204680195356371,0.7949940352662176,0.7950310559006211,0.4782608695652174,0.7946901354899526,0.8055762459011222
PA_phosphatase,.,0.8250965226567585,0.6541826634281404,0.6017350303250618,0.8012422360248447,0.2981366459627329,0.6173670780606956,0.8054751254419633
Ribosomal_L1,.,0.9532267950686559,0.649037582595525,0.6943588852014796,0.782608695652174,0.515527950310559,0.7628016697559731,0.8054192866582305
ghf15,.,0.7156957530031026,0.7345190524693787,0.683686390766576,0.8881987577639752,0.2732919254658385,0.6577293859230785,0.8046646056278923
Flavin_Reduct,.,0.9401148793387802,0.8134189976233404,0.8183089188508106,0.7701863354037267,0.5217391304347826,0.8572183048980566,0.8041424683309055
Dwarfin,.,0.9160837393287963,0.7064169866018968,0.6640435673960827,0.7888198757763976,0.453416149068323,0.7396441325549845,0.8033523415405829
biopterin_H,.,0.826474063682837,0.6934367572932184,0.7739217243249926,0.8074534161490683,0.37888198757763975,0.7225821481494076,0.8019324171033331
bv,.,0.8944727746077484,0.720180730758182,0.7512990851440668,0.7577639751552795,0.40993788819875776,0.7413548582127049,0.8018926613550168
tyrosinase,.,0.8370710191907895,0.6347514952075024,0.7225699257957732,0.8385093167701864,0.422360248447205,0.7138406523311109,0.8012093937985222
ghf6,.,0.8131473021048574,0.6928099454151337,0.7509359109811675,0.84472049689441,0.40372670807453415,0.7314171699809108,0.7995728065183708
DNA_ligase_N,.,0.883206005573354,0.639713755909011,0.7493064033317038,0.8198757763975155,0.484472049689441,0.756418770639076,0.7985843924942514
Amidase_2,.,0.8287868160477211,0.7203635508892905,0.714314398188725,0.8238993710691824,0.389937106918239,0.7215759908180168,0.795664543334511
Peptidase_M17,.,0.8713515699544402,0.7352503329938118,0.7639957566894997,0.7701863354037267,0.40372670807453415,0.7451651879436546,0.7945295323712338
aminotran_4,.,0.9196602908001744,0.7042753793517728,0.7228487800252139,0.782608695652174,0.484472049689441,0.7695072492065759,0.794489531915806
uce,.,0.8687986957593222,0.6811616913473864,0.637716873995368,0.8364779874213837,0.44654088050314467,0.7192577258264753,0.7936355035845828
DNA_polymeraseX,.,0.8962610503434374,0.7548120870223829,0.7437117872553605,0.7950310559006211,0.4720496894409938,0.7863544706205854,0.7933791552713013
Recep_L_domain,.,0.8537405294054458,0.6272036355088958,0.6196811547979327,0.8427672955974843,0.4276729559748428,0.684289361756692,0.7919200328844281
Amidase,.,0.8170018893796643,0.8523596855493774,0.626143138342656,0.8074534161490683,0.3167701863354037,0.7013690269104605,0.7904431756179175
GAF,.,0.803814145703399,0.7418840920368783,0.7688109312699323,0.8553459119496856,0.42138364779874216,0.7615658048825338,0.7898559153990216
Clp_N,.,0.8151125097154557,0.7519914335710013,0.7958455591802215,0.8742138364779874,0.4779874213836478,0.8050564881704401,0.7885330219572053
int,.,0.8919388573992278,0.8637728851628389,0.7787247764764111,0.7639751552795031,0.4409937888198758,0.8135694112883132,0.7862712033876725
Astacin,.,0.9328543534719722,0.7077489618428305,0.6243761792275043,0.7515527950310559,0.43478260869565216,0.7124552954415437,0.7861630824354832
Spermine_synth,.,0.8696201651785433,0.6965969338452294,0.6531357980968017,0.7701863354037267,0.37267080745341613,0.6811812446308964,0.7839482005399601
actin,.,0.8420819826480384,0.6810049883778657,0.733477042939063,0.782608695652174,0.37888198757763975,0.7007816197484918,0.7823716699725067
cah,.,0.920905132920071,0.5661939460419478,0.4496957845749226,0.7577639751552795,0.36645962732919257,0.5754689325496118,0.7816110133134453
ATP-synt_g,.,0.9148894491731595,0.7167593825903034,0.5634573290306895,0.8012422360248447,0.45962732919254656,0.714091154208784,0.7798827530012679
Extradiol_dioxy,.,0.8623406823251376,0.7040925592206649,0.7631819810987547,0.7888198757763976,0.43478260869565216,0.7482211749094035,0.7795797551593239
Cys-protease-3C,.,0.9111106898447424,0.7829141528898657,0.6045228821013602,0.7639751552795031,0.4161490683229814,0.722057081398393,0.7791572189220654
glnasn,.,0.8355039082987369,0.7068087440257,0.6919036329807253,0.7763975155279503,0.34782608695652173,0.6798579954461155,0.7783879988554602
Hpr_kinase,.,0.8614939369237867,0.7736947948496967,0.7288442418634813,0.8427672955974843,0.4968553459119497,0.8010219185477635,0.7772914635954501
COX1,.,0.7480110961561551,0.8913787249601722,0.8025205291992679,0.84472049689441,0.3416149068322981,0.7745545420991812,0.7767151542410301
aconitase,.,0.7776282282168427,0.7030217555956039,0.7343154853711246,0.8385093167701864,0.36024844720496896,0.6992613611571454,0.7763410256445249
NusB,.,0.7649965561474349,0.7991329102353163,0.7695702326543482,0.8930817610062893,0.4276729559748428,0.7837532664115493,0.7760470391892426
AP_endonucleas1,.,0.9216507743929024,0.719318864425816,0.7647426671100815,0.7142857142857143,0.43478260869565216,0.7487697296854524,0.7730444385588153
Ribosomal_L5_NC,.,0.9122923420093142,0.7785787040664436,0.7447055962618112,0.8012422360248447,0.5341614906832298,0.8246515815609299,0.7715555475481269
pgk,.,0.8289953429002926,0.8583405155527706,0.7949093700737048,0.782608695652174,0.391304347826087,0.7843512863144699,0.7706926643988834
ghf22,.,0.7670439106999553,0.6138055316148263,0.6413180410170058,0.8679245283018868,0.3584905660377358,0.6413002426541566,0.7704142683311115
tubulin,.,0.8017225581821514,0.743163832954636,0.6649099758115343,0.8198757763975155,0.35403726708074534,0.6887271003418909,0.7694422337512742
Topoisomerase_I,.,0.9090380593100922,0.6253493170362253,0.7491030841108983,0.8074534161490683,0.546583850931677,0.7778123320367096,0.7691341981591068
tRNA-synt_2b,.,0.9047537803390774,0.6067538979863689,0.7281715621395519,0.7453416149068323,0.4472049689440994,0.7057554063425081,0.7673453533684044
DUF28,.,0.943268058109483,0.6525895165713403,0.6288691887482529,0.7950310559006211,0.5403726708074534,0.7506474256388612,0.7668829664948713
RNase_U2,.,0.8652411012745415,0.6274386899631758,0.6448174333418893,0.8113207547169812,0.44654088050314467,0.6928158276974848,0.7645954409964013
adeno_fiber,.,0.9476471220134848,0.7026822324949733,0.5714170655335827,0.7204968944099379,0.422360248447205,0.6820213240485379,0.7645213948124826
cryst,.,0.9051771530397528,0.6507351980986741,0.7165511014281718,0.7639751552795031,0.4720496894409938,0.7325220327687438,0.7644266495130276
DNA_topoisoIV,.,0.7698432257208395,0.746115072213951,0.7653665502210176,0.8322981366459627,0.36645962732919257,0.7225521965788928,0.7631369301066576
GFP,.,0.9069211958067146,0.6874820444514106,0.6664726566529521,0.7391304347826086,0.422360248447205,0.7022950057628139,0.7623296507854534
THAUMATIN,.,0.9173412194397579,0.6856277259787446,0.6375849083124301,0.7639751552795031,0.4658385093167702,0.7191423899412385,0.7601064279861061
laminin_G,.,0.9169368037256799,0.6983467836715543,0.7081166912689317,0.7267080745341615,0.4409937888198758,0.726419834598572,0.7591154584618051
E2_N,.,0.908526220671962,0.7277285904567877,0.7318422029553178,0.8136645962732919,0.5590062111801242,0.8140475722621284,0.7580957910112504
transketolase_C,.,0.8005409060175795,0.7033090443730594,0.582567245051028,0.8805031446540881,0.42138364779874216,0.6903397065671909,0.757742721624705
Ribosomal_S8,.,0.781583919420169,0.6397137559090105,0.5772389579728813,0.8930817610062893,0.4088050314465409,0.6594953595997403,0.7571162126224238
fibrinogen_C,.,0.9094677510063001,0.5789913552195174,0.5640842619299375,0.7701863354037267,0.4409937888198758,0.646614405596294,0.7564789906791539
RGS,.,0.7512211458866499,0.7055551202695288,0.7903005836834484,0.8867924528301887,0.4339622641509434,0.7533503519227737,0.7548708112755764
DNA_photolyase,.,0.778102152881778,0.7517302619551293,0.6786541249652871,0.8385093167701864,0.37267080745341613,0.701347388367005,0.7491886979247903
SCP,.,0.7969896305283313,0.6505001436443907,0.5918129372633992,0.8805031446540881,0.4339622641509434,0.6782182970223876,0.7472478691000767
ldh,.,0.7639728788711747,0.7948235785734807,0.7662102099010092,0.8012422360248447,0.33540372670807456,0.7160836357596707,0.7449756535642329
hemopexin,.,0.8964190252317492,0.7207814254746802,0.6941468961422019,0.7453416149068323,0.4472049689440994,0.7309095005583057,0.7438931498073923
capsid_n,.,0.7715240785324765,0.6644728250933694,0.6483636274496754,0.8867924528301887,0.4276729559748428,0.6940327045400212,0.7435189498194561
icd,.,0.8554340202081477,0.6710543498132651,0.588132801823643,0.7888198757763976,0.40372670807453415,0.6618624866151055,0.7427649162761668
GroEL,.,0.881860059524938,0.7458800177596699,0.5093439184132906,0.8012422360248447,0.43478260869565216,0.6850065089912591,0.7402118393574673
PBP,.,0.879616816110911,0.7142521350779633,0.6836249730170458,0.7639751552795031,0.4472049689440994,0.725567621556723,0.7399859007539966
cat3,.,0.9249935230295794,0.6415419572200926,0.6834147869772734,0.7763975155279503,0.5403726708074534,0.7529603730465795,0.7397539540104201
Trypan_glycop,.,0.8121994527749868,0.7573715688578947,0.7066624984947665,0.84472049689441,0.45962732919254656,0.7578252734504429,0.7394558573748384
MutS_D2,.,0.8179181437318723,0.6567160281020676,0.6550572414576484,0.8301886792452831,0.4339622641509434,0.6922835649647215,0.7374178959632419
6PGD,.,0.7700327955868136,0.9025829872809441,0.8015254542429519,0.8322981366459627,0.40993788819875776,0.8054869660920859,0.7367094526374016
TNF,.,0.8320474177424758,0.5911619525190002,0.69324784156507,0.7924528301886793,0.42138364779874216,0.6699792341473783,0.7366707268192606
Transpeptidase,.,0.8713073369857128,0.6212750398286742,0.5428449798738907,0.8012422360248447,0.4409937888198758,0.6515070322167251,0.734719696989663
lipase,.,0.7453444800414527,0.8070725273577247,0.7412138763603543,0.8012422360248447,0.3105590062111801,0.6963513457924408,0.7329072536373152
Glyco_transf_28,.,0.845519516217702,0.9018778239180936,0.5698339568647915,0.782608695652174,0.37888198757763975,0.722074641572255,0.7322547909611872
voltage_CLC,.,0.7461217164919465,0.8597769594400482,0.7963259296109625,0.8260869565217391,0.37267080745341613,0.7649856309395634,0.728024918027312
NHase_alpha,.,0.8720845734362066,0.749275248765965,0.7011845032545078,0.8012422360248447,0.5093167701863354,0.7762594562014143,0.7272020948781497
ptpase,.,0.8950414842056708,0.5571574081328852,0.5925173808203148,0.7515527950310559,0.4409937888198758,0.6373272435840484,0.7265640301885361
VAT-N,.,0.9099985466310275,0.6994175872966143,0.6452491606081056,0.7701863354037267,0.5093167701863354,0.7415352432311303,0.7253623429964041
RNA_pol_A_bac,.,0.9434955419486519,0.5408864164642592,0.5476560113456729,0.7639751552795031,0.5217391304347826,0.6655774376309675,0.7252624502246275
DAO,.,0.8092042488925961,0.6331583483507018,0.7240252694334526,0.8012422360248447,0.422360248447205,0.690931586865433,0.7248907712684812
mofe,.,0.7694261720156964,0.7462456580218848,0.7592375498530098,0.8322981366459627,0.422360248447205,0.7399205108814825,0.7166835681673481
Fe_hyd_lg_C,.,0.7425830789937632,0.6101230118310751,0.6398339257914767,0.84472049689441,0.35403726708074534,0.6211944068006404,0.7166575885212867
Topoisom_bac,.,0.9387689332903641,0.5829872809423083,0.6081161273458099,0.7888198757763976,0.5838509316770186,0.7304354027894667,0.7152063828347408
PARP,.,0.8869026179598491,0.6600851419467773,0.736572827429589,0.7515527950310559,0.4968944099378882,0.7407769124278425,0.7136539548818103
annexin,.,0.7998142215313454,0.7538718692052568,0.8201577043618072,0.8260869565217391,0.4906832298136646,0.7964445619007456,0.7131195763372301
Jacalin,.,0.7654262478436429,0.5751260153046577,0.6483292166306069,0.8238993710691824,0.3710691823899371,0.6185803941236323,0.7127212033484471
lyase_1,.,0.7663677781779809,0.819269241818798,0.5601363972747092,0.8136645962732919,0.32298136645962733,0.6531762940359176,0.7084181697653725
alk_phosphatase,.,0.7496477159990649,0.6132570712215016,0.6506182457978232,0.8012422360248447,0.32298136645962733,0.6023990092815237,0.705285715099355
NO_synthase,.,0.7735651140894644,0.6198908302645694,0.7289968080033197,0.8260869565217391,0.42857142857142855,0.6864112364454322,0.7037553384617965
MATH,.,0.8543913859452903,0.59267674789104,0.6062110837900375,0.7735849056603774,0.44654088050314467,0.6500124254751543,0.6980358025438335
oxidored_q6,.,0.8461198207932866,0.7491446629580313,0.3856442599166936,0.8136645962732919,0.40993788819875776,0.6258320667211298,0.6902330443055644
FAA_hydrolase,.,0.8456711721104813,0.5694585912403058,0.5730610548822642,0.7763975155279503,0.43478260869565216,0.6240279276570333,0.6897079070110691
CBD_6,.,0.8734621144622852,0.5985792264096764,0.4440110846570214,0.7924528301886793,0.4528301886792453,0.6106782167463212,0.6888862467234039
lipocalin,.,0.8368308973605555,0.8075948705894678,0.7770365747877338,0.7421383647798742,0.44654088050314467,0.7682003362915621,0.6880840015965956
Peptidase_M16,.,0.7596064529582378,0.6818146203870579,0.5299041142718469,0.8509316770186336,0.38509316770186336,0.6268284310992236,0.6858352135599008
Mur_ligase_C,.,0.7284032530189001,0.6579957690198257,0.6387492369295376,0.8553459119496856,0.3836477987421384,0.6467612828821302,0.6855961445866833
subt,.,0.8009074077584628,0.7614458460654497,0.6676822142061595,0.7888198757763976,0.4161490683229814,0.7067306359554414,0.6855554826065168
cytochr_c552,.,0.7102866928273083,0.6538953746506858,0.6710069438117359,0.8012422360248447,0.2919254658385093,0.5991033314216818,0.6848112480476308
proteasome,.,0.8554340202081477,0.7056595889158794,0.6248654113073031,0.7701863354037267,0.4658385093167702,0.7021606803372035,0.6836202738754721
TIMP,.,0.901012934983855,0.660685836663274,0.6220848483332599,0.7391304347826086,0.5031055900621118,0.7035771595391586,0.6782427097347912
NTP_transf_2,.,0.8212798493551465,0.6612604142181848,0.7090606678852265,0.7701863354037267,0.453416149068323,0.6997808761656932,0.6763390817304847
Fz,.,0.703430582674578,0.5233879182010508,0.595876329434374,0.9056603773584906,0.41509433962264153,0.6044006190304785,0.6744500255743584
Egg_lysin,.,0.7186909568854936,0.6767217738776166,0.7423202781805907,0.8679245283018868,0.44025157232704404,0.7105579700475722,0.6735557423759871
leukocidin,.,0.849803795188717,0.48204445140902186,0.5222808902604454,0.7204968944099379,0.36645962732919257,0.5333748785869991,0.6734823633040724
MurB_C,.,0.7728510675942952,0.7263966152158586,0.6421937714269208,0.8553459119496856,0.4716981132075472,0.7184818313326086,0.6725274167650569
mutT,.,0.7557708226700284,0.5244587218261139,0.5489916651778969,0.8427672955974843,0.39622641509433965,0.5779947463283517,0.6723439508075555
aakinase,.,0.8284076763157728,0.7308104155240411,0.5852979756349151,0.8260869565217391,0.5031055900621118,0.7203150487577157,0.6689841254312714
Fimbrial,.,0.873594813368467,0.6470265611533362,0.5831632389028082,0.7672955974842768,0.4968553459119497,0.6831907883090153,0.6677703386126208
WD40,.,0.823731619621745,0.6103841834469456,0.5619962118943815,0.7763975155279503,0.43478260869565216,0.6268081117431348,0.6574423473200193
fbpase,.,0.840344258876609,0.6689910940479,0.5835020531213279,0.7639751552795031,0.453416149068323,0.6629368214446524,0.6554993850653129
aldedh,.,0.7216735227768194,0.8618140980438243,0.6670381142594943,0.7888198757763976,0.32298136645962733,0.6812222873342274,0.6554293047734958
ku,.,0.7248646155207168,0.6629580297213316,0.717901831572429,0.8571428571428571,0.453416149068323,0.7001599584498384,0.652021226203635
