,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,sum_scores,weighted_combined_scores
ghf15,.,0.8432747394676194,0.9314585188737404,0.7437653305113981,0.6199376947040498,0.2523364485981308,0.7711711213235832,0.844315142746265
NTP_transf_2,.,0.8964565226406934,0.8518188668904543,0.8824426905971271,0.6230529595015576,0.3987538940809969,0.8776943621580642,0.8441017075192822
PEPCK_ATP,.,0.8496880720900059,0.6880694663287028,0.7322461284531125,0.6635514018691588,0.32710280373831774,0.7182192972281765,0.8434151836922161
Gly_radical,.,0.7694636498823976,0.8439919161471557,0.8144205856111634,0.6853582554517134,0.2554517133956386,0.7621827061743595,0.8430771419122841
GATase_2,.,0.895224214848124,0.7954374186476671,0.6717501482054737,0.6666666666666666,0.38006230529595014,0.7786462109970209,0.8423707734425318
urease,.,0.8710964577075521,0.6484551620195977,0.7104046713454402,0.6448598130841121,0.3364485981308411,0.6981181460911866,0.8354660564194107
6PGD,.,0.9290475090201376,0.8421079673905603,0.8003280266340497,0.6261682242990654,0.43613707165109034,0.8700694643394846,0.8328817397936087
ATP-gua_Ptrans,.,0.875788706610028,0.8298965540864572,0.7832434195131106,0.6479750778816199,0.37694704049844235,0.8212592368555108,0.8302096190531489
tms,.,0.7941305416822186,0.6705829965061355,0.7712507042294201,0.7053291536050157,0.329153605015674,0.7222031021126027,0.8260569877413614
PK,.,0.916881431846862,0.8337329588271596,0.7599363209416542,0.6292834890965732,0.4174454828660436,0.8389331496146724,0.8212763051448213
biopterin_H,.,0.8347818874452719,0.8610330889908903,0.9246749602484953,0.6677115987460815,0.4012539184952978,0.8927236863648642,0.8211223209555337
Pept_C1-like,.,0.8702492461001606,0.7862745769678735,0.8643715651892184,0.6666666666666666,0.43613707165109034,0.8659633494768905,0.8210514372102409
Beta_elim_lyase,.,0.8275598528340118,0.8862951291361217,0.8270171205163643,0.6479750778816199,0.32398753894080995,0.8208457310386168,0.8206655132275227
thymid_phosphorylase,.,0.8609713903157197,1.0,0.6715451350306972,0.660436137071651,0.3333333333333333,0.8263198915289417,0.819902460285403
Glu_syn_central,.,0.7906646760156171,0.6465540864561261,0.8130249019077779,0.6884735202492211,0.32710280373831774,0.7203200830502593,0.8159448410873206
ldh,.,0.8449928609091825,0.8813283551414671,0.9486652786943321,0.6573208722741433,0.4205607476635514,0.9185302396377023,0.812751640899774
chorismate_bind,.,0.8932009787367661,0.6525484688634695,0.823918455523722,0.6199376947040498,0.40809968847352024,0.7739924085202738,0.8091899967510616
tyrosinase,.,0.78418024871289,0.7505994382407365,0.8078340583038361,0.7115987460815048,0.3573667711598746,0.7796385918150598,0.8031842780749561
NO_synthase,.,0.8868617030730677,0.7689936288278375,0.7803691248048111,0.5950155763239875,0.35514018691588783,0.7693835350753553,0.7973148223150991
rasgap,.,0.8694553555030244,0.9776837706378032,1.0,0.6386292834890965,0.4672897196261682,1.0,0.7970979184502597
Sec1,.,0.8531539377566074,0.6929163526752098,0.7921613815277408,0.6947040498442367,0.4485981308411215,0.8081074627904068,0.7957989418584311
fbpase,.,0.90156645279017,0.8634479687607003,0.797410879673152,0.6175548589341693,0.4169278996865204,0.8550603991423362,0.7950277715227565
WD40,.,0.8941281718595406,0.7653456189628043,0.6416995408893528,0.6199376947040498,0.35202492211838005,0.723297401988475,0.7939247383003724
Haloperoxidase,.,0.7521639443328652,0.7457182982804732,0.7892186842930969,0.7084639498432602,0.3072100313479624,0.7353593369364997,0.7904475065040109
Fapy_DNA_glyco,.,0.798559147811765,0.6453894635884136,0.6938250292814468,0.6990595611285266,0.3385579937304075,0.6835189863665632,0.7871712757135035
AFOR,.,0.8184804696988548,0.8106117695416865,0.7490224381948598,0.6292834890965732,0.29283489096573206,0.7343248999307573,0.7841112142093576
Ald_Xan_dh_2,.,0.8345626788475552,0.7935534698910751,0.7012310121890913,0.6137071651090342,0.2803738317757009,0.7030682122016457,0.7828617830187248
lipase,.,0.86003827263625,0.7080735767623507,0.6785571715980269,0.6261682242990654,0.3333333333333333,0.6960450305334521,0.7822931330107813
cytochr_c552,.,0.8520104983144635,0.7522264848941591,0.6771448941027246,0.6355140186915887,0.3395638629283489,0.7165108238786984,0.7746638306373405
annexin,.,0.8605922186872367,0.929968486675346,0.8564757529846191,0.6489028213166145,0.438871473354232,0.9111815767649443,0.7723734678712281
PAP2,.,0.8103697515833377,0.6574981160512507,0.8109112555121244,0.7040498442367601,0.42679127725856697,0.7788413456802852,0.7704416890784451
Cu_nir,.,0.8570019373300393,0.7363156813043814,0.7627042487494669,0.6510903426791277,0.40809968847352024,0.7811169372165774,0.7696604254334733
Bacterial_PQQ,.,0.8435206085704637,0.6162567650887213,0.7153941121393739,0.6105919003115264,0.32087227414330216,0.6555380853442839,0.7634880409858718
Extradiol_dioxy,.,0.8185130547606775,0.7170994039871208,0.7396895341801842,0.658307210031348,0.3573667711598746,0.7305576173012649,0.760127586128999
Fe_hyd_lg_C,.,0.8444596508066284,0.8149962321024828,0.747506862609124,0.6386292834890965,0.37383177570093457,0.7828310236419698,0.758472434055196
NiFeSe_Hases,.,0.8339346758378804,0.7049222442967754,0.8572189049141563,0.6355140186915887,0.3987538940809969,0.7872750231880754,0.7574815502257659
Mur_ligase,.,0.7847934403308272,0.8129238884702299,0.7896189071137016,0.6739811912225705,0.3448275862068966,0.7774270580514053,0.7567486647024667
NMT,.,0.8690791461528891,0.7125779269712973,0.829229274326124,0.6261682242990654,0.43613707165109034,0.8047124993129041,0.7530770270630266
tRNA-synt_2b,.,0.8282174786271617,0.6993560320613871,0.8027990435977096,0.64576802507837,0.3887147335423197,0.7606237124538533,0.7519997187078478
AP_endonucleas1,.,0.8023301281481612,0.6999040898814874,0.5162891292027909,0.7084639498432602,0.3322884012539185,0.6362643730319145,0.744234420994287
CODH,.,0.8102631095628269,0.7907789271768214,0.7719484766510212,0.6666666666666666,0.38317757009345793,0.7842191493604465,0.7436388389743097
RNA_dep_RNA_pol,.,0.845256503682112,0.764489278618898,0.7867493614236746,0.6292834890965732,0.3987538940809969,0.784910080251205,0.7388988056985916
ENTH,.,0.7225204249092061,0.806038912105227,0.8669064578372437,0.7366771159874608,0.3824451410658307,0.8215592710557812,0.7368448677088495
sugbp,.,0.8109118485209345,0.8191066657532349,0.6875662258929696,0.6551724137931034,0.3448275862068966,0.7413863781567002,0.7339260101147821
Sec23_NC,.,0.795617605412675,0.6485236692471119,0.7596801239032753,0.6791277258566978,0.3925233644859813,0.7242482855006113,0.7277572319956369
CoA_trans,.,0.834470848218782,0.7852640953620609,0.7594145954605718,0.658307210031348,0.4263322884012539,0.8008859945132453,0.72395561593336
aakinase,.,0.8496910343683535,0.8400870041789362,0.8586305853106699,0.6112852664576802,0.4263322884012539,0.8506318853142939,0.7195321333866964
Peptidase_S11,.,0.762454899312159,0.7315886826060178,0.5937697268248047,0.7084639498432602,0.322884012539185,0.6606355349763792,0.7188726939114312
PA_phosphatase,.,0.7898707854184811,0.7156607522093612,0.603268846479014,0.677115987460815,0.335423197492163,0.661522019804766,0.7111308358282097
ech,.,0.7611544591175965,0.6668493526067045,0.6468243981341413,0.7304075235109718,0.3824451410658307,0.688520420611988,0.7105060358556399
ghf33,.,0.8366866324227289,0.7301500308282544,0.6949296620404193,0.6043613707165109,0.34579439252336447,0.6983856774156468,0.7095288012192944
Spermine_synth,.,0.8035298508789079,0.6955710077413193,0.7743651159668604,0.6394984326018809,0.3730407523510972,0.7285346838725877,0.7094358240923114
TyrKc,.,0.814842791888097,0.7512160032883466,0.6840978734340529,0.6489028213166145,0.3761755485893417,0.7241516521777434,0.7017529121441358
ricin,.,0.7111186155495914,0.6361581146811015,0.5920838392241249,0.7272727272727273,0.2884012539184953,0.5938421706070405,0.6991935632622156
ATP-synt_g,.,0.7641996812588498,0.7454785229841794,0.8223565561808028,0.7115987460815048,0.438871473354232,0.8085026748174785,0.6985332559072708
ATP-sulfurylase,.,0.7995989075117454,0.7954887990683017,0.8575997983972313,0.6261682242990654,0.3894080996884735,0.802707065315421,0.6977279557550792
cah,.,0.7479960186979009,0.5561587997533808,0.5801083356601672,0.6959247648902821,0.31347962382445144,0.5688681206680931,0.6878461551118257
Peptidase_S21,.,0.6233285344424103,0.5362231965472427,0.7560871166577176,0.7774294670846394,0.2946708463949843,0.607151709468423,0.6874163545986111
Peptidase_M24,.,0.7492786852223782,0.680413783654176,0.560257821147084,0.6896551724137931,0.29780564263322884,0.6029485814866857,0.6858007599314506
leukocidin,.,0.8185249038740676,0.6641775707337126,0.7021762890015902,0.6175548589341693,0.3667711598746082,0.6810013503313243,0.6831235216470144
psaA_psaB,.,0.8236555699719768,0.82083647324793,0.9043949025870819,0.6635514018691588,0.5233644859813084,0.9115853160429739,0.673359751399137
p450,.,0.758011481790875,0.9376412961567454,0.9618294462572488,0.6230529595015576,0.3862928348909657,0.8835151764510896,0.6664057805944424
ku,.,0.8587881911735954,0.6498253065698485,0.8731615258867875,0.6542056074766355,0.5700934579439252,0.8587906261693157,0.6634359602722877
TonB_dep_Rec,.,0.8477300061022933,0.5290299376584282,0.4824979809035032,0.6261682242990654,0.367601246105919,0.5523291184311222,0.6614476752468669
Topoisom_bac,.,0.7395505631291138,0.5930499417688608,0.7572705109127164,0.7021943573667712,0.4043887147335423,0.6920907865016179,0.6602556642864217
Endonuclease_3,.,0.6626705531758585,0.6051414674248168,0.6733962245915719,0.7429467084639498,0.31347962382445144,0.6111787694630747,0.6513992709024143
Dala_Dala_ligas_C,.,0.6228871549686295,0.4903404809207446,0.6938081161111084,0.780564263322884,0.31347962382445144,0.5718845633832439,0.6507641956145932
Ala_racemase_N,.,0.6683107311495416,0.6368089333424709,0.5356558791374294,0.7523510971786834,0.2852664576802508,0.562651999836492,0.6480840012089593
subt,.,0.7143474989483911,0.772521751044738,0.3588792769561359,0.7523510971786834,0.29153605015673983,0.5672273027452425,0.6446411368555606
CPS,.,0.728341301862088,0.5925703911762761,0.41235037259797575,0.7335423197492164,0.31347962382445144,0.522725313133841,0.6445471150853136
hormone_rec,.,0.6742945334115373,0.7072001096115671,0.768426204782889,0.7084639498432602,0.32601880877742945,0.6871866965505283,0.6434095050631158
DUF28,.,0.7206956614471322,0.6357299445091485,0.6628740525361396,0.7021943573667712,0.3573667711598746,0.6442347629916921,0.6398412035903811
THAUMATIN,.,0.584904821996694,0.442608070151407,0.644308196066802,0.780564263322884,0.25391849529780564,0.4926181865968323,0.6316472953652502
Ribosomal_L1,.,0.6220221696911528,0.5065766938412042,0.6327729278852966,0.799373040752351,0.335423197492163,0.5698857241871843,0.6305077715411823
tRNA-synt_1_edit,.,0.5613339731854563,0.39578338014661113,0.6937293685011005,0.8087774294670846,0.28213166144200624,0.5070457951513501,0.6253765248389734
OMPdecase,.,0.6729674327118472,0.6641261903130822,0.6498505503390105,0.6990595611285266,0.2884012539184953,0.601725205763333,0.6218699756390164
CASc,.,0.6640243143806764,0.5992840994724976,0.4817393616852872,0.7429467084639498,0.27586206896551724,0.5160399600893539,0.618577086429448
hormone,.,0.5037532066663111,0.49751661300267813,0.7052640118117804,0.8526645768025078,0.26332288401253917,0.5399142890110243,0.6144757452318551
COX3,.,0.7332557216406282,0.8305644995547046,0.9662079855603183,0.658307210031348,0.45454545454545453,0.8737695937196406,0.6138883174246514
eIF6,.,0.6277778765203893,0.6106734260464511,0.5678251873598796,0.7429467084639498,0.25705329153605017,0.5333032691808727,0.6117569245958514
lipoxygenase,.,0.7657608019479942,0.5966808248270259,0.6382900929202358,0.6510903426791277,0.38006230529595014,0.6251171379933858,0.6110199376821561
MCR_alpha,.,0.7507775980662246,0.7582208673015051,0.4705761055763139,0.6927899686520376,0.34796238244514105,0.6204136949779567,0.6083400790506195
fibrinogen_C,.,0.6961117134410417,0.5146948003014368,0.39765728151419366,0.7429467084639498,0.3103448275862069,0.4744886265767772,0.6064025997019866
Astacin,.,0.566597941809004,0.45147975611427926,0.6868122150970902,0.7836990595611285,0.2727272727272727,0.5150061510021287,0.6046173036198963
oxidored_q6,.,0.7236075810627469,0.6285024320065796,0.6416428581624877,0.658307210031348,0.329153605015674,0.6044960881415427,0.6043907155746092
MIP,.,0.6533067913193394,0.5490854285127129,0.6581383231833019,0.7554858934169278,0.3605015673981191,0.6025851230785417,0.6040365276170346
UPP_synthetase,.,0.6339720005450591,0.5810611769541755,0.5680187167974887,0.7586206896551724,0.30094043887147337,0.548090863026624,0.6011410642387698
ung,.,0.6604221839100888,0.5478865520312464,0.584092157948904,0.7241379310344828,0.30407523510971785,0.5391381176539228,0.5996410627961442
Cytidylyl_trans,.,0.6960998643276516,0.5766767143933722,0.6118940634549935,0.6927899686520376,0.335423197492163,0.5766884135443059,0.5922910050354794
GroEL,.,0.7020866288679949,0.7832431321504422,0.4817762759292926,0.7210031347962382,0.329153605015674,0.6191667038014108,0.5920128891177303
Sua5_yciO_yrdC,.,0.5368774031483093,0.3933513735699168,0.6248700338113438,0.8056426332288401,0.2507836990595611,0.4540468406672231,0.5874814732701031
formyl_transf,.,0.5328575914307212,0.42140508323628784,0.6236816405897425,0.8056426332288401,0.2445141065830721,0.46079260968935964,0.5860556834196087
Zn_dep_PLPC,.,0.6810751885490167,0.7773686373912457,0.4548573788579594,0.7147335423197492,0.2852664576802508,0.5768582781157803,0.5831370984156304
RuvA,.,0.5466706953652192,0.46030006165650983,0.7584662359520012,0.7931034482758621,0.30407523510971785,0.5562311860774801,0.5823016792377932
tRNA-synt_2d,.,0.6853853035446622,0.5783722682743107,0.6167157056033028,0.6833855799373041,0.31974921630094044,0.564774297387023,0.5796425660563207
Hydrolase,.,0.6309860239707563,0.6475303144481751,0.6421236198894662,0.7241379310344828,0.29780564263322884,0.5887750771784929,0.5785503569053655
FAA_hydrolase,.,0.784520910722855,0.7255429197780381,0.6373910148907551,0.6206896551724138,0.4012539184952978,0.6810801531167202,0.5748865078592862
Aldolase_II,.,0.5958534027691377,0.5454545454545514,0.5383186759003875,0.7617554858934169,0.26959247648902823,0.4945190008932704,0.565828593203878
Nitroreductase,.,0.5556997197684682,0.4780434335822475,0.7557593510808127,0.7899686520376176,0.3385579937304075,0.5787823729797191,0.5573511333563422
BChl_A,.,0.832503895396027,0.5553367130232308,0.7338133877991111,0.6137071651090342,0.5295950155763239,0.7199685444729437,0.5569481933866757
RhoGEF,.,0.5722440443393823,0.6150065081866188,0.6225208111145468,0.7931034482758621,0.3166144200626959,0.5793765710117387,0.555431934338517
Plectin,.,0.643442404422089,0.593375351099543,0.6075957714519127,0.7241379310344828,0.34169278996865204,0.5756142123704452,0.5441706465945378
START,.,0.5437765494196897,0.4352435431938131,0.6460968124311636,0.7648902821316614,0.25705329153605017,0.4685083776518731,0.5437031261168511
Bac_rhodopsin,.,0.6333469598137319,0.724874974309792,0.5594402332162335,0.7241379310344828,0.30407523510971785,0.5901147158241874,0.5432792212335863
Isochorismatase,.,0.6174928460977906,0.6140474070014451,0.6257188305684142,0.7398119122257053,0.329153605015674,0.5821176112871079,0.5431086686191376
Heme_oxygenase,.,0.586220073582994,0.6311228334589352,0.6144332746547227,0.7398119122257053,0.27899686520376177,0.5513351394286838,0.5379447285427202
gluts,.,0.6421686247326542,0.5899328629170413,0.3243255519234052,0.7711598746081505,0.30407523510971785,0.46224184027929177,0.5368314433760795
PGAM,.,0.5384770334559715,0.43656230732343,0.6138703354712062,0.7648902821316614,0.2445141065830721,0.44867043191339545,0.5354694253205965
dNK,.,0.6203958788783628,0.628022881413993,0.650331228749879,0.7021943573667712,0.3103448275862069,0.57603945771801,0.5235957230190176
cat3,.,0.7034611260212453,0.5551311913406922,0.4714028183569663,0.7210031347962382,0.40752351097178685,0.5545651257851522,0.5205261691599847
E2_N,.,0.5547162433570907,0.454339932862923,0.6906328836133375,0.7899686520376176,0.3510971786833856,0.5473346735083773,0.5200072890477437
RRF,.,0.5380386162605383,0.4623552784818839,0.6970342269800782,0.780564263322884,0.31347962382445144,0.5272784056203067,0.5196651603583489
TIMP,.,0.48982753615460717,0.35176748646982625,0.6447252348556168,0.8275862068965517,0.2852664576802508,0.44901995424886243,0.518643962205913
RNA_pol_A_bac,.,0.6719987676922073,0.4584161128999182,0.7068771783344121,0.670846394984326,0.3824451410658307,0.5676130705957756,0.5177825975166115
Topoisomerase_I,.,0.617931263293224,0.4703021168733357,0.6453523691019206,0.7429467084639498,0.3730407523510972,0.550923395854848,0.5167311661783074
adeno_fiber,.,0.5281238706313799,0.3721483866547984,0.6680199887567687,0.768025078369906,0.27586206896551724,0.4543130958872259,0.5150714430137059
Cys-protease-3C,.,0.4873747696828584,0.4041755155168934,0.6271744463269565,0.7899686520376176,0.22884012539184953,0.42393504566895335,0.5103834944167749
hemopexin,.,0.521589084596745,0.383160923477434,0.6733313352278676,0.7617554858934169,0.2664576802507837,0.45191817082199903,0.5071011116237083
GFP,.,0.6521722387122383,0.5435363430842007,0.49200248138981933,0.6896551724137931,0.3072100313479624,0.48377588379533815,0.5026082241796304
Dwarfin,.,0.5264175983032069,0.45815921079674576,0.6896740679329567,0.7492163009404389,0.26959247648902823,0.48722830148624224,0.4987147557488167
Pro_CA,.,0.656982978748615,0.6084469411522953,0.6542429478883838,0.7366771159874608,0.4482758620689655,0.6547201669355447,0.496287386214809
proteasome,.,0.5796201174247136,0.4695314105638221,0.6873342044125211,0.7272727272727273,0.329153605015674,0.5278644538444548,0.493529183073026
LysR_substrate,.,0.6214622990834711,0.44654723573337984,0.50049434572442,0.7021943573667712,0.2946708463949843,0.4352630714842617,0.48936254486389247
DSBA,.,0.5227976941625342,0.47376173186271664,0.6129884761044675,0.7899686520376176,0.30094043887147337,0.49023873835755655,0.48901072941340334
transcript_fac2,.,0.5235204900793298,0.5242858121531863,0.6292946052652115,0.774294670846395,0.2852664576802508,0.5049728207853235,0.48876930153749815
SIS,.,0.5262991071693061,0.4926012194286577,0.4850472039224558,0.7962382445141066,0.26959247648902823,0.437057435691783,0.4851161421491156
dhfr,.,0.5107589949582022,0.4236829485510786,0.5473235227317731,0.786833855799373,0.2601880877742947,0.4203757142873284,0.48214803286463725
blmb,.,0.5980040168494392,0.501455778584648,0.5255230016061679,0.7053291536050157,0.27899686520376177,0.45314487946087273,0.47988025445135
DNA_polymeraseX,.,0.49864031423848704,0.403319175172987,0.5619235045910786,0.8181818181818182,0.2946708463949843,0.43988883708204163,0.47832873480661714
GTP_cyclohydroI,.,0.6212786378259246,0.5352469685551897,0.4367674257449335,0.7492163009404389,0.34796238244514105,0.48617510826579613,0.47521398843035517
alpha-amylase,.,0.6629193845570505,0.7612351853120535,0.6907299607675547,0.6261682242990654,0.3395638629283489,0.6449493197016472,0.470297263132252
phc,.,0.4987143711971751,0.5253305473727525,0.5777525657057228,0.8087774294670846,0.2946708463949843,0.4921875853508015,0.46833473192515035
Dehydratase_MU,.,0.4701935552672271,0.4753887785161391,0.5846657060504326,0.7962382445141066,0.23510971786833856,0.43372756985550925,0.46813386096935566
VAT-N,.,0.4967740788795478,0.3366616428033204,0.5296185855135169,0.8244514106583072,0.30094043887147337,0.4039583508696632,0.4675690406450327
cyclo,.,0.4924402656571221,0.36438994313900697,0.5251543243477279,0.780564263322884,0.23824451410658307,0.3682869594350692,0.459452387253665
IF4E,.,0.49683332444649825,0.38663766527369103,0.5107048044401488,0.7931034482758621,0.25705329153605017,0.38600577575180545,0.45918210164441364
int,.,0.4949759759226015,0.496403370555599,0.5329227358055593,0.7648902821316614,0.22570532915360503,0.41472312538848416,0.4536665948790776
Pep_deformylase,.,0.4678800158778119,0.38555867644036895,0.5941846410528134,0.7711598746081505,0.2225705329153605,0.3847935196923318,0.44853039179214993
Binary_toxA,.,0.5384118633323262,0.4899636911694272,0.4588905077941943,0.7836990595611285,0.30094043887147337,0.4379231700368092,0.44705876159081775
YgbB,.,0.44196008033698875,0.32150441871617813,0.6111294715131389,0.780564263322884,0.20689655172413793,0.3525218457154619,0.4438502784232374
Ald_Xan_dh_1,.,0.4450556612101499,0.3601253682263517,0.6230737662508767,0.7836990595611285,0.2225705329153605,0.3820142315665963,0.4412212418970527
RNase_U2,.,0.4091261871330477,0.25238062615606205,0.5650027222150354,0.8307210031347962,0.21316614420062696,0.31522046640264634,0.4390310308230787
Bcl-2,.,0.3828122685720041,0.433547989312878,0.5519399225860032,0.8495297805642633,0.19435736677115986,0.37292389327771475,0.4318162046038054
Ribosomal_L5_NC,.,0.485819573550409,0.3972905391518862,0.5840739394928415,0.7899686520376176,0.29153605015673983,0.42847480842471153,0.43137493806282684
Flavoprotein,.,0.47290107767686274,0.4126704117284436,0.47749822279794274,0.786833855799373,0.23197492163009403,0.3605893430848694,0.42432965671634115
ribonuclease_T2,.,0.5316489818649318,0.4167123381516807,0.49852574920484494,0.7460815047021944,0.28213166144200624,0.3985270659108626,0.42031475985152883
PARP,.,0.5878759871792593,0.4905288757964034,0.428448905784532,0.7147335423197492,0.30094043887147337,0.417828269600341,0.419606549631054
NHase_alpha,.,0.5103057663710312,0.4411180379530115,0.5643864329490553,0.7836990595611285,0.329153605015674,0.4610212600679772,0.4163427304034583
SCP,.,0.3755221015587508,0.272658765499763,0.5213672148663046,0.8652037617554859,0.21316614420062696,0.30607248819084737,0.4163397738516785
