Rank              Template      Weighted Combined Scores
160                   E2_N      0.6132
161                Dwarfin      0.6100
162                  cyclo      0.6061
163                    int      0.5991
164           TonB_dep_Rec      0.5988
165                     bv      0.5954
166          formyl_transf      0.5915
167           NiFeSe_Hases      0.5873
168        Glu_syn_central      0.5868
169            adeno_fiber      0.5841
170                    phc      0.5821
171              hemopexin      0.5776
172                   Sec1      0.5709
173                   IF4E      0.5678
174                   p450      0.5630
175              laminin_G      0.5616
176                   TIMP      0.5573
177                   PAP2      0.5478
178             PTS_EIIA_2      0.5404
179                   RuvA      0.5386
180                   AFOR      0.5365
181                  cryst      0.5362
182           Ald_Xan_dh_2      0.5358
183               capsid_n      0.5337
184          Bacterial_PQQ      0.5335
185                   dhfr      0.5239
186        Phage_integrase      0.5096
187                    PBP      0.5069
188                    RGS      0.4965
189               RNase_U2      0.4940
190          alpha-amylase      0.4910
191           Ald_Xan_dh_1      0.4792
192           lipoxygenase      0.4743
193                     ku      0.4723
194         Recep_L_domain      0.4683
195                  VAT-N      0.4682
196                  ghf22      0.4660
197                  Clp_N      0.4637
198                    uce      0.4616
199           Ribosomal_S7      0.4601
200           Flavoprotein      0.4589
201               Fimbrial      0.4560
202                   YgbB      0.4559
203        Ribosomal_L5_NC      0.4532
204                  Bcl-2      0.4506
205         Dehydratase_MU      0.4488
206           Ribosomal_S8      0.4472
207              lipocalin      0.4436
208                    BAG      0.4378
209        Pep_deformylase      0.4374
210              Egg_lysin      0.4333
211                  LMWPc      0.4330
212                phoslip      0.4294
213                 BChl_A      0.4277
214                   NusB      0.4254
215            Bacteriofer      0.4252
216        Cys-protease-3C      0.4221
217                    SCP      0.4167
218                   MATH      0.4130
219                hexapep      0.4123
220          Flavin_Reduct      0.4083
221                    GAF      0.4023
222              psaA_psaB      0.3925
223                   UreE      0.3842
224           Mur_ligase_C      0.3830
225       Histidine_kinase      0.3789
226          MoCF_biosynth      0.3738
227                MutS_D2      0.3725
228          DMRL_synthase      0.3720
229                  CBD_6      0.3693
230               rnasemam      0.3685
231              Amidase_2      0.3632
232          Ribosomal_L14      0.3620
233                    HIT      0.3576
234                     Fz      0.3573
235                  DHHA2      0.3563
236               Orbi_VP7      0.3518
237                   mutT      0.3517
238                 MurB_C      0.3498
239                   intb      0.3487
240        transketolase_C      0.3480
241                  DUF50      0.3480
242             gln-synt_N      0.3448
243                DNA_PPF      0.3446
244          Frataxin_Cyay      0.3443
245                 DUF101      0.3439
246              Band_41_M      0.3404
247                     C2      0.3396
248                   cytc      0.3395
249              Rhodanese      0.3388
250          RuBisCO_small      0.3362
251          dCMP_cyt_deam      0.3312
252           Ribosomal_L4      0.3309
253                  EF_TS      0.3300
254                    TNF      0.3262
255                     PX      0.3246
256             Hpr_kinase      0.3162
257               Syntaxin      0.3124
258                     CH      0.3117
259        S-AdoMet_syntD2      0.3053
260        tryp_alpha_amyl      0.3050
261                    msb      0.3038
262                    GEL      0.2984
263                   STAS      0.2954
264                    TIR      0.2943
265                    sh2      0.2936
266                    MIF      0.2929
267                    CUB      0.2919
268          Ribosomal_S15      0.2914
269       Amino_oxidase_D2      0.2904
270                   parv      0.2900
271                  pilin      0.2897
272               UCR_14kD      0.2878
273                Jacalin      0.2876
274               Elicitin      0.2875
275           urease_gamma      0.2867
276                   mdm2      0.2819
277                   aspg      0.2814
278                    PAN      0.2813
279                 EFTU_C      0.2802
280                dutpase      0.2789
281         Dehydratase_SU      0.2773
282                    IF3      0.2737
283               B_lectin      0.2722
284             tcl1_mtcp1      0.2687
285                   SCP2      0.2685
286              Levi_coat      0.2684
287                    PDZ      0.2680
288                   Hint      0.2678
289                  SRP19      0.2656
290                   fkbp      0.2600
291        Desulfoferrodox      0.2595
292         Me-amine-deh_L      0.2579
293        Ribosomal_S30AE      0.2560
294                 SRP54M      0.2502
295                   cytb      0.2483
296          DAP_epimerase      0.2432
297                    L15      0.2427
298            PGM_PMM_III      0.2426
299         Colicin_Pyocin      0.2389
300                    KSI      0.2388
301                    utg      0.2353
302                HMG_box      0.2327
303                    ISP      0.2322
304             Propep_M14      0.2296
305                   CARD      0.2294
306                    BIR      0.2284
307               hormone5      0.2283
308                    avi      0.2242
309          Ribosomal_L22      0.2204
310                gag_p17      0.2188
311                 CBM_20      0.2162
312          Peptidase_S24      0.2152
313                  ANATO      0.2124
314        Bac_DNA_binding      0.2094
315                   FYVE      0.2089
316                    il8      0.2069
317                    pot      0.2039
318                TNFR_c6      0.1961
319                   PABP      0.1950
320                 zf-TAZ      0.1934
321              RNA_pol_K      0.1925
322          Ribosomal_L30      0.1916
323                SAM_PNT      0.1886
324                 kunitz      0.1884
325          ATP-synt_DE_N      0.1883
326                   Skp1      0.1882
327                   BRCT      0.1877
328                   dsrm      0.1836
329                    Rop      0.1833
330                   SUI1      0.1826
331        7kD_DNA_binding      0.1821
332                   ACPS      0.1819
333                    cks      0.1777
334                    PAH      0.1766
335                  HSP20      0.1749
336                     S4      0.1723
337           Arch_histone      0.1697
338                   tetR      0.1693
339                    TIL      0.1655
340          Ribosomal_L12      0.1625
341                  kazal      0.1614
342        myb_DNA-binding      0.1588
343                     C1      0.1548
344              RNA_pol_H      0.1507
345                    HLH      0.1497
346                CAT_RBD      0.1496
347         Ribosomal_L6_D      0.1491
348                  PCI_1      0.1437
349                    hip      0.1419
350         Ribosomal_S5_N      0.1415
351                  toxin      0.1393
352       SpoU_methylase_N      0.1370
353                SNAP-25      0.1363
354                    ngf      0.1346
355                     PH      0.1345
356          biotin_lipoyl      0.1322
357                   UcrQ      0.1317
358                    FN2      0.1317
359                      B      0.1311
360                    FN1      0.1300
361                     Sm      0.1292
362                    PBD      0.1275
363                     KH      0.1272
364                  protg      0.1247
365                  DISIN      0.1198
366                      P      0.1172
367                   RING      0.1171
368                thionin      0.1159
369             planttoxin      0.1156
370         TPK_B1_binding      0.1090
371                    VPR      0.1036
372             fusion_gly      0.1036
373                   GATA      0.0998
374                   lacI      0.0976
375         phycoerythr_ab      0.0961
376                   MMOB      0.0943
377                     e3      0.0818
378                    MBD      0.0782
379                  phero      0.0738
380                    SAP      0.0729
381                   GAL4      0.0727
382                 mthina      0.0717
383                    hpr      0.0709
384                    lh2      0.0641
385                    GLA      0.0573
386            PARATHYROID      0.0542
387                   LDLa      0.0538
388               GLUCAGON      0.0500
389                    GGL      0.0493
390                  TFIIS      0.0471
391         neur_chan_memb      0.0443
392                zf-CCHC      0.0427
393                    END      0.0419
394                     WW      0.0413
395                GBP_PSP      0.0383
396                zf-CCHH      0.0346
397                 SRF-TF      0.0261
398                  DEFSN      0.0223
399                    P53      0.0000
