,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,sum_scores,weighted_combined_scores
DNA_ligase_N,.,0.7065790024523358,0.5437199416218582,0.7394079290774972,0.7847222222222222,0.3125,0.6673664261148271,0.6955809412351034
ghf6,.,0.749035480651224,0.7073550586230225,0.6294925005898628,0.7662037037037037,0.3148148148148148,0.6967816496231839,0.6898731333702707
NMT,.,0.8099693072426534,0.699646400830617,0.7772727941209382,0.7037037037037037,0.38657407407407407,0.7741205679055861,0.6867109261316994
GP120,.,0.7007246839835806,0.47487095099566684,0.7309442984085534,0.8032407407407407,0.3402777777777778,0.6538047802970905,0.6842599953121946
Peptidase_M17,.,0.727896477493814,0.6909092689998356,0.5846612652924729,0.75,0.24768518518518517,0.6358162331678957,0.6838868618582152
Arginosuc_synth,.,0.8579099400026,0.6993917310687366,0.7420894336443248,0.6550925925925926,0.39351851851851855,0.7633935322114368,0.6768429170214143
HMG-CoA_red,.,0.805042601899734,0.7648810398362283,0.7775072046385916,0.7060185185185185,0.3958333333333333,0.8006462053783839,0.6726634284362887
ku,.,0.904250935875713,0.6589286239017429,0.7961631955878475,0.7119815668202765,0.5921658986175116,0.879435352501163,0.6573525478338937
S_T_dehydratase,.,0.7446860547357845,0.6643256638555091,0.44331611381549263,0.7638888888888888,0.2708333333333333,0.593847536775297,0.6568457013287716
NTP_transf_2,.,0.7369148160307412,0.7016837589256912,0.6076405722447119,0.7569444444444444,0.32175925925925924,0.6813485278691851,0.6470579657058038
arginase,.,0.6548375795687149,0.6233728071464303,0.5063708592643841,0.8148148148148148,0.23842592592592593,0.5757406213954078,0.6422689556406728
p450,.,0.72926035522515,0.8293614645470313,0.9826629145637819,0.6851851851851852,0.3587962962962963,0.8506632414043609,0.638955791267758
WD40,.,0.7069778099957474,0.6566170060631019,0.5245295111502719,0.7847222222222222,0.2962962962962963,0.6240426527907678,0.6337483611151046
Transpeptidase,.,0.7297164500399909,0.5630944335067118,0.5287890345837573,0.7824074074074074,0.33564814814814814,0.6131966989880954,0.632368477327279
Trypan_glycop,.,0.7685748469218007,0.6466261154045903,0.7153123693856198,0.7314814814814815,0.39814814814814814,0.731077413503474,0.6311364613559594
phosfruc,.,0.7165359708980661,0.6084060611403386,0.51758251525171,0.7523148148148148,0.27546296296296297,0.5876874387895181,0.6243499101021777
SRP54,.,0.6615335802561622,0.6256256550400193,0.529200819562941,0.7824074074074074,0.24074074074074073,0.5763608402444902,0.6170368267674112
rasgap,.,0.6566090782698362,0.6841213403465559,0.8311521304650762,0.7777777777777778,0.34953703703703703,0.7454422828211164,0.6094574882965553
Fapy_DNA_glyco,.,0.5908653242349395,0.4559960036437459,0.614465588565848,0.8541666666666666,0.27546296296296297,0.5585027202534526,0.607185272427913
glnasn,.,0.7081566057732349,0.6354696208359089,0.49932230252597687,0.7569444444444444,0.2800925925925926,0.5912490985240224,0.6069039373804684
tms,.,0.5880802815008384,0.4711782394483543,0.6918278372187548,0.8125,0.25925925925925924,0.57023205965396,0.5916471070682696
fbpase,.,0.67637759362613,0.6305819204059107,0.5326200202951168,0.7916666666666666,0.3148148148148148,0.6155527656407959,0.5849566493153346
AP_endonucleas1,.,0.5918458179190178,0.49025888160795317,0.5963584737441251,0.8217592592592593,0.2523148148148148,0.5443714528567677,0.5815410546943802
aakinase,.,0.6377285156206965,0.6343431968891178,0.5854633081892991,0.8078703703703703,0.3101851851851852,0.6264142370516345,0.5715416191505648
ptpase,.,0.6083379420208745,0.5159413475948471,0.5735550279649317,0.8009259259259259,0.2523148148148148,0.5438336350213815,0.5707973994956239
OTCace,.,0.6861362599784511,0.6255962700674939,0.3565364471268726,0.7847222222222222,0.27546296296296297,0.5355132871705227,0.5649763014749588
DAO,.,0.7004602811923685,0.6477623343422221,0.5984470676199105,0.7175925925925926,0.2986111111111111,0.6217366398585314,0.5636575140773944
Glyco_transf_28,.,0.767537065966293,0.7028101828724822,0.32972665534044837,0.7152777777777778,0.30324074074074076,0.5686676627492638,0.5598072057329816
ghf33,.,0.7030382084066866,0.6745026593400164,0.5718985951780661,0.7199074074074074,0.30324074074074076,0.6253096957047035,0.5563418491584521
peroxidase,.,0.6985521743824541,0.63273681839108,0.47291443802966426,0.7592592592592593,0.31712962962962965,0.5914722727233873,0.5536962342916376
Cu_nir,.,0.6645676022853214,0.576484185987291,0.532306023591528,0.7615740740740741,0.2916666666666667,0.5716124526406263,0.5519851279155019
ENTH,.,0.5345739699858765,0.5273329219437258,0.6711842803855006,0.8564814814814815,0.2800925925925926,0.5874531104842265,0.54213795475675
TyrKc,.,0.6016948218916698,0.5100153781356291,0.6142001876051443,0.7893518518518519,0.2777777777777778,0.5592690561690905,0.5380142309813669
eIF6,.,0.46635143978336596,0.4468376872067707,0.5720102588170901,0.8773148148148148,0.1712962962962963,0.46392005735128256,0.5344979045458548
Extradiol_dioxy,.,0.6055440858603997,0.537000577904466,0.587382690835802,0.7824074074074074,0.26851851851851855,0.5547865684298726,0.5332462101367761
hormone_rec,.,0.4977955417282688,0.47445956138032014,0.6808772980937468,0.8587962962962963,0.24537037037037038,0.5461229309249113,0.5274324077375959
biopterin_H,.,0.6228999257468828,0.6075636919279515,0.6317257307424982,0.7638888888888888,0.2962962962962963,0.6068404771603991,0.5238649367972583
ATP-synt_g,.,0.563440144716461,0.5035212992075953,0.6315790057012611,0.8587962962962963,0.33796296296296297,0.5968818990378141,0.5220354848553899
Ala_racemase_N,.,0.49079768118752104,0.4566522680301378,0.49572336148689333,0.8865740740740741,0.20833333333333334,0.46549071687725985,0.5218668249855529
ATP-gua_Ptrans,.,0.7461160331649235,0.6665295367948858,0.45002021625531863,0.7083333333333334,0.35185185185185186,0.6070157190346986,0.5189194796501843
COX3,.,0.5409218403315611,0.5255600286013817,0.7480501277876213,0.8449074074074074,0.33101851851851855,0.6318826983274106,0.5177995703495022
OMPdecase,.,0.496462510989241,0.46182402319454685,0.6255617870359773,0.8587962962962963,0.24074074074074073,0.5189362193147197,0.5108693631674351
Haloperoxidase,.,0.5575351490460567,0.523307180707793,0.5341835456945984,0.8101851851851852,0.2361111111111111,0.5108210064259028,0.5094941796943352
Mur_ligase,.,0.5809193725721764,0.5951926184949105,0.5244193607997325,0.7962962962962963,0.25462962962962965,0.5439742218028318,0.5042535183876261
Topoisom_bac,.,0.5475869940267003,0.3984014574946454,0.619729061682278,0.8287037037037037,0.28935185185185186,0.5190788257901849,0.503263205940443
Peptidase_S11,.,0.5617766104884181,0.5285670907897784,0.521472774981036,0.8055555555555556,0.24074074074074073,0.5096405351620875,0.5011737359415742
ldh,.,0.653489125333533,0.6458816961006217,0.4936054822818429,0.7731481481481481,0.3333333333333333,0.5984113097813034,0.49810731274762937
PA_phosphatase,.,0.587201142220058,0.5571096941024392,0.4138261282684633,0.8101851851851852,0.25,0.4950048716029356,0.4977262273849997
CPS,.,0.5388550918469195,0.42928506361847496,0.5476766226129206,0.8310185185185185,0.2569444444444444,0.48965592788915513,0.4968911007497434
cah,.,0.5510837209404807,0.42787458493727154,0.4715283297195578,0.8287037037037037,0.24537037037037038,0.4605178292712964,0.49583722897675503
Cytidylyl_trans,.,0.5118154997322921,0.4147982721636235,0.5251524957857047,0.8611111111111112,0.25462962962962965,0.476314203786847,0.4901245775153268
Zn_dep_PLPC,.,0.5006863455788548,0.5249429441783579,0.5276307934171525,0.8564814814814815,0.23148148148148148,0.5034282083323858,0.48703408597121467
annexin,.,0.6484478454477551,0.62668351405092,0.5150780654375781,0.7569444444444444,0.3263888888888889,0.5888793248876286,0.4845468182103263
Aldolase_II,.,0.4403364084846855,0.39084951955570785,0.5281952073940555,0.8912037037037037,0.19212962962962962,0.43041339858449973,0.48183220736412913
tRNA-synt_2b,.,0.6123083906022435,0.5139333744723039,0.4092419618271914,0.7962962962962963,0.28935185185185186,0.4960383360457547,0.4809585823996599
Peptidase_S21,.,0.46035169977944396,0.3501121526451461,0.5570997208089316,0.875,0.2152777777777778,0.43597732153294205,0.48076879379479714
sugbp,.,0.6008178859674829,0.5647889669223218,0.4049181236331115,0.7916666666666666,0.26157407407407407,0.4970071077265186,0.48059911503200126
DUF28,.,0.5311455471264924,0.44481991909338353,0.5340128211768311,0.8495370370370371,0.28703703703703703,0.5053884205827319,0.47693828476489014
Peptidase_M24,.,0.5506827100404756,0.5188602548656692,0.3854455217211248,0.8240740740740741,0.22453703703703703,0.4528079780388068,0.4761488502471089
CASc,.,0.49013447085289724,0.41370123318935587,0.4364502600191953,0.8657407407407407,0.20833333333333334,0.41998415978002224,0.4753540660664165
UPP_synthetase,.,0.468299207011962,0.3856287894370884,0.526080546591275,0.8842592592592593,0.2361111111111111,0.4516233559103323,0.4736997933118234
ricin,.,0.5249541150989416,0.4674561429285155,0.5544674940305032,0.8125,0.2361111111111111,0.4866064028837181,0.4735296074718796
oxidored_q6,.,0.5342500765666416,0.45693632276454693,0.5640067744170696,0.8263888888888888,0.27546296296296297,0.5092477997859044,0.4727823444223957
ech,.,0.5606484919125796,0.46335204176585154,0.4273269421405871,0.8356481481481481,0.2824074074074074,0.47700423673531495,0.46915936236249184
FAA_hydrolase,.,0.5813049599760275,0.5310550184635614,0.5466293630398257,0.7939814814814815,0.30324074074074076,0.5457229285122579,0.46764517469536776
GroEL,.,0.5184542131483101,0.5090946489965115,0.5055747203240398,0.8287037037037037,0.2361111111111111,0.48750738293061996,0.4665574636510864
tyrosinase,.,0.5807717476804163,0.5256971584731639,0.43428749369374325,0.7962962962962963,0.2638888888888889,0.488612006141485,0.4663675764655956
Spermine_synth,.,0.5917224299497855,0.5141782492433437,0.5104934620608985,0.7800925925925926,0.28935185185185186,0.5198385578297369,0.46568901585794675
Dala_Dala_ligas_C,.,0.46082542144703237,0.35197320090506623,0.5514914310572409,0.8819444444444444,0.24074074074074073,0.4466932577775785,0.46540802204724846
fibrinogen_C,.,0.5125404040515321,0.39620737954610635,0.489199937166557,0.8217592592592593,0.2152777777777778,0.42757028025123933,0.46503444616532946
Endonuclease_3,.,0.48839822585727094,0.4313420116952277,0.5047646420784996,0.8518518518518519,0.22916666666666666,0.4535155843441529,0.4598886059624502
aminotran_4,.,0.6266566487386885,0.5131105952416006,0.29234620246648974,0.7685185185185185,0.2523148148148148,0.4341770155110149,0.4597208138896678
Hydrolase,.,0.4662346618839139,0.4166691154143832,0.484719921206692,0.8564814814814815,0.19444444444444445,0.4215251604276213,0.45808195812281843
alpha-amylase,.,0.6329274016036028,0.7517263671358512,0.6845929967992883,0.7060185185185185,0.32175925925925924,0.6710797024911767,0.457648467444134
BChl_A,.,0.6999513058192851,0.4978402045194153,0.5389908795595009,0.7476851851851852,0.44212962962962965,0.6083936469621604,0.4554470474550516
RNA_pol_A_bac,.,0.49696707964913744,0.34848618416542465,0.4948497890667678,0.8726851851851852,0.2800925925925926,0.4489389977294789,0.451517029768456
blmb,.,0.4395674370335769,0.4005563554798146,0.498348639926646,0.8680555555555556,0.18518518518518517,0.4116542600952422,0.44733074103098464
leukocidin,.,0.6053898508988592,0.459962974934626,0.4647372238488297,0.7569444444444444,0.2847222222222222,0.4778773181865266,0.4461330037676818
MIP,.,0.482297131450051,0.36096500249772967,0.5065521341736987,0.875,0.27546296296296297,0.4515859554322043,0.44102508049524886
MCR_alpha,.,0.5517667614844454,0.5451010353305413,0.37499377100620257,0.8287037037037037,0.26851851851851855,0.47689417071623874,0.43992372571031546
ung,.,0.4861309719226269,0.3633549802631029,0.36933920872915954,0.8634259259259259,0.2152777777777778,0.3770116795980673,0.4385131215394421
cat3,.,0.5198357177323936,0.40328915792464576,0.5702836392840313,0.8402777777777778,0.3194444444444444,0.5078080583434957,0.4334471352793181
Ribosomal_L1,.,0.4590935831645929,0.3792914303625203,0.5012811372426903,0.8634259259259259,0.23148148148148148,0.4274190340798437,0.42993601866826087
THAUMATIN,.,0.43267754096590744,0.35611648203109664,0.4147594009850016,0.8796296296296297,0.1875,0.36713733658894027,0.4220560947233877
GFP,.,0.4812395202852024,0.40013517087362305,0.42141015467726567,0.8449074074074074,0.22453703703703703,0.40448775866763403,0.41694211283297683
gluts,.,0.4696851183092322,0.38719598797175897,0.41924591769117364,0.8541666666666666,0.2199074074074074,0.39638541726561566,0.4155286406733538
Topoisomerase_I,.,0.45821444388381255,0.34031716180346083,0.5514959496087724,0.8773148148148148,0.28703703703703703,0.4567729741290718,0.41466738740751913
Heme_oxygenase,.,0.4326004234851372,0.42564132702536983,0.4359074157316782,0.8842592592592593,0.21064814814814814,0.4106771178885116,0.4126277998501968
tRNA-synt_1_edit,.,0.4145990001167779,0.31814130253788997,0.48777608190002536,0.8726851851851852,0.19212962962962962,0.37252517216684256,0.4091046034050957
RhoGEF,.,0.42209702260423526,0.4083531681897963,0.5228236300636284,0.8888888888888888,0.24074074074074073,0.44519558529448966,0.40669280851794853
CoA_trans,.,0.6217585870314838,0.5783942092014227,0.24739773260362988,0.7870370370370371,0.3148148148148148,0.4696550157201697,0.4028263938487752
ribonuclease_T2,.,0.3918317164368198,0.34042490670271813,0.5274946827092297,0.8888888888888888,0.2013888888888889,0.3963221474548385,0.40130575959537756
subt,.,0.5298059063176843,0.583164369741322,0.3354208082281971,0.8009259259259259,0.22916666666666666,0.4435699178631064,0.3938282409667813
Astacin,.,0.41802742297616186,0.31859187211660633,0.46827209523742536,0.8796296296296297,0.2175925925925926,0.37869802737490366,0.3932688653043259
Bac_rhodopsin,.,0.4656860260921487,0.45355705092416626,0.33710697393669636,0.8680555555555556,0.22453703703703703,0.39592253643115594,0.3930549373895505
dNK,.,0.45440263697717104,0.4106549910375922,0.47505917277683535,0.8425925925925926,0.23148148148148148,0.4199219386703447,0.38715725196897305
PGAM,.,0.3969545205165549,0.29094061297053475,0.3859956340561524,0.8888888888888888,0.18518518518518517,0.3219995041582265,0.3756343907300691
GTP_cyclohydroI,.,0.4557929549876281,0.3769308375696746,0.4503438042239505,0.8703703703703703,0.2800925925925926,0.4270354016284827,0.3728525731616418
E2_N,.,0.4106087213260681,0.3343911923442417,0.44696060270656973,0.8958333333333334,0.24305555555555555,0.38926753759820354,0.3723293010694649
tRNA-synt_2d,.,0.5017461601002968,0.4180306191413796,0.38268175607111093,0.8194444444444444,0.26851851851851855,0.411179160234589,0.3615455350119903
Binary_toxA,.,0.3963265638874261,0.36157229192991525,0.436205192540383,0.8888888888888888,0.2175925925925926,0.37813597272687527,0.3613074522459574
START,.,0.4005790421127546,0.3273485939290737,0.3913017989589854,0.875,0.19212962962962962,0.3361215482828119,0.3581714102574153
hormone,.,0.3714859216530462,0.3297777516578101,0.5051615286259831,0.8819444444444444,0.2013888888888889,0.37415362113746414,0.3556413646313494
Peptidase_C15,.,0.42556510588230106,0.3963640993995749,0.3748054411886007,0.8611111111111112,0.20833333333333334,0.3654807029876631,0.3550729476647852
Sua5_yciO_yrdC,.,0.3962494464066559,0.29728776703594634,0.3199713263803056,0.8935185185185185,0.19212962962962962,0.3040470403410433,0.3512757752575339
DSBA,.,0.38626163096861754,0.3122055380878285,0.4229290487234133,0.8842592592592593,0.2152777777777778,0.34883851977141184,0.33960588750962417
Plectin,.,0.4756848583131542,0.427972534845688,0.2982373119818985,0.8449074074074074,0.25462962962962965,0.3784472239268279,0.33877834016162234
dhfr,.,0.3750795962569378,0.3033214813944223,0.446083534803184,0.8796296296296297,0.2013888888888889,0.3431630594372899,0.33821463553884595
cyclo,.,0.3585279815270583,0.29188093209133664,0.3995434344700261,0.8912037037037037,0.1736111111111111,0.30978883685357084,0.3378299232485802
bv,.,0.38882413468678184,0.2945451696002738,0.35171934082858725,0.8912037037037037,0.20601851851851852,0.3162417078505906,0.336194036326738
LysR_substrate,.,0.4577473322860045,0.3386030384061655,0.2271378996387077,0.8564814814814815,0.2222222222222222,0.30516346985454557,0.3339713548809576
Pro_CA,.,0.48024360310497005,0.3837579461863285,0.46859937051461825,0.8587962962962963,0.3541666666666667,0.46824315131096167,0.33361632279609577
RuvA,.,0.40391933070840114,0.3079251270900136,0.46959988865606983,0.8541666666666666,0.22916666666666666,0.36496524028987964,0.33120338077536515
formyl_transf,.,0.3920366286000092,0.34125748092426306,0.38015329612348775,0.8680555555555556,0.19907407407407407,0.33399482016474163,0.3266622465686687
PARP,.,0.4345658175664807,0.32902353736300094,0.3674374420394525,0.8333333333333334,0.2175925925925926,0.3345008213209293,0.3240750876365341
phc,.,0.36633447393759655,0.3271722840939224,0.4166031085503144,0.9027777777777778,0.22453703703703703,0.354904345188871,0.32312631832597327
Cys-protease-3C,.,0.3596671168858639,0.32233355861813034,0.485749426282496,0.8564814814814815,0.17592592592592593,0.34119684940061595,0.32280479650978733
proteasome,.,0.42998283585213715,0.37024085882480406,0.45866652855245005,0.8310185185185185,0.24305555555555555,0.39004543063343633,0.32219683710431896
adeno_fiber,.,0.3900073371774561,0.27581714711097477,0.39083711282460837,0.8726851851851852,0.2175925925925926,0.32162232016481784,0.31825675487129995
RRF,.,0.39639266458522915,0.3331472285073495,0.45362672373682505,0.8611111111111112,0.2361111111111111,0.3707072885111461,0.3166631823061129
Isochorismatase,.,0.4511791262809764,0.4618632031579129,0.3570435692805848,0.8379629629629629,0.2569444444444444,0.40182624140062834,0.3119079560107984
transcript_fac2,.,0.3878943182043525,0.3530800348701765,0.311571115287219,0.875,0.19212962962962962,0.3115940583279484,0.3116378691646946
hemopexin,.,0.38616247992191305,0.2793531388048238,0.3220505954150769,0.875,0.19675925925925927,0.28939644643526724,0.3104130858437111
Nitroreductase,.,0.40922501338539125,0.3414925607044637,0.3702363543473688,0.8726851851851852,0.25,0.357190118391559,0.3083986255389752
Flavoprotein,.,0.3490976153071589,0.3145661308806758,0.45788854907392074,0.8634259259259259,0.17592592592592593,0.3267587994068278,0.30677729736802684
LMWPc,.,0.32015652645239756,0.2711645264611751,0.40487571958465984,0.9050925925925926,0.1712962962962963,0.2942737676868327,0.3040502757957346
int,.,0.36767191138981126,0.35883948948508454,0.2667804457124807,0.8796296296296297,0.16203703703703703,0.28043386666745396,0.2994628054014981
Ribosomal_L5_NC,.,0.35741969316056077,0.2977285416238227,0.3957005662469742,0.8888888888888888,0.2199074074074074,0.3262956996163669,0.2904167009200753
Phage_integrase,.,0.3313958484355066,0.2518585995122168,0.43167129498489804,0.9027777777777778,0.2175925925925926,0.31733973177017466,0.2857305947183242
DNA_polymeraseX,.,0.3676322509711294,0.3032235314860051,0.36311427523392564,0.8888888888888888,0.22916666666666666,0.3234931245945412,0.28556158235074336
Dehydratase_MU,.,0.35049454338739633,0.3499456378008373,0.3982694587052346,0.8657407407407407,0.18287037037037038,0.3217625967450933,0.28405564358884366
Dwarfin,.,0.38951378530052677,0.33835816363512455,0.2557884616655253,0.8657407407407407,0.19444444444444445,0.2837026858233286,0.28140569271383176
RNase_U2,.,0.3026001811159119,0.2192902549636175,0.4853196949807205,0.8773148148148148,0.16203703703703703,0.28470181891780594,0.2810309221870665
RGS,.,0.2631072175351931,0.21545061855367742,0.4643041462612503,0.9259259259259259,0.1597222222222222,0.2780620425058314,0.27971720058633476
VAT-N,.,0.36383586756064185,0.2530535883949025,0.42874514921770446,0.8657407407407407,0.22453703703703703,0.3175664061622887,0.2790119860878639
IF4E,.,0.3643228093677909,0.26645313586632496,0.23364963660295296,0.8912037037037037,0.19212962962962962,0.24836038073280556,0.27305235746821394
SIS,.,0.3878877081345722,0.30387979587239866,0.2831837016059401,0.8587962962962963,0.2037037037037037,0.2813507210460127,0.27234208987644015
NHase_alpha,.,0.3785036124031349,0.2887661250036811,0.27980437389394064,0.8958333333333334,0.24074074074074073,0.29834275097711327,0.27130085536020804
Pep_deformylase,.,0.3445190403060021,0.2603606515627988,0.3054880206165308,0.8773148148148148,0.1712962962962963,0.252487252679457,0.2704753042632461
